월,시간대,기온,습도,풍속,자외선,강우량,강설량,임대_건수
04월,17시,18.5,24,3,2.27,0,0,149
04월,18시,18.7,21,2.5,1.65,0,0,165
04월,19시,17,28,3.1,0.88,0,0,159
04월,20시,13.8,32,3.4,0.26,0,0,147
04월,21시,12.1,35,2.4,0,0,0,148
04월,22시,11.1,39,1.5,0,0,0,151
04월,23시,10.8,33,0.9,0,0,0,140
04월,24시,9.7,33,0.4,0,0,0,145
04월,1시,9.6,31,0.8,0,0,0,107
04월,2시,9,36,1,0,0,0,82
04월,3시,8.4,45,0.9,0,0,0,69
04월,4시,7.8,49,1,0,0,0,71
04월,5시,7.6,52,0.4,0,0,0,112
04월,6시,7.4,56,0.6,0,0,0,132
04월,7시,6.9,57,0.5,0,0,0,147
04월,8시,6.9,57,1.1,0.18,0,0,153
04월,9시,8.7,49,0.8,0.68,0,0,172
04월,10시,12,39,0.6,1.44,0,0,195
04월,11시,14.7,31,1.1,2.04,0,0,194
04월,12시,16.9,27,1.5,2.66,0,0,183
04월,13시,18,26,2.2,3.03,0,0,177
04월,14시,19.1,26,2.5,3.16,0,0,168
04월,15시,19.8,23,2.6,3.01,0,0,168
04월,16시,19.9,26,3.5,2.8,0,0,144
04월,17시,19.5,28,3,2.24,0,0,150
04월,18시,18.3,29,4.3,1.61,0,0,147
04월,19시,17.1,31,3.3,0.93,0,0,166
04월,20시,14.5,31,3.1,0.25,0,0,160
04월,21시,12.5,31,3.8,0,0,0,139
04월,22시,11.7,31,2.6,0,0,0,145
04월,23시,11,34,1.2,0,0,0,146
04월,24시,10.1,41,1.1,0,0,0,144
04월,1시,9.6,44,2.2,0,0,0,97
04월,2시,8.9,45,2.1,0,0,0,77
04월,3시,8.7,44,1.6,0,0,0,68
04월,4시,7.9,45,0.7,0,0,0,81
04월,5시,7.2,49,0.8,0,0,0,117
04월,6시,6.7,50,1.6,0,0,0,123
04월,7시,6.2,52,0.8,0,0,0,149
04월,8시,6.4,51,1,0.19,0,0,161
04월,9시,8.3,36,0.6,0.82,0,0,183
04월,10시,11.2,31,1.7,1.59,0,0,188
04월,11시,13.7,26,2.3,2.25,0,0,180
04월,12시,15.5,22,1.4,2.82,0,0,179
04월,13시,16.5,17,3.3,3.13,0,0,164
04월,14시,17.7,16,2.8,3.27,0,0,159
04월,15시,18.9,15,1.8,3.17,0,0,174
04월,16시,19,21,3.3,2.88,0,0,147
04월,17시,18.5,22,2.7,2.27,0,0,159
04월,18시,17.8,26,3.3,1.63,0,0,163
04월,19시,16.6,33,3.4,0.86,0,0,169
04월,20시,14.7,40,2.4,0.21,0,0,169
04월,21시,13,41,2.3,0,0,0,161
04월,22시,12.1,40,2,0,0,0,153
04월,23시,11.3,42,1.6,0,0,0,143
04월,24시,10.7,42,0.9,0,0,0,150
04월,1시,9.8,44,1.4,0,0,0,108
04월,2시,9.3,45,0.8,0,0,0,94
04월,3시,8.8,49,0.7,0,0,0,83
04월,4시,8.6,53,1.5,0,0,0,79
04월,5시,8.3,53,1.1,0,0,0,120
04월,6시,7.9,59,1.4,0,0,0,134
04월,7시,7.6,55,1.2,0,0,0,153
04월,8시,7.7,48,0.4,0.19,0,0,174
04월,9시,9.6,39,0.8,0.79,0,0,185
04월,10시,12.4,29,1.5,1.49,0,0,190
04월,11시,14.7,29,1.7,2.07,0,0,191
04월,12시,16.1,23,2.5,2.52,0,0,174
04월,13시,17.8,21,2.7,2.79,0,0,177
04월,14시,19.2,17,2.2,2.89,0,0,171
04월,15시,20.5,17,3.1,2.83,0,0,164
04월,16시,20.2,21,4.8,2.53,0,0,140
04월,17시,19.8,25,4.4,2.02,0,0,144
04월,18시,20.1,27,1.9,1.38,0,0,181
04월,19시,19.1,31,3,0.7,0,0,176
04월,20시,17.4,34,2.2,0.16,0,0,177
04월,21시,15.5,38,1.7,0,0,0,173
04월,22시,14.2,44,2.4,0,0,0,146
04월,23시,13.4,49,1.1,0,0,0,142
04월,24시,12.9,51,1.7,0,0,0,137
04월,1시,12.4,56,0.5,0,0,0,115
04월,2시,11.8,60,0.2,0,0,0,98
04월,3시,11.7,63,0.5,0,0,0,83
04월,4시,11.3,61,0.3,0,0,0,91
04월,5시,11.4,60,0.8,0,0,0,121
04월,6시,11.4,60,0.4,0,0,0,146
04월,7시,11.2,63,0.7,0,0,0,157
04월,8시,11.3,62,0.7,0.17,0,0,167
04월,9시,13,54,1.2,0.68,0,0,175
04월,10시,15.8,42,0.9,1.37,0,0,198
04월,11시,18.2,36,1,1.99,0,0,197
04월,12시,20.6,34,2.2,2.51,0,0,177
04월,13시,22.5,33,1.8,2.88,0,0,182
04월,14시,24.2,30,1.5,3.03,0,0,175
04월,15시,25.9,28,2.2,2.92,0,0,171
04월,16시,26.1,27,1.8,2.59,0,0,168
04월,17시,25.7,30,3.4,2.07,0,0,150
04월,18시,25.6,30,2.3,1.47,0,0,173
04월,19시,24.7,33,2.3,0.78,0,0,178
04월,20시,22.9,35,1.8,0.22,0,0,176
04월,21시,21.1,43,1.8,0,0,0,164
04월,22시,19.2,50,1.5,0,0,0,155
04월,23시,18.2,52,1.3,0,0,0,142
04월,24시,17.3,57,0.6,0,0,0,148
04월,1시,16.3,59,0.2,0,0,0,118
04월,2시,15.5,60,1.1,0,0,0,89
04월,3시,14.7,63,1.8,0,0,0,70
04월,4시,14.2,62,1.4,0,0,0,81
04월,5시,13.6,67,1.6,0,0,0,112
04월,6시,13,70,0.5,0,0,0,143
04월,7시,12.3,67,0.5,0,0,0,159
04월,8시,12.5,68,1.1,0.22,0,0,162
04월,9시,14.6,54,0.9,0.89,0,0,180
04월,10시,18.1,33,1.1,1.61,0,0,199
04월,11시,20.6,24,2,2.29,0,0,187
04월,12시,23.1,19,2,2.85,0,0,178
04월,13시,24.3,14,3.3,3.19,0,0,160
04월,14시,24.6,10,2.7,3.31,0,0,151
04월,15시,25,14,3.8,3.29,0,0,144
04월,16시,25,13,4.1,2.98,0,0,129
04월,17시,24.8,13,3.3,2.5,0,0,140
04월,18시,23.2,12,3.6,1.69,0,0,149
04월,19시,22.2,11,3,0.98,0,0,164
04월,20시,20.7,15,2,0.34,0,0,165
04월,21시,19.1,18,1.2,0,0,0,165
04월,22시,17.8,21,1.2,0,0,0,154
04월,23시,16.7,28,1,0,0,0,139
04월,24시,16,33,0.5,0,0,0,142
04월,1시,15.9,35,0.3,0,0,0,109
04월,2시,15.9,39,0.2,0,0,0,88
04월,3시,15.4,41,0.5,0,0,0,87
04월,4시,15.2,31,0.3,0,0,0,86
04월,5시,14.9,35,0.8,0,0,0,114
04월,6시,14.8,38,0.6,0,0,0,134
04월,7시,14.6,42,0.5,0,0,0,149
04월,8시,15,41,0.3,0.12,0,0,161
04월,9시,16.3,40,0.8,0.25,0,0,165
04월,10시,16.9,45,0.9,0.27,0,0,177
04월,11시,16.3,62,0.8,0.27,0.3,0,177
04월,12시,17.4,54,0.9,0.51,0,0,169
04월,13시,18.9,44,0.9,0.75,0,0,176
04월,14시,20.5,35,1.1,1.13,0,0,164
04월,15시,20.7,32,1.5,0.69,0,0,167
04월,16시,19.6,44,2.4,0.47,0.2,0,145
04월,17시,19.1,52,0.9,0.37,0,0,165
04월,18시,17.9,65,1.2,0.13,1,0,175
04월,19시,16.1,73,1.3,0.11,0.5,0,172
04월,20시,15.2,64,1.7,0.02,0.5,0,164
04월,21시,13.3,80,1.8,0,1.5,0,149
04월,22시,12,86,2.3,0,2.5,0,132
04월,23시,11.6,89,2,0,4,0,119
04월,24시,11.3,94,1.6,0,3,0,122
04월,1시,10.7,94,2.6,0,2,0,76
04월,2시,10.6,87,2.3,0,0.1,0,52
04월,3시,10.2,90,2.2,0,0.9,0,54
04월,4시,9.9,93,2.3,0,0.5,0,52
04월,5시,9.5,95,2.4,0,3.5,0,87
04월,6시,9.2,95,2.3,0,2.5,0,109
04월,7시,9.1,95,2.7,0,7,0,116
04월,8시,9,95,2.3,0,6,0,132
04월,9시,8.8,95,2.8,0.03,5,0,136
04월,10시,8.5,95,2.6,0.1,8,0,151
04월,11시,8.6,95,2.5,0.2,4,0,154
04월,12시,8.9,91,2.2,0.29,1.5,0,158
04월,13시,9,96,1.9,0.43,5.5,0,160
04월,14시,9.3,95,2.3,0.4,2.5,0,149
04월,15시,9.4,96,2.6,0.39,4,0,149
04월,16시,9.5,96,2.2,0.31,1.5,0,145
04월,17시,9.6,96,1.7,0.23,1,0,140
04월,18시,9.4,95,1.9,0.11,0.5,0,158
04월,19시,9.4,96,1.9,0.07,1,0,163
04월,20시,9.4,95,1.8,0.03,1.5,0,155
04월,21시,9.4,95,1.6,0,1,0,146
04월,22시,9.4,94,2.1,0,1.5,0,129
04월,23시,9.6,90,1.9,0,0,0,100
04월,24시,9.8,87,1.9,0,0,0,102
04월,1시,9.8,86,1.3,0,0,0,74
04월,2시,10.1,83,1.6,0,0,0,52
04월,3시,10.1,83,1.4,0,0.1,0,44
04월,4시,9.6,94,1.3,0,2.4,0,65
04월,5시,9.5,94,1.2,0,0.5,0,81
04월,6시,9.4,93,1.3,0,0,0,100
04월,7시,9.6,87,2,0,0,0,111
04월,8시,9.8,84,1.3,0.04,0,0,130
04월,9시,10.5,79,1.3,0.29,0,0,142
04월,10시,12,71,1.4,0.92,0,0,159
04월,11시,12.9,68,1.3,0.97,0,0,161
04월,12시,14.1,62,1.6,1.08,0,0,155
04월,13시,15.2,57,1.9,1.33,0,0,158
04월,14시,15.9,53,2.1,1.54,0,0,148
04월,15시,16,52,1.7,1.22,0,0,158
04월,16시,16.1,52,1.5,0.93,0,0,150
04월,17시,15.5,52,1.7,0.7,0,0,149
04월,18시,15.1,52,1.9,0.64,0,0,157
04월,19시,14.1,43,1.6,0.36,0,0,171
04월,20시,13.3,37,1.2,0.12,0,0,169
04월,21시,12.6,49,0.8,0,0,0,158
04월,22시,11.5,47,1.1,0,0,0,145
04월,23시,10.4,43,0.7,0,0,0,137
04월,24시,9.6,44,0.7,0,0,0,136
04월,1시,8.9,55,0.7,0,0,0,96
04월,2시,8.4,58,1.1,0,0,0,70
04월,3시,7.7,60,0.3,0,0,0,68
04월,4시,7.1,60,0.3,0,0,0,72
04월,5시,6.4,66,0.5,0,0,0,102
04월,6시,6,63,0.5,0,0,0,124
04월,7시,5.8,55,0.3,0,0,0,145
04월,8시,6.4,51,0.3,0.27,0,0,157
04월,9시,8.8,37,0.9,0.89,0,0,168
04월,10시,11.7,32,0.8,1.6,0,0,187
04월,11시,14.8,29,0.6,2.2,0,0,191
04월,12시,17.5,25,1.3,2.74,0,0,176
04월,13시,19.4,20,1.1,3.08,0,0,187
04월,14시,20.8,23,1.7,3.18,0,0,171
04월,15시,22.1,22,2.1,3.12,0,0,171
04월,16시,22.8,21,2.1,2.75,0,0,160
04월,17시,23.1,19,3.1,2.26,0,0,144
04월,18시,22.9,23,2.8,1.64,0,0,153
04월,19시,21.2,32,3.8,0.94,0,0,147
04월,20시,18.2,36,3.5,0.29,0,0,141
04월,21시,16.8,29,4.3,0.01,0,0,128
04월,22시,15.9,35,1.4,0,0,0,147
04월,23시,15.2,35,1.2,0,0,0,134
04월,24시,14,45,0.6,0,0,0,139
04월,1시,13.1,47,0.3,0,0,0,107
04월,2시,12.4,55,1,0,0,0,76
04월,3시,11.9,57,1,0,0,0,66
04월,4시,11.3,66,1,0,0,0,72
04월,5시,10.7,70,0.7,0,0,0,111
04월,6시,10.2,73,0.8,0,0,0,132
04월,7시,10,72,0.8,0.01,0,0,146
04월,8시,10.7,68,0.8,0.27,0,0,160
04월,9시,11.7,62,0.6,0.62,0,0,176
04월,10시,14,54,1.5,1.37,0,0,182
04월,11시,16.7,47,2.2,2.26,0,0,174
04월,12시,18.1,42,2.7,2.17,0,0,165
04월,13시,19.6,36,2.2,2.55,0,0,179
04월,14시,20.6,30,2.4,2.67,0,0,167
04월,15시,21.6,28,3.1,2.84,0,0,159
04월,16시,21.9,23,2.6,2.66,0,0,156
04월,17시,21.7,23,2.5,1.97,0,0,160
04월,18시,20.7,30,3.3,1.48,0,0,158
04월,19시,17.4,45,3.1,0.75,0,0,167
04월,20시,15.2,45,3.3,0.24,0,0,157
04월,21시,14.4,50,2.7,0.01,0,0,151
04월,22시,13.4,60,2.2,0,0,0,137
04월,23시,12.7,61,2.2,0,0,0,112
04월,24시,12.1,58,1.9,0,0,0,122
04월,1시,11.8,59,2.4,0,0,0,85
04월,2시,11.5,57,1.8,0,0,0,74
04월,3시,11.2,58,1.4,0,0,0,71
04월,4시,10.7,63,1.1,0,0,0,81
04월,5시,10.2,65,1.5,0,0,0,110
04월,6시,9.9,69,1.1,0,0,0,135
04월,7시,9.9,66,1.5,0,0,0,145
04월,8시,10.1,63,0.7,0.22,0,0,162
04월,9시,11.6,58,1.4,0.79,0,0,166
04월,10시,13.2,57,0.8,1.39,0,0,189
04월,11시,15.3,50,1,1.97,0,0,189
04월,12시,17.7,44,1.5,2.51,0,0,180
04월,13시,19.5,40,1.1,2.89,0,0,187
04월,14시,21,36,1,2.99,0,0,177
04월,15시,22.2,32,2.8,2.91,0,0,164
04월,16시,22.7,29,1.6,2.66,0,0,167
04월,17시,23.2,33,2.4,2.12,0,0,161
04월,18시,21.8,41,3,1.44,0,0,165
04월,19시,20.3,47,2.5,0.77,0,0,175
04월,20시,18.7,53,2.7,0.24,0,0,161
04월,21시,16.9,41,3.1,0,0,0,151
04월,22시,15.7,51,1.9,0,0,0,153
04월,23시,14.7,63,1.4,0,0,0,140
04월,24시,14,66,1.2,0,0,0,141
04월,1시,13.3,70,1.6,0,0,0,101
04월,2시,12.7,74,1.8,0,0,0,77
04월,3시,12,76,1,0,0,0,75
04월,4시,11.6,76,1,0,0,0,80
04월,5시,11.4,78,1.8,0,0,0,105
04월,6시,10.9,81,1.7,0,0,0,125
04월,7시,10.6,84,1.1,0,0,0,145
04월,8시,10.8,78,0.5,0.26,0,0,164
04월,9시,12.7,67,0.6,0.86,0,0,177
04월,10시,15.1,56,1.7,1.57,0,0,183
04월,11시,17.4,46,1.8,2.27,0,0,183
04월,12시,19,30,3,2.84,0,0,156
04월,13시,20.5,31,2.5,3.18,0,0,169
04월,14시,21.2,31,2.8,3.25,0,0,158
04월,15시,21.3,25,3.8,3.22,0,0,143
04월,16시,21.1,25,4.1,2.96,0,0,131
04월,17시,20.4,25,4.7,2.45,0,0,123
04월,18시,20.1,29,3.3,1.78,0,0,151
04월,19시,18.9,30,2.6,1.05,0,0,162
04월,20시,16.9,33,1.3,0.34,0,0,168
04월,21시,15.1,34,2.2,0.01,0,0,149
04월,22시,13.9,37,1.1,0,0,0,155
04월,23시,13,45,1.6,0,0,0,132
04월,24시,12.3,51,1,0,0,0,137
04월,1시,11.7,53,1.4,0,0,0,97
04월,2시,11.2,57,1.6,0,0,0,75
04월,3시,10.9,56,1.2,0,0,0,71
04월,4시,10.6,60,1,0,0,0,81
04월,5시,10.3,63,0.7,0,0,0,116
04월,6시,9.7,63,1.1,0,0,0,131
04월,7시,9.5,65,1,0.01,0,0,146
04월,8시,9.9,59,0.7,0.25,0,0,155
04월,9시,12.2,50,0.8,0.84,0,0,173
04월,10시,14.9,39,0.9,1.56,0,0,191
04월,11시,17.5,35,1.8,2.26,0,0,177
04월,12시,19.6,28,2,2.79,0,0,168
04월,13시,20.5,31,2.6,2.79,0,0,171
04월,14시,21.9,27,2.2,3.35,0,0,169
04월,15시,21.6,28,3.3,2.93,0,0,160
04월,16시,22.8,24,3.3,2.79,0,0,152
04월,17시,22.2,23,3.7,2.28,0,0,149
04월,18시,21.9,28,3.1,1.6,0,0,166
04월,19시,20.1,28,3.2,0.89,0,0,172
04월,20시,18.1,38,2.8,0.16,0,0,167
04월,21시,16.9,42,2.7,0,0,0,157
04월,22시,16.1,44,1.2,0,0,0,163
04월,23시,15.6,43,2.3,0,0,0,136
04월,24시,15.2,51,1,0,0,0,148
04월,1시,14.7,54,1.3,0,0,0,110
04월,2시,14.4,60,1.7,0,0,0,83
04월,3시,14.1,62,1.2,0,0,0,78
04월,4시,14.3,61,1,0,0,0,86
04월,5시,14.6,57,1.2,0,0,0,121
04월,6시,14.8,63,0.7,0,0,0,143
04월,7시,14.9,64,0.5,0,0,0,160
04월,8시,15.1,78,1.5,0.06,0,0,152
04월,9시,15.8,73,0.5,0.39,0,0,175
04월,10시,17.5,65,1,1,0,0,186
04월,11시,19.5,54,1.1,1.88,0,0,187
04월,12시,20.3,52,0.9,1.96,0,0,185
04월,13시,22.2,50,2,2.65,0,0,175
04월,14시,23.3,45,1.8,2.96,0,0,167
04월,15시,24,47,2.3,2.87,0,0,166
04월,16시,24.1,48,2.7,2.47,0,0,152
04월,17시,24.8,45,1.8,2.05,0,0,162
04월,18시,24,53,3.5,1.39,0,0,151
04월,19시,23,54,2.9,0.81,0,0,164
04월,20시,21.2,65,2.9,0.25,0,0,152
04월,21시,20,69,2.4,0,0,0,147
04월,22시,19.1,73,1.2,0,0,0,150
04월,23시,18.4,78,1.6,0,0,0,129
04월,24시,17.9,79,0.4,0,0,0,142
05월,1시,18.3,78,0.8,0,0,0,133
05월,2시,18.3,83,1.1,0,0,0,107
05월,3시,18.2,85,0.8,0,0,0,100
05월,4시,18.1,85,1,0,0,0,103
05월,5시,18,85,0.3,0,0,0,146
05월,6시,18,85,0.8,0,0,0,160
05월,7시,17.8,85,0.6,0,0,0,177
05월,8시,18,82,0.7,0.11,0,0,188
05월,9시,18.8,76,0.6,0.36,0,0,200
05월,10시,20.7,67,1.1,1.3,0,0,210
05월,11시,22.2,61,1.2,1.72,0,0,210
05월,12시,22.7,63,1.1,1.36,0,0,204
05월,13시,22.1,67,2.7,0.81,0,0,192
05월,14시,23,63,3.1,1.92,0,0,177
05월,15시,23,64,2.8,1.59,0,0,185
05월,16시,23.1,61,2.5,1.5,0,0,179
05월,17시,22.6,63,3.1,0.88,0,0,173
05월,18시,22,65,2.4,0.47,0,0,191
05월,19시,21.6,67,2,0.24,0,0,200
05월,20시,21.2,68,1.5,0.16,0,0,196
05월,21시,20.6,72,1.3,0,0,0,187
05월,22시,20.2,74,1.3,0,0,0,177
05월,23시,19.9,75,0.8,0,0,0,167
05월,24시,19.8,73,0.9,0,0,0,168
05월,1시,19.7,76,0.5,0,0,0,126
05월,2시,19.6,75,2.1,0,0,0,89
05월,3시,19,80,1.6,0,0,0,83
05월,4시,18.5,82,0.8,0,0,0,96
05월,5시,18.4,81,0.4,0,0,0,136
05월,6시,18.4,87,0.8,0,0.4,0,149
05월,7시,17.9,93,0.9,0,0.1,0,160
05월,8시,17.6,94,0.5,0,1,0,174
05월,9시,17.5,94,0.9,0.06,0,0,180
05월,10시,17.4,94,0.7,0.16,0,0,197
05월,11시,17.7,88,1.1,0.36,0,0,195
05월,12시,18,85,1.1,0.45,0,0,191
05월,13시,17.3,95,0.7,0.16,3.5,0,194
05월,14시,17.2,96,0.9,0.26,4,0,180
05월,15시,17.5,94,0.3,0.35,0,0,195
05월,16시,17,90,3.7,0.26,0,0,151
05월,17시,15.4,95,4.7,0.11,0.5,0,138
05월,18시,13.9,94,2.6,0.21,0,0,173
05월,19시,13.6,89,2.3,0.09,0,0,182
05월,20시,12.6,93,3.9,0,0,0,151
05월,21시,11.1,91,4,0,0.5,0,142
05월,22시,10.5,94,2.8,0,1,0,131
05월,23시,10.4,85,3.7,0,0,0,110
05월,24시,9.5,90,3.6,0,1,0,118
05월,1시,8.7,86,3.1,0,0,0,74
05월,2시,7.9,86,2.1,0,0,0,65
05월,3시,7.3,86,1.7,0,0,0,59
05월,4시,7,86,1.2,0,0,0,70
05월,5시,7,87,1.3,0,0,0,103
05월,6시,7,85,0.8,0,0,0,129
05월,7시,7.9,86,2,0.01,0,0,148
05월,8시,8.4,83,1.4,0.31,0,0,161
05월,9시,10.5,67,2.3,0.98,0,0,171
05월,10시,12.8,52,3.9,1.65,0,0,168
05월,11시,13.8,47,4.8,1.64,0,0,161
05월,12시,14.7,45,3,1.68,0,0,172
05월,13시,14.1,59,3.9,1.12,0,0,159
05월,14시,13.4,56,3.7,0.82,0.1,0,157
05월,15시,12.7,75,3.8,0.88,0.4,0,155
05월,16시,12.2,56,4.8,0.57,0.5,0,134
05월,17시,12.8,53,3.3,0.76,0,0,152
05월,18시,13.2,49,4.2,0.69,0,0,154
05월,19시,13.4,49,2.4,0.6,0,0,179
05월,20시,13.3,49,3.6,0.45,0,0,158
05월,21시,12.6,47,3.2,0.02,0,0,154
05월,22시,11.9,48,1.9,0,0,0,158
05월,23시,11.2,60,2.3,0,0,0,138
05월,24시,10.6,62,2.1,0,0,0,139
05월,1시,10,63,2.1,0,0,0,104
05월,2시,9.7,63,2.1,0,0,0,85
05월,3시,9.6,65,1.5,0,0,0,80
05월,4시,9.6,66,0.9,0,0,0,90
05월,5시,9.5,66,1.1,0,0,0,122
05월,6시,9.2,63,0.8,0,0,0,143
05월,7시,9,57,1.7,0,0,0,151
05월,8시,9.5,55,2.1,0.32,0,0,157
05월,9시,11.3,46,1.2,1.04,0,0,183
05월,10시,14.1,42,1.9,1.78,0,0,188
05월,11시,16.1,37,2.9,2.4,0,0,183
05월,12시,17.2,35,3.6,2.93,0,0,168
05월,13시,17.9,32,4.6,3.28,0,0,159
05월,14시,18.9,30,3.8,3.39,0,0,159
05월,15시,18.8,31,4.9,3.31,0,0,149
05월,16시,19.9,26,3.8,3,0,0,154
05월,17시,18.6,30,5.1,2.49,0,0,140
05월,18시,18.1,30,4.6,1.86,0,0,156
05월,19시,17.1,35,3.4,1.11,0,0,173
05월,20시,15.5,46,2.6,0.34,0,0,173
05월,21시,14.1,46,3.4,0.01,0,0,151
05월,22시,13.3,47,1.9,0,0,0,161
05월,23시,12.7,55,2,0,0,0,141
05월,24시,12.4,58,2.5,0,0,0,133
05월,1시,12.2,59,1.2,0,0,0,115
05월,2시,12.1,54,1.3,0,0,0,94
05월,3시,12.1,53,1.1,0,0,0,84
05월,4시,11.6,53,1.1,0,0,0,90
05월,5시,12.1,51,1.6,0,0,0,119
05월,6시,12.2,52,2.3,0,0,0,131
05월,7시,12.3,55,2.1,0.02,0,0,146
05월,8시,12.9,55,2.3,0.29,0,0,154
05월,9시,14.4,51,2.3,0.92,0,0,165
05월,10시,16.1,50,2.6,1.52,0,0,182
05월,11시,18.1,46,2.9,2.17,0,0,175
05월,12시,20.2,41,3.1,2.56,0,0,167
05월,13시,21.9,35,3.4,2.74,0,0,174
05월,14시,22.7,35,3.4,2.51,0,0,159
05월,15시,23.6,34,3.3,2.57,0,0,164
05월,16시,23.8,29,4.7,2.72,0,0,139
05월,17시,23.2,30,4.5,1.49,0,0,146
05월,18시,23.6,29,3.9,1.68,0,0,158
05월,19시,22.5,31,3.4,0.79,0,0,170
05월,20시,20.7,47,3.5,0.28,0,0,154
05월,21시,19.7,53,2,0,0,0,162
05월,22시,19.3,57,3.1,0,0,0,136
05월,23시,19.1,61,2.7,0,0,0,126
05월,24시,19.1,62,3.6,0,0,0,117
05월,1시,18.7,64,3.3,0,0,0,87
05월,2시,18.2,71,1.6,0,0,0,88
05월,3시,17.3,82,2.1,0,0.5,0,74
05월,4시,16.2,94,1.7,0,1.5,0,80
05월,5시,15.8,93,0.4,0,1.5,0,131
05월,6시,15.4,96,0.3,0,2,0,150
05월,7시,15.1,97,0.3,0,3,0,164
05월,8시,15.1,97,0.5,0.03,2.5,0,172
05월,9시,15.2,97,1,0.08,2,0,176
05월,10시,15.4,97,0.8,0.18,1,0,194
05월,11시,15.4,97,0.6,0.38,1.5,0,196
05월,12시,15.5,97,0.8,0.4,3.5,0,187
05월,13시,15.7,96,1.1,0.5,3,0,188
05월,14시,16.4,94,0.9,0.78,0,0,162
05월,15시,17.2,85,1.3,0.94,0,0,165
05월,16시,17.8,77,1.6,1.13,0,0,155
05월,17시,19.5,66,1.7,1.71,0,0,157
05월,18시,20.2,62,1.1,1.74,0,0,175
05월,19시,20.2,66,1,1.1,0,0,180
05월,20시,19,70,0.7,0.33,0,0,174
05월,21시,17.6,77,1.2,0.01,0,0,157
05월,22시,16.8,79,0.6,0,0,0,153
05월,23시,16.4,80,1.2,0,0,0,131
05월,24시,15.9,83,0.6,0,0,0,136
05월,1시,15.5,85,0.9,0,0,0,97
05월,2시,15.1,84,0.3,0,0,0,88
05월,3시,14.8,85,0.4,0,0,0,77
05월,4시,14.7,82,0.8,0,0,0,79
05월,5시,14.4,85,0.8,0,0,0,120
05월,6시,14.2,85,0.5,0,0,0,144
05월,7시,14,87,0.8,0.01,0,0,156
05월,8시,14.2,81,0.3,0.13,0,0,162
05월,9시,14.8,80,0.3,0.31,0,0,173
05월,10시,15.9,72,0.5,0.67,0,0,191
05월,11시,17.5,63,0.6,0.96,0,0,191
05월,12시,20.2,45,1.1,2.33,0,0,185
05월,13시,22.9,35,0.8,3.05,0,0,193
05월,14시,23.7,44,1.7,2.35,0,0,170
05월,15시,24.1,42,1.2,1.93,0,0,184
05월,16시,24.6,38,2.1,1.85,0,0,172
05월,17시,24.5,38,2.2,1.1,0,0,163
05월,18시,25.5,31,2.3,1.5,0,0,172
05월,19시,25.1,32,2.4,1.1,0,0,178
05월,20시,23.5,48,1.5,0.4,0,0,173
05월,21시,20.9,61,2.7,0.01,0,0,155
05월,22시,19.6,64,1.5,0,0,0,162
05월,23시,18.6,69,1.7,0,0,0,147
05월,24시,17.5,69,1.5,0,0,0,151
05월,1시,16.4,72,0.8,0,0,0,122
05월,2시,16,64,1,0,0,0,95
05월,3시,15.5,65,1.3,0,0,0,74
05월,4시,15.6,63,1.7,0,0,0,74
05월,5시,15.4,63,1.6,0,0,0,111
05월,6시,15,64,1.6,0,0,0,130
05월,7시,14.8,64,1.5,0.02,0,0,147
05월,8시,15.3,60,2,0.35,0,0,152
05월,9시,16.9,54,1.7,1.08,0,0,166
05월,10시,18.5,51,1.4,1.74,0,0,185
05월,11시,20,48,1.9,2.46,0,0,178
05월,12시,21,45,1.6,2.89,0,0,176
05월,13시,21.5,44,2.1,3.15,0,0,175
05월,14시,21.7,44,2.1,2.46,0,0,166
05월,15시,22.2,42,1.7,2.29,0,0,176
05월,16시,22.4,39,1.9,2.16,0,0,165
05월,17시,22,41,1.7,2.04,0,0,167
05월,18시,21.7,38,2,1.17,0,0,177
05월,19시,20.7,40,1.4,1.06,0,0,188
05월,20시,17.9,42,2.1,0.37,0,0,173
05월,21시,15.8,47,1.8,0.01,0,0,166
05월,22시,14.5,49,1.9,0,0,0,155
05월,23시,13.2,54,2.2,0,0,0,134
05월,24시,12.2,57,1.9,0,0,0,137
05월,1시,11.6,57,1.9,0,0,0,102
05월,2시,11.3,58,1.3,0,0,0,88
05월,3시,10.9,59,1.1,0,0,0,80
05월,4시,10.5,59,1,0,0,0,86
05월,5시,10,64,1.5,0,0,0,113
05월,6시,9.5,65,0.9,0,0,0,139
05월,7시,9.2,64,1,0.02,0,0,153
05월,8시,10,59,1.1,0.36,0,0,164
05월,9시,12.3,53,1.6,1.09,0,0,170
05월,10시,14.4,46,1.2,1.77,0,0,194
05월,11시,16.1,43,1.4,2.41,0,0,189
05월,12시,17.6,40,1.4,2.88,0,0,185
05월,13시,18.7,39,1.9,3.21,0,0,184
05월,14시,20.1,36,1.1,3.34,0,0,183
05월,15시,20.7,36,2.2,3.1,0,0,178
05월,16시,21.2,35,2.9,2.88,0,0,162
05월,17시,21.4,35,2.7,2.38,0,0,163
05월,18시,21.3,34,2.7,1.82,0,0,171
05월,19시,20.6,41,2.3,1.1,0,0,178
05월,20시,18.8,47,2.8,0.4,0,0,163
05월,21시,17.3,53,1.9,0.01,0,0,161
05월,22시,16.4,56,0.8,0,0,0,162
05월,23시,15.9,60,2.6,0,0,0,126
05월,24시,15.2,62,1.4,0,0,0,138
05월,1시,14.5,63,0.9,0,0,0,109
