id,price.2,price.3,price.1,price.4,male,age,value2,value3,value1,value4,max,choice
114,98.000002,119.00001,99.000001,77.999997,0,26,-0.70800002,-0.7400001,-0.49000001,-0.58519997,-0.49000001,3
115,97.000003,115,109,57.999998,1,48,-0.329000015,-0.175,-0.145,0.00040001,0.00040001,4
116,79.000002,105,88.999999,64.999998,0,27,-0.52100002,-0.6,-0.38999999,-0.45539998,-0.38999999,3
117,98.000002,109,88.999999,55.000001,1,33,-0.28900001,-0.145,-0.044999995,0.018399995,0.018399995,4
118,99.000001,109,99.000001,79.000002,0,34,-0.74200001,-0.64,-0.49000001,-0.59680002,-0.49000001,3
119,79.000002,105,109,88.999999,1,33,-0.19400001,-0.125,-0.145,-0.151599995,-0.125,2
120,97.000003,109,119.00001,52.999997,0,48,-0.76400003,-0.64,-0.6900001,-0.33959997,-0.33959997,4
121,88.999999,109,88.999999,61.000001,1,51,-0.297999995,-0.145,-0.044999995,-0.015200005,-0.015200005,4
122,79.000002,109,123,69,0,36,-0.54800002,-0.64,-0.73,-0.4972,-0.4972,4
123,88.999999,107.00001,115,50,1,43,-0.273999995,-0.13500005,-0.175,0.0414,0.0414,4
124,88.999999,99.000001,115,64.999998,0,55,-0.70499999,-0.54000001,-0.65,-0.46099998,-0.46099998,4
125,79.000002,121,109,77.999997,1,47,-0.23600001,-0.205,-0.145,-0.099399985,-0.099399985,4
126,88.999999,102,88.999999,64.999998,0,58,-0.71399999,-0.57,-0.38999999,-0.46159998,-0.38999999,3
127,88.999999,109,119.00001,77.999997,1,56,-0.312999995,-0.145,-0.19500005,-0.101199985,-0.101199985,4
128,109,119.00001,99.000001,55.000001,0,29,-0.827,-0.7400001,-0.49000001,-0.35580001,-0.35580001,4
129,109,109,119.00001,88.999999,1,33,-0.344,-0.145,-0.19500005,-0.151599995,-0.145,2
130,109,109,119.00001,63.999999,0,53,-0.899,-0.64,-0.6900001,-0.45059999,-0.45059999,4
131,69,107.00001,115,64.999998,1,32,-0.141,-0.13500005,-0.175,-0.03139999,-0.03139999,4
132,109,109,129,88.999999,0,59,-0.917,-0.64,-0.79,-0.70179999,-0.64,2
133,88.999999,109,119.00001,52.999997,1,48,-0.288999995,-0.145,-0.19500005,0.025400015,0.025400015,4
134,79.000002,125,99.000001,69,0,65,-0.63500002,-0.8,-0.49000001,-0.503,-0.49000001,3
135,95.999998,119.00001,119.00001,68.000001,1,48,-0.32399999,-0.19500005,-0.19500005,-0.049600005,-0.049600005,4
136,99.000001,119.00001,99.000001,55.000001,0,60,-0.82000001,-0.7400001,-0.49000001,-0.36200001,-0.36200001,4
1,109,119.00001,129,77.999997,1,47,-0.386,-0.19500005,-0.245,-0.099399985,-0.099399985,4
2,97.000003,99.000001,125,60.000002,0,31,-0.71300003,-0.54000001,-0.75,-0.40620002,-0.40620002,4
3,97.000003,125,109,61.000001,1,61,-0.368000015,-0.225,-0.145,-0.017200005,-0.017200005,4
4,99.000001,119.00001,99.000001,55.000001,0,29,-0.72700001,-0.7400001,-0.49000001,-0.35580001,-0.35580001,4
5,97.000003,99.000001,125,61.000001,1,49,-0.332000015,-0.095000005,-0.225,-0.014800005,-0.014800005,4
6,88.999999,102,115,64.999998,0,26,-0.61799999,-0.57,-0.65,-0.45519998,-0.45519998,4
7,109,135,129,79.000002,1,37,-0.356,-0.275,-0.245,-0.10240001,-0.10240001,4
8,88.999999,115,88.999999,79.000002,0,33,-0.63899999,-0.7,-0.38999999,-0.59660002,-0.38999999,3
9,79.000002,121,119.00001,63.999999,1,25,-0.17000001,-0.205,-0.19500005,-0.024999995,-0.024999995,4
10,79.000002,109,88.999999,77.999997,0,51,-0.59300002,-0.64,-0.38999999,-0.59019997,-0.38999999,3
11,88.999999,105,88.999999,64.999998,1,49,-0.291999995,-0.125,-0.044999995,-0.03479999,-0.03479999,4
12,103,109,88.999999,55.000001,0,37,-0.791,-0.64,-0.38999999,-0.35740001,-0.35740001,4
13,109,119.00001,99.000001,55.000001,1,27,-0.326,-0.19500005,-0.095000005,0.019599995,0.019599995,4
14,79.000002,125,105.99999,49.000001,0,52,-0.59600002,-0.8,-0.5599999,-0.30040001,-0.30040001,4
15,79.000002,115,99.000001,61.000001,1,29,-0.18200001,-0.175,-0.095000005,-0.010800005,-0.010800005,4
16,109,124,109,68.000001,0,51,-0.893,-0.79,-0.59,-0.49020001,-0.49020001,4
17,103,109,88.999999,77.999997,1,45,-0.35,-0.145,-0.044999995,-0.098999985,-0.044999995,3
18,93.000001,98.000002,98.000002,57.999998,0,30,-0.67000001,-0.53000002,-0.48000002,-0.38599998,-0.38599998,4
19,95.999998,99.000001,109,68.000001,1,47,-0.32099999,-0.095000005,-0.145,-0.049400005,-0.049400005,4
20,88.999999,99.000001,115,64.999998,0,27,-0.62099999,-0.54000001,-0.65,-0.45539998,-0.45539998,4
21,49.000001,109,109,77.999997,1,46,-0.083000005,-0.145,-0.145,-0.099199985,-0.083000005,1
22,97.000003,99.000001,125,60.000002,0,41,-0.74300003,-0.54000001,-0.75,-0.40820002,-0.40820002,4
23,109,119.00001,99.000001,55.000001,1,28,-0.329,-0.19500005,-0.095000005,0.019399995,0.019399995,4
24,98.000002,119.00001,129,88.999999,0,31,-0.72300002,-0.7400001,-0.79,-0.69619999,-0.69619999,4
25,79.000002,99.000001,115,64.999998,1,41,-0.21800001,-0.095000005,-0.175,-0.03319999,-0.03319999,4
26,79.000002,105,109,55.000001,0,25,-0.51500002,-0.6,-0.59,-0.35500001,-0.35500001,4
27,88.999999,99.000001,115,64.999998,1,59,-0.321999995,-0.095000005,-0.175,-0.03679999,-0.03679999,4
28,88.999999,107.00001,115,50,0,55,-0.70499999,-0.6200001,-0.65,-0.311,-0.311,4
29,88,115,125,64.999998,1,33,-0.239,-0.175,-0.225,-0.03159999,-0.03159999,4
30,95.999998,129,105,68.000001,0,43,-0.73899998,-0.84,-0.55,-0.48860001,-0.48860001,4
31,79.000002,105,109,88.999999,1,43,-0.22400001,-0.125,-0.145,-0.153599995,-0.125,2
32,97.000003,115,109,61.000001,0,64,-0.81200003,-0.7,-0.59,-0.42280001,-0.42280001,4
33,88.999999,99.000001,115,64.999998,1,30,-0.234999995,-0.095000005,-0.175,-0.03099999,-0.03099999,4
34,88.999999,107.00001,115,50,0,54,-0.70199999,-0.6200001,-0.65,-0.3108,-0.3108,4
35,97.000003,115,109,56.999999,1,55,-0.350000015,-0.175,-0.145,0.004000005,0.004000005,4
36,98.000002,105,109,55.000001,0,64,-0.82200002,-0.6,-0.59,-0.36280001,-0.36280001,4
37,79.000002,121,119.00001,55.000001,1,44,-0.22700001,-0.205,-0.19500005,0.016199995,0.016199995,4
38,93.000001,88,88,58.999997,0,41,-0.70300001,-0.43,-0.38,-0.39819997,-0.38,3
39,79.000002,105,109,77.999997,1,30,-0.18500001,-0.125,-0.145,-0.095999985,-0.095999985,4
40,79.000002,102,88.999999,64.999998,0,60,-0.62000002,-0.57,-0.38999999,-0.46199998,-0.38999999,3
41,97.000003,109,115,64.999998,1,50,-0.335000015,-0.145,-0.175,-0.03499999,-0.03499999,4
42,79.000002,125,99.000001,69,0,54,-0.60200002,-0.8,-0.49000001,-0.5008,-0.49000001,3
43,97.000003,115,125,60.000002,1,47,-0.326000015,-0.175,-0.225,-0.00940001,-0.00940001,4
44,93.000001,109,98.000002,57.999998,0,40,-0.70000001,-0.64,-0.48000002,-0.38799998,-0.38799998,4
45,103,109,88.999999,77.999997,1,49,-0.362,-0.145,-0.044999995,-0.099799985,-0.044999995,3
46,97.000003,99.000001,125,60.000002,0,52,-0.77600003,-0.54000001,-0.75,-0.41040002,-0.41040002,4
47,109,119.00001,99.000001,70.999998,1,45,-0.38,-0.19500005,-0.095000005,-0.06399999,-0.06399999,4
48,109,121,109,79.000002,0,61,-0.923,-0.76,-0.59,-0.60220002,-0.59,3
49,79.000002,105,109,88.999999,1,34,-0.19700001,-0.125,-0.145,-0.151799995,-0.125,2
50,88.999999,99.000001,115,64.999998,0,48,-0.68399999,-0.54000001,-0.65,-0.45959998,-0.45959998,4
51,103,109,88.999999,77.999997,1,34,-0.317,-0.145,-0.044999995,-0.096799985,-0.044999995,3
52,79.000002,125,79.000002,69,0,58,-0.61400002,-0.8,-0.29000002,-0.5016,-0.29000002,3
53,88.999999,125,113,79.000002,1,41,-0.267999995,-0.225,-0.165,-0.10320001,-0.10320001,4
54,88.999999,104,99.000001,64.999998,0,65,-0.73499999,-0.59,-0.49000001,-0.46299998,-0.46299998,4
55,88.999999,115,99.000001,64.999998,1,28,-0.228999995,-0.175,-0.095000005,-0.03059999,-0.03059999,4
56,88,125,109,64.999998,0,47,-0.671,-0.8,-0.59,-0.45939998,-0.45939998,4
57,109,109,129,55.000001,1,39,-0.362,-0.145,-0.245,0.017199995,0.017199995,4
58,93.000001,98.000002,109,57.999998,0,41,-0.70300001,-0.53000002,-0.59,-0.38819998,-0.38819998,4
59,109,109,129,77.999997,1,28,-0.329,-0.145,-0.245,-0.095599985,-0.095599985,4
60,88.999999,102,88.999999,49.000001,0,54,-0.70199999,-0.57,-0.38999999,-0.30080001,-0.30080001,4
61,98.000002,121,74.000001,77.999997,1,37,-0.30100001,-0.205,0.029999995,-0.097399985,0.029999995,3
62,79.000002,105,109,88.999999,0,31,-0.53300002,-0.6,-0.59,-0.69619999,-0.53300002,1
63,97.000003,125,109,61.000001,1,40,-0.305000015,-0.225,-0.145,-0.013000005,-0.013000005,4
64,88.999999,109,88.999999,61.000001,0,45,-0.67499999,-0.64,-0.38999999,-0.41900001,-0.38999999,3
65,97.000003,115,99.000001,60.000002,1,54,-0.347000015,-0.175,-0.095000005,-0.01080001,-0.01080001,4
66,93.000001,98.000002,98.000002,57.999998,0,56,-0.74800001,-0.53000002,-0.48000002,-0.39119998,-0.39119998,4
67,88.999999,109,88.999999,52.999997,1,26,-0.222999995,-0.145,-0.044999995,0.029800015,0.029800015,4
68,69,109,88.999999,61.000001,0,44,-0.472,-0.64,-0.38999999,-0.41880001,-0.38999999,3
69,79.000002,105,109,77.999997,1,26,-0.17300001,-0.125,-0.145,-0.095199985,-0.095199985,4
70,109,105,94.999999,68.000001,0,65,-0.935,-0.6,-0.44999999,-0.49300001,-0.44999999,3
71,79.000002,109,99.000001,69,1,60,-0.27500001,-0.145,-0.095000005,-0.057,-0.057,4
72,103,109,88.999999,77.999997,0,41,-0.803,-0.64,-0.38999999,-0.58819997,-0.38999999,3
73,88.999999,115,99.000001,50,1,44,-0.276999995,-0.175,-0.095000005,0.0412,0.0412,4
74,101,99.000001,119.00001,68.000001,0,64,-0.852,-0.54000001,-0.6900001,-0.49280001,-0.49280001,4
75,79.000002,99.000001,115,60.000002,1,43,-0.22400001,-0.095000005,-0.175,-0.00860001,-0.00860001,4
76,79.000002,115,99.000001,61.000001,0,55,-0.60500002,-0.7,-0.49000001,-0.42100001,-0.42100001,4
77,97.000003,99.000001,125,64.999998,1,55,-0.350000015,-0.095000005,-0.225,-0.03599999,-0.03599999,4
78,88.999999,104,99.000001,64.999998,0,57,-0.71099999,-0.59,-0.49000001,-0.46139998,-0.46139998,4
79,97.000003,109,119.00001,61.000001,1,63,-0.374000015,-0.145,-0.19500005,-0.017600005,-0.017600005,4
80,58.999997,109,88.999999,77.999997,0,64,-0.43199997,-0.64,-0.38999999,-0.59279997,-0.38999999,3
81,103,109,88.999999,77.999997,1,60,-0.395,-0.145,-0.044999995,-0.101999985,-0.044999995,3
82,109,119.00001,99.000001,70.999998,0,57,-0.911,-0.7400001,-0.49000001,-0.52139998,-0.49000001,3
83,79.000002,105,109,55.000001,1,27,-0.17600001,-0.125,-0.145,0.019599995,0.019599995,4
84,79.000002,105,109,88.999999,0,26,-0.51800002,-0.6,-0.59,-0.69519999,-0.51800002,1
85,97.000003,99.000001,125,64.999998,1,65,-0.380000015,-0.095000005,-0.225,-0.03799999,-0.03799999,4
86,109,109,129,55.000001,0,44,-0.872,-0.64,-0.79,-0.35880001,-0.35880001,4
87,58.999997,109,88.999999,77.999997,1,30,-0.084999985,-0.145,-0.044999995,-0.095999985,-0.044999995,3
88,97.000003,109,115,64.999998,0,57,-0.79100003,-0.64,-0.65,-0.46139998,-0.46139998,4
89,109,109,69,77.999997,1,25,-0.32,-0.145,0.055,-0.094999985,0.055,3
90,88.999999,115,99.000001,64.999998,0,57,-0.71099999,-0.7,-0.49000001,-0.46139998,-0.46139998,4
91,97.000003,99.000001,125,61.000001,1,34,-0.287000015,-0.095000005,-0.225,-0.011800005,-0.011800005,4
92,99.000001,109,99.000001,79.000002,0,60,-0.82000001,-0.64,-0.49000001,-0.60200002,-0.49000001,3
93,109,135,115,75.999999,1,65,-0.44,-0.275,-0.175,-0.092999995,-0.092999995,4
94,109,109,119.00001,69,0,45,-0.875,-0.64,-0.6900001,-0.499,-0.499,4
95,88.999999,102,88.999999,64.999998,1,49,-0.291999995,-0.11,-0.044999995,-0.03479999,-0.03479999,4
96,98.000002,119.00001,99.000001,77.999997,0,40,-0.75000002,-0.7400001,-0.49000001,-0.58799997,-0.49000001,3
97,93.000001,98.000002,98.000002,57.999998,1,44,-0.297000005,-0.09000001,-0.09000001,0.00120001,0.00120001,4
98,98.000002,109,129,77.999997,0,31,-0.72300002,-0.64,-0.79,-0.58619997,-0.58619997,4
99,79.000002,109,88.999999,55.000001,1,37,-0.20600001,-0.145,-0.044999995,0.017599995,0.017599995,4
100,88,125,109,64.999998,0,31,-0.623,-0.8,-0.59,-0.45619998,-0.45619998,4
101,79.000002,108,88.999999,68.000001,1,35,-0.20000001,-0.14,-0.044999995,-0.047000005,-0.044999995,3
102,109,109,119.00001,88.999999,0,39,-0.857,-0.64,-0.6900001,-0.69779999,-0.64,2
103,97.000003,109,115,50,1,55,-0.350000015,-0.145,-0.175,0.039,0.039,4
104,98.000002,119.00001,99.000001,77.999997,0,56,-0.79800002,-0.7400001,-0.49000001,-0.59119997,-0.49000001,3
105,98.000002,109,129,55.000001,1,36,-0.29800001,-0.145,-0.245,0.017799995,0.017799995,4
106,79.000002,125,109,64.999998,0,28,-0.52400002,-0.8,-0.59,-0.45559998,-0.45559998,4
107,88,125,109,64.999998,1,55,-0.305,-0.225,-0.145,-0.03599999,-0.03599999,4
108,79.000002,105,109,55.000001,0,26,-0.51800002,-0.6,-0.59,-0.35520001,-0.35520001,4
109,93.000001,88,88,58.999997,1,47,-0.306000005,-0.04,-0.04,-0.004399985,-0.004399985,4
110,88.999999,115,99.000001,50,0,58,-0.71399999,-0.7,-0.49000001,-0.3116,-0.3116,4
111,99.000001,119.00001,99.000001,55.000001,1,42,-0.321000005,-0.19500005,-0.095000005,0.016599995,0.016599995,4
112,98.000002,109,88.999999,55.000001,0,64,-0.82200002,-0.64,-0.38999999,-0.36280001,-0.36280001,4
113,99.000001,109,119.00001,79.000002,1,63,-0.384000005,-0.145,-0.19500005,-0.10760001,-0.10760001,4
114,79.000002,121,119.00001,63.999999,0,26,-0.51800002,-0.76,-0.6900001,-0.44519999,-0.44519999,4
115,97.000003,99.000001,125,61.000001,1,48,-0.329000015,-0.095000005,-0.225,-0.014600005,-0.014600005,4
116,79.000002,105,99.000001,77.999997,0,27,-0.52100002,-0.6,-0.49000001,-0.58539997,-0.49000001,3
117,99.000001,109,119.00001,77.999997,1,33,-0.294000005,-0.145,-0.19500005,-0.096599985,-0.096599985,4
118,49.000001,109,109,88.999999,0,34,-0.24200001,-0.64,-0.59,-0.69679999,-0.24200001,1
119,95.999998,119.00001,94.999999,68.000001,1,33,-0.27899999,-0.19500005,-0.074999995,-0.046600005,-0.046600005,4
120,97.000003,99.000001,119.00001,61.000001,0,48,-0.76400003,-0.54000001,-0.6900001,-0.41960001,-0.41960001,4
121,97.000003,115,119.00001,61.000001,1,51,-0.338000015,-0.175,-0.19500005,-0.015200005,-0.015200005,4
122,79.000002,125,99.000001,69,0,36,-0.54800002,-0.8,-0.49000001,-0.4972,-0.49000001,3
123,88.999999,115,99.000001,60.000002,1,43,-0.273999995,-0.175,-0.095000005,-0.00860001,-0.00860001,4
124,88.999999,115,99.000001,64.999998,0,55,-0.70499999,-0.7,-0.49000001,-0.46099998,-0.46099998,4
125,97.000003,125,125,64.999998,1,47,-0.326000015,-0.225,-0.225,-0.03439999,-0.03439999,4
126,69,107.00001,115,64.999998,0,58,-0.514,-0.6200001,-0.65,-0.46159998,-0.46159998,4
127,98.000002,119.00001,99.000001,77.999997,1,56,-0.35800001,-0.19500005,-0.095000005,-0.101199985,-0.095000005,3
128,98.000002,119.00001,99.000001,55.000001,0,29,-0.71700002,-0.7400001,-0.49000001,-0.35580001,-0.35580001,4
129,88.999999,99.000001,115,64.999998,1,33,-0.243999995,-0.095000005,-0.175,-0.03159999,-0.03159999,4
130,109,109,119.00001,77.999997,0,53,-0.899,-0.64,-0.6900001,-0.59059997,-0.59059997,4
131,88.999999,99.000001,115,64.999998,1,32,-0.240999995,-0.095000005,-0.175,-0.03139999,-0.03139999,4
132,88,125,125,64.999998,0,59,-0.707,-0.8,-0.75,-0.46179998,-0.46179998,4
133,93.000001,99.000001,98.000002,57.999998,1,48,-0.309000005,-0.095000005,-0.09000001,0.00040001,0.00040001,4
134,79.000002,115,99.000001,64.999998,0,65,-0.63500002,-0.7,-0.49000001,-0.46299998,-0.46299998,4
135,79.000002,99.000001,115,60.000002,1,48,-0.23900001,-0.095000005,-0.175,-0.00960001,-0.00960001,4
136,88.999999,109,119.00001,55.000001,0,60,-0.71999999,-0.64,-0.6900001,-0.36200001,-0.36200001,4
1,109,121,109,77.999997,1,47,-0.386,-0.205,-0.145,-0.099399985,-0.099399985,4
2,109,135,129,73.000002,0,31,-0.833,-0.9,-0.79,-0.53620002,-0.53620002,4
3,97.000003,99.000001,125,61.000001,1,61,-0.368000015,-0.095000005,-0.225,-0.017200005,-0.017200005,4
4,109,119.00001,99.000001,55.000001,0,29,-0.827,-0.7400001,-0.49000001,-0.35580001,-0.35580001,4
5,104,109,109,68.000001,1,49,-0.367,-0.145,-0.145,-0.049800005,-0.049800005,4
6,103,109,119.00001,55.000001,0,26,-0.758,-0.64,-0.6900001,-0.35520001,-0.35520001,4
7,105,129,125,61.000001,1,37,-0.336,-0.245,-0.225,-0.012400005,-0.012400005,4
8,103,109,119.00001,63.999999,0,33,-0.779,-0.64,-0.6900001,-0.44659999,-0.44659999,4
9,79.000002,121,109,77.999997,1,25,-0.17000001,-0.205,-0.145,-0.094999985,-0.094999985,4
10,79.000002,105,109,77.999997,0,51,-0.59300002,-0.6,-0.59,-0.59019997,-0.59,3
11,88.999999,102,105,64.999998,1,49,-0.291999995,-0.11,-0.125,-0.03479999,-0.03479999,4
12,103,109,119.00001,55.000001,0,37,-0.791,-0.64,-0.6900001,-0.35740001,-0.35740001,4
13,88.999999,119.00001,99.000001,55.000001,1,27,-0.225999995,-0.19500005,-0.095000005,0.019599995,0.019599995,4
14,88.999999,109,119.00001,83.999997,0,52,-0.69599999,-0.64,-0.6900001,-0.65039997,-0.64,2
15,79.000002,125,99.000001,69,1,29,-0.18200001,-0.225,-0.095000005,-0.0508,-0.0508,4
16,109,109,109,95.999998,0,51,-0.893,-0.64,-0.59,-0.77019998,-0.59,3
17,79.000002,105,109,88.999999,1,45,-0.23000001,-0.125,-0.145,-0.153999995,-0.125,2
18,97.000003,109,115,50,0,30,-0.71000003,-0.64,-0.65,-0.306,-0.306,4
19,79.000002,105,109,77.999997,1,47,-0.23600001,-0.125,-0.145,-0.099399985,-0.099399985,4
20,88.999999,115,99.000001,50,0,27,-0.62099999,-0.7,-0.49000001,-0.3054,-0.3054,4
21,103,109,88.999999,77.999997,1,46,-0.353,-0.145,-0.044999995,-0.099199985,-0.044999995,3
22,88,125,109,64.999998,0,41,-0.653,-0.8,-0.59,-0.45819998,-0.45819998,4
23,98.000002,119.00001,99.000001,55.000001,1,28,-0.27400001,-0.19500005,-0.095000005,0.019399995,0.019399995,4
24,79.000002,121,109,88.999999,0,31,-0.53300002,-0.76,-0.59,-0.69619999,-0.53300002,1
25,79.000002,115,99.000001,64.999998,1,41,-0.21800001,-0.175,-0.095000005,-0.03319999,-0.03319999,4
26,103,109,88.999999,55.000001,0,25,-0.755,-0.64,-0.38999999,-0.35500001,-0.35500001,4
27,88,115,125,58.999997,1,59,-0.317,-0.175,-0.225,-0.006799985,-0.006799985,4
28,88.999999,99.000001,115,64.999998,0,55,-0.70499999,-0.54000001,-0.65,-0.46099998,-0.46099998,4
29,79.000002,121,119.00001,63.999999,1,33,-0.19400001,-0.205,-0.19500005,-0.026599995,-0.026599995,4
30,98.000002,109,129,77.999997,0,43,-0.75900002,-0.64,-0.79,-0.58859997,-0.58859997,4
31,99.000001,108,88.999999,68.000001,1,43,-0.324000005,-0.14,-0.044999995,-0.048600005,-0.044999995,3
32,97.000003,129,74.000001,61.000001,0,64,-0.81200003,-0.84,-0.24000001,-0.42280001,-0.24000001,3
33,99.000001,119.00001,99.000001,70.999998,1,30,-0.285000005,-0.19500005,-0.095000005,-0.06099999,-0.06099999,4
34,88.999999,99.000001,115,60.000002,0,54,-0.70199999,-0.54000001,-0.65,-0.41080002,-0.41080002,4
35,97.000003,99.000001,125,60.000002,1,55,-0.350000015,-0.095000005,-0.225,-0.01100001,-0.01100001,4
36,98.000002,109,88.999999,55.000001,0,64,-0.82200002,-0.64,-0.38999999,-0.36280001,-0.36280001,4
37,97.000003,125,109,64.999998,1,44,-0.317000015,-0.225,-0.145,-0.03379999,-0.03379999,4
38,93.000001,88,88,58.999997,0,41,-0.70300001,-0.43,-0.38,-0.39819997,-0.38,3
39,98.000002,109,88.999999,77.999997,1,30,-0.28000001,-0.145,-0.044999995,-0.095999985,-0.044999995,3
40,79.000002,109,123,69,0,60,-0.62000002,-0.64,-0.73,-0.502,-0.502,4
41,79.000002,107.00001,115,64.999998,1,50,-0.24500001,-0.13500005,-0.175,-0.03499999,-0.03499999,4
42,79.000002,125,99.000001,69,0,54,-0.60200002,-0.8,-0.49000001,-0.5008,-0.49000001,3
43,97.000003,115,109,60.000002,1,47,-0.326000015,-0.175,-0.145,-0.00940001,-0.00940001,4
44,88,109,105,57.999998,0,40,-0.65,-0.64,-0.55,-0.38799998,-0.38799998,4
45,103,109,88.999999,77.999997,1,49,-0.362,-0.145,-0.044999995,-0.099799985,-0.044999995,3
46,97.000003,125,109,64.999998,0,52,-0.77600003,-0.8,-0.59,-0.46039998,-0.46039998,4
47,97.000003,109,115,51.999998,1,45,-0.320000015,-0.145,-0.175,0.03100001,0.03100001,4
48,109,135,129,79.000002,0,61,-0.923,-0.9,-0.79,-0.60220002,-0.60220002,4
49,79.000002,105,109,55.000001,1,34,-0.19700001,-0.125,-0.145,0.018199995,0.018199995,4
50,88.999999,115,99.000001,60.000002,0,48,-0.68399999,-0.7,-0.49000001,-0.40960002,-0.40960002,4
51,79.000002,105,109,77.999997,1,34,-0.19700001,-0.125,-0.145,-0.096799985,-0.096799985,4
52,79.000002,125,105.99999,49.000001,0,58,-0.61400002,-0.8,-0.5599999,-0.30160001,-0.30160001,4
53,109,109,119.00001,77.999997,1,41,-0.368,-0.145,-0.19500005,-0.098199985,-0.098199985,4
54,88.999999,104,99.000001,64.999998,0,65,-0.73499999,-0.59,-0.49000001,-0.46299998,-0.46299998,4
55,88.999999,115,115,64.999998,1,28,-0.228999995,-0.175,-0.175,-0.03059999,-0.03059999,4
56,88,125,109,64.999998,0,47,-0.671,-0.8,-0.59,-0.45939998,-0.45939998,4
57,109,121,119.00001,55.000001,1,39,-0.362,-0.205,-0.19500005,0.017199995,0.017199995,4
58,93.000001,98.000002,98.000002,57.999998,0,41,-0.70300001,-0.53000002,-0.48000002,-0.38819998,-0.38819998,4
59,79.000002,121,119.00001,63.999999,1,28,-0.17900001,-0.205,-0.19500005,-0.025599995,-0.025599995,4
60,103,109,88.999999,63.999999,0,54,-0.842,-0.64,-0.38999999,-0.45079999,-0.38999999,3
61,109,121,129,79.000002,1,37,-0.356,-0.205,-0.245,-0.10240001,-0.10240001,4
62,79.000002,105,109,88.999999,0,31,-0.53300002,-0.6,-0.59,-0.69619999,-0.53300002,1
63,97.000003,129,125,61.000001,1,40,-0.305000015,-0.245,-0.225,-0.013000005,-0.013000005,4
64,88.999999,109,119.00001,75.999999,0,45,-0.67499999,-0.64,-0.6900001,-0.56899999,-0.56899999,4
65,97.000003,115,125,60.000002,1,54,-0.347000015,-0.175,-0.225,-0.01080001,-0.01080001,4
66,93.000001,109,98.000002,57.999998,0,56,-0.74800001,-0.64,-0.48000002,-0.39119998,-0.39119998,4
67,88.999999,125,101,79.000002,1,26,-0.222999995,-0.225,-0.105,-0.10020001,-0.10020001,4
68,69,109,88.999999,61.000001,0,44,-0.472,-0.64,-0.38999999,-0.41880001,-0.38999999,3
69,103,109,119.00001,63.999999,1,26,-0.293,-0.145,-0.19500005,-0.025199995,-0.025199995,4
70,88.999999,119.00001,99.000001,77.999997,0,65,-0.73499999,-0.7400001,-0.49000001,-0.59299997,-0.49000001,3
71,88,115,125,64.999998,1,60,-0.32,-0.175,-0.225,-0.03699999,-0.03699999,4
72,99.000001,109,119.00001,77.999997,0,41,-0.76300001,-0.64,-0.6900001,-0.58819997,-0.58819997,4
73,88,115,99.000001,64.999998,1,44,-0.272,-0.175,-0.095000005,-0.03379999,-0.03379999,4
74,101,117,94.999999,68.000001,0,64,-0.852,-0.72,-0.44999999,-0.49280001,-0.44999999,3
75,97.000003,115,99.000001,60.000002,1,43,-0.314000015,-0.175,-0.095000005,-0.00860001,-0.00860001,4
