,choice,college,hsg2,coml5,sedan1,sedan2,sedan3,sedan4,sedan5,sedan6,price1,price2,price3,price4,price5,price6,range1,range2,range3,range4,range5,range6,acc1,acc2,acc3,acc4,acc5,acc6,speed1,speed2,speed3,speed4,speed5,speed6,pollution1,pollution2,pollution3,pollution4,pollution5,pollution6,big1,big2,big3,big4,big5,big6,space1,space2,space3,space4,space5,space6,cost1,cost2,cost3,cost4,cost5,cost6
398,1,1,0,0,1,0,1,0,1,0,2.8906233,2.8906233,3.2118037,3.2118037,1.9270822,1.9270822,300,300,250,250,300,300,4,4,6,6,2.5,2.5,140,140,85,85,95,95,0.1,0.1,0.4,0.4,0.75,0.75,0,0,1,1,1,1,1,1,1,1,1,1,8,8,2,2,4,4
399,6,1,0,1,1,0,1,0,1,0,4.4965252,4.4965252,4.8177056,4.8177056,3.5329841,3.5329841,125,125,300,300,300,300,2.5,2.5,4,4,6,6,100,100,85,85,110,110,0,0,0.25,0.25,1,1,0,0,1,1,1,1,0.7,0.7,1,1,1,1,2,2,8,8,4,4
400,2,1,1,0,0,0,0,1,0,0,4.2920479,4.2920479,5.3019416,5.3019416,5.8068884,5.8068884,125,125,250,250,300,300,2.5,2.5,4,4,6,6,85,85,85,85,95,95,0,0,0.25,0.25,0.5,0.5,1,1,0,0,1,1,0.7,0.7,1,1,1,1,1,1,6,6,8,8
401,5,1,0,0,1,0,1,0,1,0,6.3864157,6.3864157,6.9851422,6.9851422,5.5881138,5.5881138,125,125,300,300,300,300,2.5,2.5,4,4,6,6,55,55,95,95,140,140,0,0,0.1,0.1,0.75,0.75,1,1,0,0,1,1,0.7,0.7,1,1,1,1,8,8,8,8,4,4
402,4,1,0,0,1,0,1,0,1,0,1.4244583,1.4244583,1.661868,1.661868,2.1366874,2.1366874,75,75,300,300,350,350,6,6,2.5,2.5,4,4,140,140,85,85,95,95,0.6,0.6,0.25,0.25,0.5,0.5,1,1,0,0,1,1,0.7,0.7,1,1,1,1,8,8,2,2,4,4
403,3,0,0,1,0,1,0,0,0,0,1.661868,1.661868,1.661868,1.661868,2.1366874,2.1366874,125,125,300,300,250,250,4,4,6,6,2.5,2.5,55,55,95,95,110,110,0,0,0.6,0.6,0.25,0.25,0,0,0,0,0,0,1,1,1,1,1,1,4,4,6,6,8,8
404,2,1,0,0,0,1,0,0,0,0,1.1870486,1.1870486,0.71222914,0.71222914,0.83093399,0.83093399,300,300,250,250,300,300,6,6,2.5,2.5,4,4,140,140,85,85,95,95,0.1,0.1,0.4,0.4,0.75,0.75,0,0,0,0,0,0,1,1,1,1,1,1,6,6,8,8,2,2
405,5,1,0,0,1,0,1,0,1,0,6.9851422,6.9851422,4.9893873,4.9893873,6.3864157,6.3864157,125,125,300,300,300,300,2.5,2.5,4,4,6,6,65,65,110,110,85,85,0,0,0.6,0.6,0.5,0.5,1,1,0,0,1,1,0.7,0.7,1,1,1,1,1,1,8,8,4,4
406,5,1,0,0,1,0,1,0,1,0,1.3795612,1.3795612,1.3795612,1.3795612,0.96569282,0.96569282,125,125,300,300,300,300,2.5,2.5,4,4,6,6,55,55,95,95,140,140,0,0,0.1,0.1,0.75,0.75,1,1,0,0,1,1,0.7,0.7,1,1,1,1,8,8,8,8,4,4
407,5,1,0,1,1,0,1,0,1,0,3.0296809,3.0296809,3.2821543,3.2821543,3.7871011,3.7871011,125,125,300,300,250,250,4,4,6,6,2.5,2.5,100,100,85,85,95,95,0,0,0.4,0.4,0.75,0.75,1,1,1,1,0,0,1,1,0.7,0.7,1,1,1,1,8,8,2,2
408,5,0,0,0,1,0,1,0,1,0,2.1953304,2.1953304,2.5944814,2.5944814,2.9936324,2.9936324,300,300,250,250,300,300,4,4,6,6,2.5,2.5,110,110,140,140,85,85,0.25,0.25,0.6,0.6,1,1,1,1,1,1,0,0,0.7,0.7,1,1,1,1,2,2,4,4,6,6
409,3,1,0,0,1,0,1,0,1,0,3.5611457,3.5611457,2.6115068,2.6115068,3.0863263,3.0863263,125,125,250,250,300,300,4,4,6,6,2.5,2.5,65,65,140,140,85,85,0,0,0.75,0.75,0.25,0.25,0,0,1,1,0,0,1,1,1,1,1,1,1,1,8,8,2,2
410,3,1,1,0,1,0,1,0,1,0,0.8277367,0.8277367,1.241605,1.241605,1.3795612,1.3795612,200,200,300,300,350,350,2.5,2.5,4,4,6,6,100,100,95,95,110,110,0,0,0.25,0.25,0.5,0.5,1,1,0,0,0,0,0.7,0.7,1,1,1,1,4,4,2,2,4,4
411,1,1,0,0,1,0,1,0,1,0,3.7985554,3.7985554,2.6115068,2.6115068,3.0863263,3.0863263,300,300,250,250,300,300,6,6,2.5,2.5,4,4,140,140,85,85,95,95,0.1,0.1,0.4,0.4,0.75,0.75,0,0,1,1,1,1,1,1,1,1,1,1,6,6,8,8,2,2
412,3,1,0,0,1,0,1,0,1,0,7.7083289,7.7083289,5.4600663,5.4600663,6.102427,6.102427,200,200,75,75,300,300,2.5,2.5,4,4,6,6,55,55,95,95,110,110,0,0,0.1,0.1,0.4,0.4,1,1,0,0,0,0,0.7,0.7,1,1,1,1,1,1,6,6,8,8
413,3,1,1,0,1,0,1,0,1,0,3.5329841,3.5329841,1.9270822,1.9270822,2.8906233,2.8906233,75,75,250,250,250,250,6,6,2.5,2.5,4,4,55,55,95,95,140,140,0,0,0.25,0.25,1,1,0,0,0,0,1,1,1,1,1,1,1,1,2,2,8,8,4,4
414,1,0,1,0,0,1,0,0,0,0,4.8177056,4.8177056,5.1388859,5.1388859,3.5329841,3.5329841,125,125,300,300,250,250,4,4,6,6,2.5,2.5,65,65,110,110,140,140,0,0,0.1,0.1,0.4,0.4,1,1,0,0,1,1,1,1,0.7,0.7,1,1,8,8,8,8,2,2
415,5,0,1,1,1,0,1,0,1,0,4.3455777,4.3455777,2.8118444,2.8118444,3.8343333,3.8343333,125,125,300,300,300,300,6,6,2.5,2.5,4,4,100,100,85,85,110,110,0,0,0.25,0.25,1,1,0,0,1,1,1,1,1,1,0.7,0.7,1,1,8,8,4,4,8,8
416,4,0,1,1,1,0,1,0,1,0,1.0224889,1.0224889,1.1503,1.1503,0.76686666,0.76686666,200,200,75,75,350,350,2.5,2.5,4,4,6,6,85,85,140,140,95,95,0,0,0.25,0.25,1,1,0,0,0,0,1,1,1,1,0.7,0.7,1,1,4,4,6,6,2,2
417,1,0,1,0,1,0,1,0,1,0,3.586859,3.586859,4.1386835,4.1386835,4.4145957,4.4145957,300,300,250,250,300,300,2.5,2.5,4,4,6,6,110,110,140,140,85,85,0.25,0.25,0.6,0.6,1,1,1,1,1,1,0,0,0.7,0.7,1,1,1,1,4,4,6,6,8,8
418,1,1,0,1,0,0,0,0,0,1,3.0674666,3.0674666,3.3230888,3.3230888,4.0899555,4.0899555,125,125,300,300,300,300,6,6,2.5,2.5,4,4,55,55,95,95,140,140,0,0,0.1,0.1,0.75,0.75,1,1,0,0,1,1,1,1,0.7,0.7,1,1,2,2,4,4,8,8
419,4,0,0,1,0,0,0,1,0,0,4.7969948,4.7969948,5.8068884,5.8068884,4.2920479,4.2920479,125,125,250,250,300,300,4,4,6,6,2.5,2.5,85,85,85,85,95,95,0,0,0.25,0.25,0.5,0.5,1,1,0,0,1,1,1,1,1,1,1,1,2,2,8,8,2,2
420,5,1,0,0,1,0,1,0,1,0,3.8541644,3.8541644,4.1753448,4.1753448,4.8177056,4.8177056,200,200,75,75,300,300,6,6,2.5,2.5,4,4,55,55,95,95,110,110,0,0,0.1,0.1,0.4,0.4,1,1,0,0,1,1,0.7,0.7,0.7,0.7,1,1,8,8,8,8,2,2
421,1,1,0,0,0,0,0,0,0,1,6.9482252,6.9482252,7.444527,7.444527,5.4593198,5.4593198,200,200,75,75,350,350,6,6,2.5,2.5,4,4,55,55,95,95,140,140,0,0,0.6,0.6,0.5,0.5,1,1,0,0,0,0,0.7,0.7,1,1,1,1,2,2,2,2,6,6
422,3,1,0,0,1,0,1,0,1,0,7.8271081,7.8271081,5.5907915,5.5907915,7.1562131,7.1562131,125,125,300,300,300,300,2.5,2.5,4,4,6,6,65,65,110,110,85,85,0,0,0.6,0.6,0.5,0.5,1,1,0,0,1,1,0.7,0.7,1,1,1,1,1,1,8,8,4,4
423,3,1,0,1,0,0,0,1,0,0,4.9198965,4.9198965,3.8017382,3.8017382,4.2490015,4.2490015,200,200,300,300,350,350,2.5,2.5,4,4,6,6,65,65,140,140,85,85,0,0,0.6,0.6,1,1,0,0,0,0,1,1,0.7,0.7,1,1,1,1,2,2,2,2,4,4
424,6,1,0,0,0,0,0,0,0,1,5.4600663,5.4600663,3.5329841,3.5329841,4.8177056,4.8177056,125,125,300,300,300,300,4,4,6,6,2.5,2.5,55,55,95,95,140,140,0,0,0.1,0.1,0.75,0.75,1,1,0,0,0,0,0.7,0.7,0.7,0.7,1,1,4,4,2,2,6,6
425,5,1,0,0,1,0,1,0,1,0,4.690508,4.690508,5.7941569,5.7941569,6.3459814,6.3459814,200,200,300,300,350,350,4,4,6,6,2.5,2.5,85,85,85,85,95,95,0,0,0.4,0.4,0.75,0.75,0,0,0,0,1,1,1,1,1,1,1,1,2,2,4,4,6,6
426,4,0,0,1,1,0,1,0,1,0,4.3455777,4.3455777,3.3230888,3.3230888,3.8343333,3.8343333,125,125,250,250,300,300,4,4,6,6,2.5,2.5,55,55,110,110,140,140,0,0,0.6,0.6,1,1,0,0,1,1,1,1,1,1,1,1,1,1,4,4,8,8,2,2
427,5,0,1,0,0,0,0,0,0,1,1.9852072,1.9852072,2.2333581,2.2333581,1.4889054,1.4889054,200,200,75,75,350,350,6,6,2.5,2.5,4,4,55,55,95,95,140,140,0,0,0.6,0.6,0.5,0.5,1,1,0,0,0,0,0.7,0.7,1,1,1,1,2,2,2,2,6,6
428,5,0,1,1,1,0,1,0,1,0,1.2847215,1.2847215,1.4453117,1.4453117,1.6059019,1.6059019,200,200,75,75,300,300,2.5,2.5,4,4,6,6,85,85,140,140,85,85,0,0,0.4,0.4,0.75,0.75,1,1,1,1,0,0,0.7,0.7,1,1,1,1,8,8,6,6,8,8
429,5,1,0,0,1,0,1,0,1,0,6.1349332,6.1349332,4.3455777,4.3455777,4.8568222,4.8568222,200,200,75,75,300,300,2.5,2.5,4,4,6,6,55,55,95,95,110,110,0,0,0.1,0.1,0.4,0.4,1,1,0,0,0,0,0.7,0.7,1,1,1,1,1,1,6,6,8,8
430,5,1,0,0,1,0,1,0,1,0,4.690508,4.690508,3.0350346,3.0350346,4.1386835,4.1386835,125,125,300,300,300,300,6,6,2.5,2.5,4,4,85,85,140,140,95,95,0,0,0.4,0.4,0.25,0.25,1,1,1,1,0,0,1,1,1,1,1,1,2,2,6,6,2,2
431,4,1,1,0,1,0,1,0,1,0,4.0359651,4.0359651,4.5107845,4.5107845,5.4604234,5.4604234,125,125,300,300,300,300,6,6,2.5,2.5,4,4,55,55,95,95,140,140,0,0,0.1,0.1,0.75,0.75,1,1,0,0,1,1,1,1,0.7,0.7,1,1,2,2,4,4,8,8
432,1,1,0,0,1,0,1,0,1,0,3.8017382,3.8017382,2.9072116,2.9072116,3.3544749,3.3544749,125,125,250,250,300,300,6,6,2.5,2.5,4,4,100,100,95,95,110,110,0,0,0.4,0.4,0.75,0.75,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,4
433,5,0,0,0,1,0,1,0,1,0,0.96354111,0.96354111,1.1241313,1.1241313,1.6059019,1.6059019,125,125,300,300,300,300,6,6,2.5,2.5,4,4,65,65,110,110,85,85,0,0,0.6,0.6,0.5,0.5,1,1,0,0,0,0,1,1,1,1,1,1,8,8,6,6,2,2
434,3,1,0,0,0,0,0,1,0,0,1.9852072,1.9852072,2.481509,2.481509,1.4889054,1.4889054,75,75,400,400,250,250,2.5,2.5,4,4,6,6,55,55,110,110,140,140,0,0,0.4,0.4,0.75,0.75,0,0,1,1,1,1,1,1,1,1,1,1,8,8,8,8,2,2
435,2,1,1,0,0,1,0,0,0,0,3.0863263,3.0863263,3.5611457,3.5611457,3.7985554,3.7985554,75,75,300,300,350,350,6,6,2.5,2.5,4,4,110,110,140,140,85,85,0.4,0.4,0.75,0.75,0.25,0.25,1,1,1,1,0,0,0.7,0.7,1,1,1,1,8,8,2,2,4,4
436,3,1,0,0,1,0,1,0,1,0,3.7871011,3.7871011,4.0395745,4.0395745,3.2821543,3.2821543,125,125,300,300,300,300,2.5,2.5,4,4,6,6,55,55,95,95,140,140,0,0,0.1,0.1,0.75,0.75,1,1,0,0,1,1,0.7,0.7,1,1,1,1,8,8,8,8,4,4
437,5,0,0,1,1,0,1,0,1,0,2.9778108,2.9778108,1.4889054,1.4889054,2.2333581,2.2333581,200,200,75,75,350,350,6,6,2.5,2.5,4,4,100,100,85,85,110,110,0,0,0.4,0.4,0.25,0.25,0,0,1,1,0,0,0.7,0.7,0.7,0.7,1,1,4,4,8,8,4,4
438,3,1,1,0,1,0,1,0,1,0,7.0692554,7.0692554,8.8365693,8.8365693,6.3118352,6.3118352,200,200,300,300,350,350,2.5,2.5,4,4,6,6,85,85,85,85,95,95,0,0,0.4,0.4,0.75,0.75,0,0,0,0,1,1,0.7,0.7,1,1,1,1,1,1,2,2,4,4
439,5,1,0,0,0,1,0,0,0,0,3.0296809,3.0296809,3.2821543,3.2821543,3.7871011,3.7871011,200,200,75,75,300,300,6,6,2.5,2.5,4,4,55,55,95,95,110,110,0,0,0.1,0.1,0.4,0.4,1,1,0,0,1,1,0.7,0.7,0.7,0.7,1,1,8,8,8,8,2,2
440,5,1,0,1,1,0,1,0,1,0,6.8978058,6.8978058,7.7255425,7.7255425,9.6569282,9.6569282,125,125,300,300,300,300,4,4,6,6,2.5,2.5,100,100,85,85,110,110,0,0,0.25,0.25,1,1,0,0,1,1,1,1,0.7,0.7,0.7,0.7,1,1,1,1,2,2,6,6
441,3,1,0,0,0,0,0,1,0,0,3.8017382,3.8017382,4.6962648,4.6962648,5.1435281,5.1435281,200,200,300,300,350,350,2.5,2.5,4,4,6,6,100,100,95,95,110,110,0,0,0.25,0.25,0.5,0.5,1,1,0,0,1,1,0.7,0.7,1,1,1,1,4,4,2,2,4,4
442,5,1,0,0,1,0,1,0,1,0,3.7871011,3.7871011,2.7772075,2.7772075,3.2821543,3.2821543,125,125,250,250,300,300,4,4,6,6,2.5,2.5,65,65,140,140,85,85,0,0,0.75,0.75,0.25,0.25,0,0,1,1,0,0,1,1,1,1,1,1,1,1,8,8,2,2
443,5,0,1,1,1,0,1,0,1,0,1.5337333,1.5337333,0.76686666,0.76686666,0.89467777,0.89467777,200,200,75,75,300,300,2.5,2.5,4,4,6,6,55,55,95,95,110,110,0,0,0.1,0.1,0.4,0.4,1,1,0,0,1,1,0.7,0.7,1,1,1,1,1,1,6,6,8,8
444,1,1,0,1,0,1,0,0,0,0,1.6554734,1.6554734,0.8277367,0.8277367,0.96569282,0.96569282,125,125,300,300,250,250,2.5,2.5,4,4,6,6,65,65,110,110,140,140,0,0,0.1,0.1,0.4,0.4,1,1,0,0,0,0,0.7,0.7,0.7,0.7,1,1,4,4,2,2,4,4
445,1,0,0,0,1,0,1,0,1,0,3.0350346,3.0350346,3.586859,3.586859,4.1386835,4.1386835,300,300,250,250,300,300,6,6,2.5,2.5,4,4,85,85,95,95,110,110,0.6,0.6,0.25,0.25,0.5,0.5,1,1,0,0,1,1,1,1,1,1,1,1,6,6,8,8,2,2
446,3,1,0,0,1,0,1,0,1,0,1.7370563,1.7370563,2.2333581,2.2333581,2.481509,2.481509,300,300,250,250,300,300,4,4,6,6,2.5,2.5,140,140,85,85,95,95,0.1,0.1,0.4,0.4,0.75,0.75,0,0,0,0,1,1,0.7,0.7,1,1,1,1,2,2,4,4,6,6
447,3,1,0,0,0,0,0,0,0,1,8.4371306,8.4371306,5.4593198,5.4593198,7.444527,7.444527,125,125,300,300,300,300,6,6,2.5,2.5,4,4,100,100,85,85,110,110,0,0,0.25,0.25,1,1,0,0,1,1,1,1,1,1,0.7,0.7,1,1,8,8,4,4,8,8
448,4,0,0,1,1,0,1,0,1,0,6.9482252,6.9482252,7.9408288,7.9408288,5.4593198,5.4593198,125,125,250,250,300,300,2.5,2.5,4,4,6,6,55,55,110,110,140,140,0,0,0.6,0.6,1,1,0,0,1,1,1,1,0.7,0.7,1,1,1,1,1,1,4,4,6,6
449,2,1,1,1,1,0,1,0,1,0,1.1974529,1.1974529,0.59872647,0.59872647,0.89808971,0.89808971,125,125,300,300,300,300,2.5,2.5,4,4,6,6,65,65,110,110,85,85,0,0,0.6,0.6,0.5,0.5,1,1,0,0,0,0,0.7,0.7,1,1,1,1,1,1,8,8,4,4
450,1,0,0,1,1,0,1,0,1,0,6.9482252,6.9482252,7.444527,7.444527,7.9408288,7.9408288,125,125,300,300,250,250,2.5,2.5,4,4,6,6,100,100,85,85,95,95,0,0,0.4,0.4,0.75,0.75,1,1,1,1,0,0,0.7,0.7,0.7,0.7,1,1,2,2,2,2,4,4
451,5,1,0,0,0,1,0,0,0,0,3.5329841,3.5329841,1.9270822,1.9270822,2.2482626,2.2482626,200,200,75,75,300,300,4,4,6,6,2.5,2.5,65,65,110,110,140,140,0,0,0.6,0.6,0.25,0.25,0,0,1,1,0,0,1,1,1,1,1,1,8,8,4,4,6,6
452,1,1,0,1,1,0,1,0,1,0,1.0098936,1.0098936,1.1361303,1.1361303,0.75742022,0.75742022,200,200,75,75,350,350,2.5,2.5,4,4,6,6,85,85,140,140,95,95,0,0,0.25,0.25,1,1,0,0,0,0,0,0,1,1,0.7,0.7,1,1,4,4,6,6,2,2
453,6,1,0,1,1,0,1,0,1,0,4.2920479,4.2920479,3.2821543,3.2821543,3.7871011,3.7871011,125,125,250,250,300,300,4,4,6,6,2.5,2.5,55,55,110,110,140,140,0,0,0.6,0.6,1,1,0,0,0,0,1,1,1,1,1,1,1,1,4,4,8,8,2,2
454,3,1,0,1,1,0,1,0,1,0,4.690508,4.690508,5.2423324,5.2423324,6.3459814,6.3459814,200,200,75,75,350,350,6,6,2.5,2.5,4,4,65,65,110,110,85,85,0,0,0.1,0.1,0.75,0.75,1,1,0,0,0,0,0.7,0.7,1,1,1,1,4,4,2,2,6,6
455,3,0,0,1,0,0,0,1,0,0,4.8177056,4.8177056,3.5329841,3.5329841,4.1753448,4.1753448,125,125,250,250,300,300,6,6,2.5,2.5,4,4,85,85,85,85,95,95,0,0,0.25,0.25,0.5,0.5,1,1,0,0,1,1,1,1,1,1,1,1,4,4,2,2,4,4
456,5,0,1,0,1,0,1,0,1,0,7.444527,7.444527,7.9408288,7.9408288,5.4593198,5.4593198,75,75,300,300,350,350,6,6,2.5,2.5,4,4,95,95,110,110,140,140,0.25,0.25,0.6,0.6,1,1,1,1,1,1,0,0,0.7,0.7,1,1,1,1,8,8,2,2,4,4
457,3,1,0,0,0,1,0,0,0,0,7.444527,7.444527,7.9408288,7.9408288,5.4593198,5.4593198,75,75,300,300,350,350,6,6,2.5,2.5,4,4,95,95,110,110,140,140,0.25,0.25,0.6,0.6,1,1,0,0,0,0,0,0,0.7,0.7,1,1,1,1,8,8,2,2,4,4
458,5,0,0,0,1,0,1,0,1,0,0.8277367,0.8277367,0.96569282,0.96569282,1.3795612,1.3795612,125,125,300,300,300,300,6,6,2.5,2.5,4,4,65,65,110,110,85,85,0,0,0.6,0.6,0.5,0.5,0,0,0,0,0,0,1,1,1,1,1,1,8,8,6,6,2,2
459,5,1,0,0,0,1,0,0,0,0,7.3871485,7.3871485,5.4600663,5.4600663,6.102427,6.102427,300,300,250,250,300,300,2.5,2.5,4,4,6,6,85,85,95,95,110,110,0.6,0.6,0.25,0.25,0.5,0.5,0,0,0,0,0,0,0.7,0.7,1,1,1,1,4,4,6,6,8,8
460,3,0,0,0,1,0,1,0,1,0,5.4600663,5.4600663,6.7447878,6.7447878,7.3871485,7.3871485,200,200,300,300,350,350,2.5,2.5,4,4,6,6,100,100,95,95,110,110,0,0,0.25,0.25,0.5,0.5,1,1,0,0,0,0,0.7,0.7,1,1,1,1,4,4,2,2,4,4
461,1,0,0,1,0,0,0,0,0,1,1.4889054,1.4889054,1.7370563,1.7370563,2.481509,2.481509,200,200,75,75,350,350,6,6,2.5,2.5,4,4,55,55,95,95,140,140,0,0,0.6,0.6,0.5,0.5,1,1,0,0,1,1,0.7,0.7,0.7,0.7,1,1,1,1,8,8,4,4
462,1,1,0,1,1,0,1,0,1,0,4.1386835,4.1386835,3.0350346,3.0350346,3.586859,3.586859,125,125,250,250,300,300,2.5,2.5,4,4,6,6,100,100,95,95,110,110,0,0,0.4,0.4,0.75,0.75,0,0,1,1,1,1,0.7,0.7,1,1,1,1,2,2,4,4,6,6
463,5,1,0,1,1,0,1,0,1,0,5.5881138,5.5881138,6.3864157,6.3864157,4.9893873,4.9893873,200,200,75,75,350,350,6,6,2.5,2.5,4,4,65,65,110,110,85,85,0,0,0.1,0.1,0.75,0.75,1,1,0,0,1,1,0.7,0.7,0.7,0.7,1,1,8,8,8,8,4,4
464,1,1,0,1,1,0,1,0,1,0,6.9482252,6.9482252,7.9408288,7.9408288,5.4593198,5.4593198,125,125,250,250,300,300,2.5,2.5,4,4,6,6,55,55,110,110,140,140,0,0,0.6,0.6,1,1,0,0,0,0,0,0,0.7,0.7,1,1,1,1,1,1,4,4,6,6
465,3,0,0,1,1,0,1,0,1,0,5.9556216,5.9556216,7.444527,7.444527,7.9408288,7.9408288,125,125,250,250,300,300,2.5,2.5,4,4,6,6,85,85,85,85,95,95,0,0,0.25,0.25,0.5,0.5,1,1,0,0,1,1,0.7,0.7,1,1,1,1,1,1,6,6,8,8
466,3,1,0,1,1,0,1,0,1,0,3.8541644,3.8541644,4.8177056,4.8177056,5.1388859,5.1388859,125,125,250,250,300,300,2.5,2.5,4,4,6,6,65,65,140,140,85,85,0,0,0.75,0.75,0.25,0.25,0,0,1,1,0,0,0.7,0.7,1,1,1,1,4,4,4,4,6,6
467,3,1,0,1,1,0,1,0,1,0,4.0359651,4.0359651,4.5107845,4.5107845,4.985604,4.985604,125,125,300,300,250,250,2.5,2.5,4,4,6,6,85,85,140,140,85,85,0,0,0.25,0.25,0.6,0.6,0,0,0,0,1,1,0.7,0.7,0.7,0.7,1,1,8,8,2,2,4,4
468,1,1,1,0,1,0,1,0,1,0,4.4965252,4.4965252,4.8177056,4.8177056,5.1388859,5.1388859,200,200,75,75,300,300,2.5,2.5,4,4,6,6,85,85,140,140,85,85,0,0,0.4,0.4,0.75,0.75,1,1,1,1,0,0,0.7,0.7,1,1,1,1,8,8,6,6,8,8
469,3,1,1,0,0,1,0,0,0,0,5.1435281,5.1435281,3.8017382,3.8017382,4.2490015,4.2490015,250,250,400,400,250,250,4,4,6,6,2.5,2.5,85,85,95,95,110,110,0.4,0.4,0.75,0.75,0.25,0.25,1,1,1,1,0,0,1,1,1,1,1,1,6,6,8,8,2,2
470,5,1,0,1,0,1,0,0,0,0,4.4965252,4.4965252,4.8177056,4.8177056,5.1388859,5.1388859,125,125,300,300,250,250,4,4,6,6,2.5,2.5,85,85,140,140,85,85,0,0,0.25,0.25,0.6,0.6,0,0,0,0,1,1,1,1,0.7,0.7,1,1,4,4,8,8,2,2
471,1,0,0,0,1,0,1,0,1,0,2.2333581,2.2333581,2.481509,2.481509,1.4889054,1.4889054,300,300,250,250,300,300,4,4,6,6,2.5,2.5,85,85,95,95,110,110,0.6,0.6,0.25,0.25,0.5,0.5,0,0,0,0,0,0,0.7,0.7,1,1,1,1,2,2,4,4,6,6
472,5,0,0,0,0,0,0,0,0,1,4.2920479,4.2920479,4.7969948,4.7969948,5.8068884,5.8068884,200,200,75,75,350,350,6,6,2.5,2.5,4,4,65,65,110,110,85,85,0,0,0.1,0.1,0.75,0.75,1,1,0,0,0,0,0.7,0.7,1,1,1,1,4,4,2,2,6,6
473,3,1,0,1,0,0,0,0,0,1,6.102427,6.102427,6.7447878,6.7447878,5.4600663,5.4600663,125,125,300,300,300,300,6,6,2.5,2.5,4,4,55,55,95,95,140,140,0,0,0.1,0.1,0.75,0.75,1,1,0,0,1,1,1,1,1,1,1,1,1,1,6,6,2,2
474,1,1,0,0,1,0,1,0,1,0,3.4741126,3.4741126,4.4667162,4.4667162,4.963018,4.963018,300,300,250,250,300,300,4,4,6,6,2.5,2.5,140,140,85,85,95,95,0.1,0.1,0.4,0.4,0.75,0.75,0,0,0,0,1,1,0.7,0.7,1,1,1,1,2,2,4,4,6,6
475,3,1,1,0,1,0,1,0,1,0,6.0700691,6.0700691,4.690508,4.690508,5.2423324,5.2423324,200,200,300,300,350,350,2.5,2.5,4,4,6,6,85,85,85,85,95,95,0,0,0.4,0.4,0.75,0.75,0,0,1,1,1,1,0.7,0.7,1,1,1,1,8,8,8,8,2,2
476,3,1,0,1,1,0,1,0,1,0,3.5329841,3.5329841,2.2482626,2.2482626,2.8906233,2.8906233,125,125,250,250,300,300,4,4,6,6,2.5,2.5,55,55,110,110,140,140,0,0,0.6,0.6,1,1,0,0,0,0,1,1,1,1,1,1,1,1,4,4,8,8,2,2
477,5,0,0,1,1,0,1,0,1,0,1.5337333,1.5337333,0.89467777,0.89467777,1.1503,1.1503,200,200,300,300,350,350,2.5,2.5,4,4,6,6,55,55,110,110,140,140,0,0,0.75,0.75,0.25,0.25,1,1,1,1,0,0,0.7,0.7,1,1,1,1,8,8,2,2,4,4
478,6,1,0,1,1,0,1,0,1,0,3.7871011,3.7871011,4.0395745,4.0395745,2.7772075,2.7772075,200,200,75,75,300,300,4,4,6,6,2.5,2.5,100,100,85,85,95,95,0,0,0.25,0.25,0.6,0.6,0,0,1,1,1,1,1,1,0.7,0.7,1,1,8,8,2,2,4,4
479,3,1,0,0,0,1,0,0,0,0,4.1386835,4.1386835,4.4145957,4.4145957,3.0350346,3.0350346,125,125,300,300,250,250,6,6,2.5,2.5,4,4,100,100,85,85,95,95,0,0,0.4,0.4,0.75,0.75,0,0,1,1,0,0,0.7,0.7,1,1,1,1,4,4,4,4,6,6
480,5,0,0,1,1,0,1,0,1,0,0.89452663,0.89452663,1.0063425,1.0063425,1.1181583,1.1181583,200,200,75,75,300,300,2.5,2.5,4,4,6,6,85,85,140,140,85,85,0,0,0.4,0.4,0.75,0.75,1,1,1,1,0,0,0.7,0.7,1,1,1,1,8,8,6,6,8,8
481,4,1,1,0,1,0,1,0,1,0,1.6059019,1.6059019,0.96354111,0.96354111,1.1241313,1.1241313,300,300,250,250,300,300,4,4,6,6,2.5,2.5,110,110,140,140,85,85,0.25,0.25,0.6,0.6,1,1,0,0,1,1,0,0,1,1,1,1,1,1,8,8,2,2,4,4
482,2,0,1,1,0,0,0,0,0,1,3.3109468,3.3109468,3.586859,3.586859,4.4145957,4.4145957,125,125,300,300,300,300,4,4,6,6,2.5,2.5,100,100,85,85,110,110,0,0,0.25,0.25,1,1,0,0,1,1,1,1,0.7,0.7,0.7,0.7,1,1,1,1,2,2,6,6
483,5,1,0,0,0,1,0,0,0,0,3.2821543,3.2821543,3.7871011,3.7871011,4.0395745,4.0395745,75,75,300,300,350,350,6,6,2.5,2.5,4,4,110,110,140,140,85,85,0.4,0.4,0.75,0.75,0.25,0.25,0,0,1,1,0,0,0.7,0.7,1,1,1,1,8,8,2,2,4,4
484,2,0,0,1,1,0,1,0,1,0,1.4889054,1.4889054,2.2333581,2.2333581,2.481509,2.481509,125,125,250,250,300,300,2.5,2.5,4,4,6,6,85,85,85,85,95,95,0,0,0.25,0.25,0.5,0.5,1,1,0,0,1,1,0.7,0.7,1,1,1,1,1,1,6,6,8,8
