Customer,Date,StockCode,Price,Quantity
17931,3/4/2010 17:45,21212,0.55,1
17931,3/4/2010 17:45,21984,0.29,2
17931,3/4/2010 17:45,21983,0.29,2
17931,3/4/2010 17:45,21077,0.85,1
17931,3/4/2010 17:45,84520B,0.85,1
17931,3/4/2010 17:45,21080,0.85,1
17931,3/4/2010 17:45,84970L,0.95,1
17931,3/4/2010 17:45,82551,1.25,1
17931,3/4/2010 17:45,22494,1.25,1
17931,3/4/2010 17:45,21440,1.25,1
17931,3/4/2010 17:45,21327,1.65,1
17931,3/4/2010 17:45,21329,1.65,1
17931,3/4/2010 17:45,21448,1.65,1
17931,3/4/2010 17:45,21328,1.65,1
17931,3/4/2010 17:45,84849B,1.69,1
17931,3/4/2010 17:45,84970S,0.85,2
17931,3/4/2010 17:45,21385,0.85,2
17931,3/4/2010 17:45,22294,1.25,2
17931,3/4/2010 17:45,22297,1.25,2
17931,3/4/2010 17:45,84836,1.25,2
17931,3/4/2010 17:45,21033,2.95,1
17931,3/4/2010 17:45,21260,3.25,1
17931,3/4/2010 17:45,47562,3.75,1
17931,3/4/2010 17:45,21794,6.75,2
17931,3/4/2010 17:54,22114,3.95,1
17931,3/4/2010 18:02,21071,1.25,6
17931,4/16/2010 16:51,84692,0.42,4
17931,4/16/2010 16:51,22441,2.1,1
17931,4/16/2010 16:51,84251B,0.19,12
17931,4/16/2010 16:51,84251G,0.19,12
17931,4/16/2010 16:51,84251F,0.19,12
17931,4/16/2010 16:51,21745,3.75,1
17931,4/16/2010 16:51,16014,0.42,10
17931,4/16/2010 16:51,21282,4.25,1
17931,4/16/2010 16:51,46000S,1.45,3
17931,4/16/2010 16:51,21071,1.25,6
17931,4/16/2010 16:51,21068,1.25,6
17931,4/16/2010 16:51,22607,8.5,1
17931,4/16/2010 16:51,85017C,0.85,10
17931,4/16/2010 16:51,22585,1.25,7
17931,4/16/2010 16:51,22030,0.42,24
17931,4/16/2010 16:51,22355,0.85,12
17931,4/16/2010 16:51,79029,1.95,6
17931,4/16/2010 16:51,22097,1.25,10
17931,4/16/2010 16:51,10134,1.25,10
17931,4/16/2010 16:51,21638,2.1,6
17931,4/16/2010 16:51,22605,12.75,1
17931,4/16/2010 16:51,21361,12.75,1
17931,4/16/2010 16:51,84989A,0.55,24
17931,4/16/2010 16:51,46776A,4.95,3
17931,4/16/2010 16:51,46776D,4.95,3
17931,4/16/2010 16:51,21071,1.25,12
17931,4/16/2010 16:51,21071,1.25,12
17931,4/16/2010 16:51,85169C,1.25,12
17931,4/16/2010 16:51,82486,7.95,2
17931,4/16/2010 16:51,21186,1.65,10
17931,4/16/2010 16:51,84985A,1.45,12
17931,4/16/2010 16:51,22219,0.85,21
17931,4/16/2010 16:51,22296,1.65,12
17931,4/16/2010 16:51,22295,1.65,12
17931,4/16/2010 16:51,71459,0.85,24
17931,4/16/2010 16:51,84970L,0.95,24
17931,4/16/2010 16:51,22122,2.95,8
17931,4/16/2010 16:51,85036B,4.25,6
17931,4/16/2010 16:51,21470,3.75,7
17931,4/16/2010 16:51,22297,1.25,24
17931,4/16/2010 16:51,22294,1.25,24
17931,4/16/2010 16:51,84879,1.69,24
17931,6/16/2010 14:28,84989B,0.55,1
17931,6/16/2010 14:28,22197,0.85,1
17931,6/16/2010 14:28,20724,0.85,1
17931,6/16/2010 14:28,21977,0.55,2
17931,6/16/2010 14:28,22409,1.25,1
17931,6/16/2010 14:28,22406,1.25,1
17931,6/16/2010 14:28,22407,1.25,1
17931,6/16/2010 14:28,22408,1.25,1
17931,6/16/2010 14:28,22405,1.25,1
17931,6/16/2010 14:28,21210,1.45,1
17931,6/16/2010 14:28,21974,1.45,1
17931,6/16/2010 14:28,22556,1.65,1
17931,6/16/2010 14:28,22557,1.65,1
17931,6/16/2010 14:28,22555,1.65,1
17931,6/16/2010 14:28,22198,1.65,1
17931,6/16/2010 14:28,20803,1.65,1
17931,6/16/2010 14:28,21318,1.65,1
17931,6/16/2010 14:28,20802,1.65,1
17931,6/16/2010 14:28,84849B,1.69,1
17931,6/16/2010 14:28,21082,0.85,2
17931,6/16/2010 14:28,21082,0.85,2
17931,6/16/2010 14:28,21155,2.1,1
17931,6/16/2010 14:28,85088,2.1,1
17931,6/16/2010 14:28,21121,1.25,2
17931,6/16/2010 14:28,22558,1.25,2
17931,6/16/2010 14:28,21373,2.55,1
17931,6/16/2010 14:28,21320,2.55,1
17931,6/16/2010 14:28,22359,2.95,1
17931,6/16/2010 14:28,22360,2.95,1
17931,6/16/2010 14:28,22364,2.95,1
17931,6/16/2010 14:28,22362,2.95,1
17931,6/16/2010 14:28,22363,2.95,1
17931,6/16/2010 14:28,21260,3.25,1
17931,6/16/2010 14:28,84520B,0.85,4
17931,6/16/2010 14:28,21078,0.85,4
17931,6/16/2010 14:28,22429,4.25,1
17931,6/16/2010 14:28,21366,4.25,1
17931,6/16/2010 14:28,21312,6.75,1
17931,6/16/2010 14:28,21364,6.75,1
17931,6/16/2010 14:28,84978,1.25,6
17931,6/16/2010 14:28,22624,8.5,1
17931,6/16/2010 14:28,21638,2.1,6
17931,6/16/2010 14:28,22295,1.65,12
17931,6/16/2010 14:28,22356,0.85,30
17931,6/16/2010 14:28,22295,1.65,24
17931,6/30/2010 16:14,21318,1.65,6
17931,6/30/2010 16:14,20802,1.65,12
17931,6/30/2010 16:14,20803,1.65,12
17931,6/30/2010 16:14,21319,1.65,12
17931,6/30/2010 16:14,21320,2.55,12
17931,6/30/2010 16:14,84978,1.06,36
17931,6/30/2010 16:14,21312,6.75,6
17931,6/30/2010 16:14,22408,1.06,48
17931,6/30/2010 16:14,22406,1.06,48
17931,6/30/2010 16:14,22407,1.06,48
17931,6/30/2010 16:14,22359,2.55,24
17931,6/30/2010 16:14,22363,2.55,24
17931,6/30/2010 16:14,22360,2.55,24
17931,6/30/2010 16:14,22197,0.72,100
17931,6/30/2010 16:14,22198,1.45,50
17931,7/13/2010 12:57,22501,9.95,1
17931,7/13/2010 12:57,21469,3.75,4
17931,7/13/2010 12:57,21468,3.75,4
17931,7/13/2010 12:57,21745,3.75,6
17931,7/13/2010 12:57,21071,1.25,24
17931,7/13/2010 12:57,21464,4.25,10
17931,8/1/2010 12:02,21916,0.42,1
17931,8/1/2010 12:02,82581,0.55,1
17931,8/1/2010 12:02,22151,0.42,2
17931,8/1/2010 12:02,16046,0.85,1
17931,8/1/2010 12:02,16047,0.85,1
17931,8/1/2010 12:02,22196,0.85,1
17931,8/1/2010 12:02,20660,1.25,1
17931,8/1/2010 12:02,21122,1.25,1
17931,8/1/2010 12:02,20985,1.25,1
17931,8/1/2010 12:02,21592,1.25,1
17931,8/1/2010 12:02,21124,1.25,1
17931,8/1/2010 12:02,22563,1.25,1
17931,8/1/2010 12:02,22562,1.25,1
17931,8/1/2010 12:02,82551,1.25,1
17931,8/1/2010 12:02,21159,1.45,1
17931,8/1/2010 12:02,21585,1.65,1
17931,8/1/2010 12:02,22557,1.65,1
17931,8/1/2010 12:02,21328,1.65,1
17931,8/1/2010 12:02,21329,1.65,1
17931,8/1/2010 12:02,22493,1.65,1
17931,8/1/2010 12:02,22077,1.65,1
17931,8/1/2010 12:02,22555,1.65,1
17931,8/1/2010 12:02,22131,1.95,1
17931,8/1/2010 12:02,22143,2.1,1
17931,8/1/2010 12:02,47597,2.55,1
17931,8/1/2010 12:02,22353,2.55,1
17931,8/1/2010 12:02,22122,2.95,1
17931,8/1/2010 12:02,22083,2.95,1
17931,8/1/2010 12:02,22413,2.95,1
17931,8/1/2010 12:02,35832,2.95,1
17931,8/1/2010 12:02,22086,2.95,1
17931,8/1/2010 12:02,21897,2.95,1
17931,8/1/2010 12:02,22122,2.95,1
17931,8/1/2010 12:02,20682,3.25,1
17931,8/1/2010 12:02,22493,1.65,2
17931,8/1/2010 12:02,22198,1.65,2
17931,8/1/2010 12:02,84792,4.65,1
17931,8/1/2010 12:02,22278,4.95,1
17931,8/1/2010 12:02,22272,2.95,2
17931,8/1/2010 12:02,22121,5.95,1
17931,8/1/2010 12:02,21906,6.75,1
17931,8/1/2010 12:02,21523,7.49,1
17931,8/1/2010 12:02,21621,8.5,1
17931,8/1/2010 12:02,21621,8.5,1
17931,8/1/2010 12:02,21004,4.25,2
17931,8/1/2010 12:02,22120,9.95,1
17931,8/1/2010 12:02,22165,12.75,1
17931,8/1/2010 12:02,22456,4.95,3
17931,8/1/2010 12:02,22414,7.49,2
17931,8/1/2010 12:02,22606,15.95,1
17931,8/1/2010 12:02,85063,16.95,1
17933,3/17/2010 15:11,17129F,0.85,1
17933,3/17/2010 15:11,17129C,0.85,1
17933,3/17/2010 15:11,84218,1.95,2
17933,3/17/2010 15:11,47481,0.85,5
17933,3/17/2010 15:11,84986B,1.45,4
17933,3/17/2010 15:11,48173C,7.49,1
17933,3/17/2010 15:11,21440,1.25,6
17933,3/17/2010 15:11,84219,2.55,3
17933,3/17/2010 15:11,84218,1.95,4
17933,3/17/2010 15:11,M,1.45,6
17933,3/17/2010 15:11,84218,1.95,5
17933,3/17/2010 15:11,84465,2.95,5
17933,3/17/2010 15:11,84462,1.25,12
17933,3/17/2010 15:11,84461,2.55,8
17934,10/29/2010 12:23,37444A,2.95,4
17934,10/29/2010 12:23,37444B,2.95,4
17934,10/29/2010 12:23,21333,2.95,4
17934,10/29/2010 12:23,21889,1.25,12
17934,10/29/2010 12:23,21914,1.25,12
17934,10/29/2010 12:23,22079,1.65,10
17934,10/29/2010 12:23,22080,1.65,10
17934,10/29/2010 12:23,22081,1.65,10
17934,10/29/2010 12:23,22169,8.5,2
17934,10/29/2010 12:23,22359,2.95,6
17934,10/29/2010 12:23,22360,2.95,6
17934,10/29/2010 12:23,22361,2.95,6
17934,10/29/2010 12:23,22698,2.95,6
17934,10/29/2010 12:23,22699,2.95,6
17934,10/29/2010 12:23,22363,2.95,6
17934,10/29/2010 12:23,22364,2.95,6
17934,10/29/2010 12:23,22697,2.95,6
17934,10/29/2010 12:23,22077,1.65,12
17934,10/29/2010 12:23,22078,2.1,10
17934,10/29/2010 12:23,21586,2.55,12
17935,10/14/2010 17:13,20983,0.85,1
17935,10/14/2010 17:13,22633,2.1,1
17935,10/14/2010 17:13,22834,2.1,1
17935,10/14/2010 17:13,47599B,2.1,1
17935,10/14/2010 17:13,22202,3.75,1
17935,10/14/2010 17:13,22200,4.25,1
17935,10/14/2010 17:13,22837,4.65,1
17935,10/14/2010 17:13,85214,1.65,3
17935,10/14/2010 17:13,22475,4.95,1
17935,10/14/2010 17:13,22473,4.95,1
17935,10/14/2010 17:13,22654,5.95,1
17935,10/14/2010 17:13,22513,3.75,2
17935,10/14/2010 17:13,82001S,3.75,3
17935,10/14/2010 17:13,22305,2.55,6
17935,10/14/2010 17:13,22304,2.55,6
17935,10/14/2010 17:13,22906,1.65,10
17935,10/14/2010 17:13,22890,9.95,2
17935,10/14/2010 17:24,22699,2.95,4
17935,10/14/2010 17:24,22697,2.95,4
17935,10/14/2010 17:24,22698,2.95,4
17935,10/14/2010 17:24,22423,12.75,2
17935,11/4/2010 12:06,22759,1.65,2
17935,11/4/2010 12:06,22474,4.95,1
17935,11/4/2010 12:06,22473,4.95,1
17935,11/4/2010 12:06,85049E,1.25,4
17935,11/4/2010 12:06,20828,2.55,3
17935,11/4/2010 12:06,22890,8.5,12
17935,12/4/2009 14:33,75149N,1.25,4
17935,12/4/2009 14:33,48173C,6.75,1
17935,12/4/2009 14:33,21934,1.65,10
17935,12/4/2009 14:33,20713,1.95,10
17935,12/4/2009 14:33,21930,1.95,10
17935,12/4/2009 14:33,21931,1.95,10
17935,12/4/2009 14:33,85099C,1.95,10
17935,3/24/2010 12:07,85232B,4.25,28
17938,10/15/2010 14:27,35961,0.85,1
17938,10/15/2010 14:27,22297,1.25,1
17938,10/15/2010 14:27,84569C,1.25,1
17938,10/15/2010 14:27,84380,1.25,1
17938,10/15/2010 14:27,84378,1.25,1
17938,10/15/2010 14:27,84569D,1.25,1
17938,10/15/2010 14:27,22897,1.45,1
17938,10/15/2010 14:27,85130A,1.65,1
17938,10/15/2010 14:27,22469,1.65,1
17938,10/15/2010 14:27,22195,1.65,1
17938,10/15/2010 14:27,47559B,1.25,2
17938,10/15/2010 14:27,16207A,2.95,1
17938,10/15/2010 14:27,22470,2.95,1
17938,10/15/2010 14:27,84581,3.75,1
17938,10/15/2010 14:27,21156,1.95,2
17938,10/15/2010 14:27,47591D,1.95,2
17938,10/15/2010 14:27,21004,4.25,1
17938,10/15/2010 14:27,22983,0.42,12
17938,10/15/2010 14:27,84915,5.95,1
17938,10/15/2010 14:27,20686,3.25,2
17938,10/15/2010 14:27,20684,3.25,2
17938,10/15/2010 14:27,48194,7.95,1
17938,10/15/2010 14:27,48185,7.95,1
17938,10/15/2010 14:27,22939,4.95,2
17938,10/15/2010 14:27,22325,4.95,2
17938,10/15/2010 14:27,21479,3.75,3
17938,10/15/2010 14:27,22114,3.95,3
17938,10/15/2010 14:27,21042,5.95,2
17938,10/15/2010 14:27,47567B,5.95,2
17940,1/26/2010 17:03,ADJUST,49.35,1
17940,12/3/2009 12:31,21984,0.25,4008
17940,12/3/2009 12:31,21980,0.25,4008
17940,12/3/2009 12:31,21981,0.25,4320
17940,12/3/2009 12:31,21967,0.25,5184
17940,3/23/2010 15:35,21982,0.5,800
17940,3/23/2010 15:35,21986,0.5,1000
17940,3/23/2010 15:35,21985,0.5,1000
17940,3/23/2010 15:35,21984,0.5,1000
17940,3/23/2010 15:36,21984,0.25,10000
17940,3/23/2010 15:36,21982,0.25,10000
17940,3/23/2010 15:36,21980,0.25,10000
17940,3/23/2010 15:36,21981,0.25,10000
17940,5/18/2010 11:45,21986,0.5,2500
17940,5/18/2010 11:45,21985,0.5,5000
17940,5/18/2010 11:45,21982,0.5,5000
17941,1/6/2010 15:37,71459,0.72,576
17941,2/18/2010 19:11,22084,2.55,80
17941,2/18/2010 19:11,22083,2.55,80
17941,4/28/2010 9:23,22084,2.55,40
17941,4/28/2010 9:23,22083,2.55,80
17944,10/12/2010 16:25,21916,0.42,1
17944,10/12/2010 16:25,35957,0.42,1
17944,10/12/2010 16:25,35957,0.42,1
17944,10/12/2010 16:25,21817,0.85,1
17944,10/12/2010 16:25,85049E,1.25,1
17944,10/12/2010 16:25,85049F,1.25,1
17944,10/12/2010 16:25,21187,1.65,1
17944,10/12/2010 16:25,22556,1.65,1
17944,10/12/2010 16:25,21244,1.69,1
17944,10/12/2010 16:25,21243,1.69,1
17944,10/12/2010 16:25,21242,1.69,1
17944,10/12/2010 16:25,21245,1.69,1
17944,10/12/2010 16:25,21817,0.85,2
17944,10/12/2010 16:25,22531,0.42,5
17944,10/12/2010 16:25,21819,0.85,3
17944,10/12/2010 16:25,21993,2.95,1
17944,10/12/2010 16:25,22910,2.95,1
17944,10/12/2010 16:25,20682,3.25,1
17944,10/12/2010 16:25,71459,0.85,4
17944,10/12/2010 16:25,84748,3.75,1
17944,10/12/2010 16:25,22480,1.25,3
17944,10/12/2010 16:25,22940,4.25,1
17944,10/12/2010 16:25,22044,0.19,24
17944,10/12/2010 16:25,84997B,3.75,2
17944,10/12/2010 16:25,85136C,7.95,1
17944,10/12/2010 16:25,22034,0.42,24
17945,1/12/2010 11:33,20996,0.42,1
17945,1/12/2010 11:33,17003,0.21,2
17945,1/12/2010 11:33,21213,0.55,1
17945,1/12/2010 11:33,21977,0.55,1
17945,1/12/2010 11:33,21212,0.55,1
17945,1/12/2010 11:33,21882,0.65,1
17945,1/12/2010 11:33,21987,0.65,1
17945,1/12/2010 11:33,85231B,0.85,1
17945,1/12/2010 11:33,84520D,0.85,1
17945,1/12/2010 11:33,20993,0.85,1
17945,1/12/2010 11:33,20986,1.25,1
17945,1/12/2010 11:33,20677,1.25,1
17945,1/12/2010 11:33,20674,1.25,1
17945,1/12/2010 11:33,20676,1.25,1
17945,1/12/2010 11:33,21125,1.25,1
17945,1/12/2010 11:33,21987,0.65,2
17945,1/12/2010 11:33,20856,1.65,1
17945,1/12/2010 11:33,22211,1.65,1
17945,1/12/2010 11:33,21645,1.65,1
17945,1/12/2010 11:33,21989,0.85,2
17945,1/12/2010 11:33,21988,0.85,2
17945,1/12/2010 11:33,21930,1.95,1
17945,1/12/2010 11:33,21647,2.1,1
17945,1/12/2010 11:33,22353,2.55,1
17945,1/12/2010 11:33,21561,2.55,1
17945,1/12/2010 11:33,22352,2.55,1
17945,1/12/2010 11:33,21842,2.55,1
17945,1/12/2010 11:33,21238,0.85,3
17945,1/12/2010 11:33,22327,2.95,1
17945,1/12/2010 11:33,21327,1.65,2
17945,1/12/2010 11:33,21832,1.65,2
17945,1/12/2010 11:33,21486,3.75,1
17945,1/12/2010 11:33,22197,0.85,5
17945,1/12/2010 11:33,22323,4.95,1
17945,1/12/2010 11:33,21242,1.69,4
17945,1/12/2010 11:33,37503,10.75,1
17945,1/12/2010 11:33,20982,0.85,24
17945,1/12/2010 11:33,84813,12.75,3
17945,1/12/2010 11:36,21931,1.95,1
17945,1/12/2010 11:36,22083,2.95,1
17945,1/12/2010 11:36,85212,0.85,12
17945,1/12/2010 11:36,21260,3.25,6
17945,1/12/2010 11:36,22321,0.85,24
17945,1/12/2010 11:36,22322,0.85,24
17945,1/12/2010 11:36,37503,10.75,2
17945,1/12/2010 11:36,22320,5.95,4
17945,1/12/2010 11:40,16258A,0.42,1
17945,1/12/2010 11:40,16238,0.21,2
17945,1/12/2010 11:40,M,0.85,1
17945,1/12/2010 11:40,47503G,1.25,1
17945,1/12/2010 11:40,84380,1.25,1
17945,1/12/2010 11:40,84378,1.25,1
17945,1/12/2010 11:40,21328,1.65,1
17945,1/12/2010 11:40,22329,1.65,1
17945,1/12/2010 11:40,22075,1.65,1
17945,1/12/2010 11:40,22074,1.65,1
17945,1/12/2010 11:40,84559A,0.85,2
17945,1/12/2010 11:40,84559B,0.85,2
17945,1/12/2010 11:40,21078,0.85,2
17945,1/12/2010 11:40,15039,0.85,3
17945,1/12/2010 11:40,22198,1.65,2
17945,1/12/2010 11:40,84520D,0.85,4
17945,1/12/2010 11:40,84520B,0.85,4
17945,1/12/2010 11:40,79067,3.75,1
17945,1/12/2010 11:40,22353,2.55,2
17945,1/12/2010 11:40,22197,0.85,6
17945,1/12/2010 11:40,21883,0.65,12
17945,1/12/2010 11:40,21253,2.95,3
17945,1/12/2010 11:40,37503,10.75,1
17945,1/12/2010 11:40,75149N,1.25,12
17945,1/12/2010 11:40,21326,0.65,24
17949,1/22/2010 10:09,21314,1.85,300
17949,1/29/2010 10:30,22197,0.72,500
17949,1/5/2010 11:29,16156S,0.42,100
17949,1/5/2010 11:31,84050,1.25,408
17949,1/7/2010 10:56,84050,1.25,600
17949,1/7/2010 10:57,20971,1.06,300
17949,10/29/2010 10:49,22197,0.72,1512
17949,10/29/2010 10:51,22197,0.72,888
17949,11/2/2010 10:14,21314,1.85,396
17949,11/3/2010 16:34,22734,1.8,360
17949,11/5/2010 12:10,22952,0.42,1008
17949,11/5/2010 12:10,22734,1.8,1152
17949,12/14/2009 12:18,21731,1.4,504
17949,12/15/2009 12:18,22064,1.45,144
17949,12/15/2009 12:20,22197,0.72,300
17949,12/2/2009 11:07,22197,0.72,300
17949,12/2/2009 11:07,21428,3.75,200
17949,12/2/2009 11:09,22086,2,450
17949,12/3/2009 15:48,21314,1.85,432
17949,12/3/2009 15:52,21314,1.85,252
17949,12/3/2009 15:54,20971,1.06,600
17949,12/3/2009 15:56,72045D,1.69,504
17949,12/3/2010 13:12,22423,10.95,120
17949,2/1/2010 12:15,21731,1.4,156
17949,2/19/2010 10:39,16156S,0.42,96
17949,2/19/2010 11:34,16156S,0.42,96
17949,2/24/2010 12:39,22197,0.72,1008
17949,2/25/2010 9:39,21950,1.06,180
17949,2/4/2010 19:24,20971,1.06,300
17949,2/4/2010 19:42,20971,1.06,300
17949,2/4/2010 19:44,16156S,0.42,144
17949,3/15/2010 12:44,22197,0.72,300
17949,3/15/2010 12:45,22242,1.45,48
17949,3/15/2010 12:45,22379,1.8,450
17949,3/15/2010 12:46,22137,2.25,432
17949,3/15/2010 12:47,22047,0.34,450
17949,3/15/2010 12:48,16161P,0.34,372
17949,3/15/2010 12:49,21259,4.95,36
17949,3/22/2010 10:14,22569,3.39,48
17949,3/22/2010 10:14,22570,3.39,48
17949,3/22/2010 10:14,22150,1.65,240
17949,3/22/2010 10:14,22147,1.25,480
17949,3/22/2010 10:14,22083,2.55,480
17949,3/26/2010 11:13,22423,10.95,156
17949,3/26/2010 11:23,22557,1.45,600
17949,3/29/2010 10:25,21314,1.85,600
17949,4/21/2010 10:50,22423,10.95,144
17949,4/23/2010 10:18,22347,1.06,516
17949,4/23/2010 10:20,16156S,0.42,150
17949,4/30/2010 9:08,22197,0.72,300
17949,4/6/2010 9:37,16156S,0.42,150
17949,4/6/2010 9:39,22197,0.72,300
17949,4/6/2010 9:46,20971,1.06,300
17949,4/9/2010 9:54,22197,0.72,300
17949,5/21/2010 10:08,22347,1.06,204
17949,5/7/2010 10:41,22423,10.95,96
17949,5/7/2010 10:44,22622,8.5,24
17949,5/7/2010 10:44,22493,1.45,252
17949,5/7/2010 10:44,22406,1.06,360
17949,5/7/2010 10:55,21314,1.85,408
17949,6/11/2010 10:10,22197,0.72,300
17949,6/11/2010 10:10,22347,1.06,360
17949,6/30/2010 8:41,22347,1.06,300
17949,7/13/2010 10:37,22197,0.72,504
17949,7/2/2010 11:51,22423,10.95,72
17949,7/23/2010 11:25,22197,0.72,504
17949,7/23/2010 11:25,22423,10.95,72
17949,7/29/2010 9:19,22423,10.95,228
17949,7/5/2010 12:06,21314,1.85,252
17949,8/13/2010 11:51,22197,0.72,408
17949,8/13/2010 12:23,22698,2.4,312
17949,8/13/2010 12:23,22699,2.4,312
17949,8/25/2010 13:03,22197,0.72,504
17949,9/17/2010 15:04,22952,0.55,48
17949,9/17/2010 15:10,22734,2.1,720
17949,9/17/2010 15:12,22086,2.55,120
17949,9/20/2010 15:37,POST,15,1
17949,9/20/2010 15:37,22734,1.8,24
17949,9/20/2010 15:37,22734,2.1,24
17949,9/22/2010 16:41,22197,0.72,1512
17949,9/22/2010 16:43,22699,2.55,216
17949,9/22/2010 16:43,22698,2.55,216
17949,9/22/2010 16:46,22423,10.95,144
17949,9/27/2010 11:04,22952,0.42,672
17949,9/3/2010 11:59,22423,10.95,72
17950,1/4/2010 17:39,90214S,1.25,1
17950,1/4/2010 17:39,90214G,1.25,1
17950,1/4/2010 17:39,90214N,1.25,1
17950,1/4/2010 17:39,90214N,1.25,1
17950,1/4/2010 17:39,90214C,1.25,1
17950,1/4/2010 17:39,21690,3.75,2
17950,1/4/2010 17:39,84933C,9.95,1
17950,1/4/2010 17:39,21477,10.95,10
17950,10/31/2010 12:18,21592,1.25,1
17950,10/31/2010 12:18,20963,1.25,1
17950,10/31/2010 12:18,21790,0.85,2
17950,10/31/2010 12:18,84846A,2.1,1
17950,10/31/2010 12:18,84846A,2.1,1
17950,10/31/2010 12:18,21636,2.55,1
17950,10/31/2010 12:18,84625D,2.95,1
17950,10/31/2010 12:18,84625A,2.95,1
17950,10/31/2010 12:18,22750,3.75,1
17950,10/31/2010 12:18,22751,3.75,1
17950,10/31/2010 12:18,22749,3.75,1
17950,10/31/2010 12:18,21690,3.75,1
17950,10/31/2010 12:18,22729,3.75,1
17950,10/31/2010 12:18,84031B,4.65,1
17950,10/31/2010 12:18,22548,1.25,4
17950,10/31/2010 12:18,84006,0.85,8
17950,10/31/2010 12:18,21636,2.55,3
17950,10/31/2010 12:18,84527,1.95,4
17950,10/31/2010 12:18,22623,4.95,2
17950,10/31/2010 12:18,21891,1.25,8
17950,10/31/2010 12:18,21495,0.42,25
17950,10/31/2010 12:18,21690,3.75,3
17950,10/31/2010 12:18,21635,3.75,4
17950,10/31/2010 12:18,84012,2.55,6
17950,10/31/2010 12:18,21688,2.95,6
17950,12/9/2010 15:16,21889,1.25,2
17950,12/9/2010 15:16,22548,1.25,2
17950,12/9/2010 15:16,21790,0.85,3
17950,12/9/2010 15:16,22272,2.95,1
17950,12/9/2010 15:16,22274,2.95,1
17950,12/9/2010 15:16,22750,3.75,1
17950,12/9/2010 15:16,22749,3.75,1
17950,12/9/2010 15:16,22747,2.1,2
17950,12/9/2010 15:16,22748,2.1,2
17950,12/9/2010 15:16,22745,2.1,2
17950,12/9/2010 15:16,22940,4.25,1
17950,12/9/2010 15:16,84559A,0.85,5
17950,12/9/2010 15:16,22023,0.42,12
17950,12/9/2010 15:16,22037,0.42,12
17950,12/9/2010 15:16,22027,0.42,12
17950,12/9/2010 15:16,22042,0.42,12
17950,12/9/2010 15:16,22816,0.42,12
17950,12/9/2010 15:16,22450,3.35,2
17950,12/9/2010 15:16,22451,3.35,2
17950,12/9/2010 15:16,22174,1.65,6
17950,12/9/2010 15:16,84559B,0.85,12
17950,12/9/2010 15:16,22149,2.1,5
17950,12/9/2010 15:16,22449,3.35,4
17950,12/9/2010 15:16,21696,2.95,6
17950,12/9/2010 15:16,21690,3.75,6
17950,12/9/2010 15:16,22942,8.5,3
17950,12/9/2010 15:20,20981,0.85,1
17950,12/9/2010 15:20,22953,1.25,1
17950,12/9/2010 15:20,22560,1.25,1
17950,12/9/2010 15:20,22403,1.25,1
17950,12/9/2010 15:20,22621,1.45,1
17950,12/9/2010 15:20,22445,2.95,1
17950,12/9/2010 15:20,22729,3.75,1
17950,12/9/2010 15:20,22988,1.25,3
17950,12/9/2010 15:20,22816,0.42,12
17950,12/9/2010 15:20,22942,8.5,1
17950,12/9/2010 15:20,21830,0.42,24
17950,12/9/2010 15:20,21690,3.75,4
17950,12/9/2010 15:20,21694,2.95,6
17950,5/19/2010 16:30,84692,0.42,1
17950,5/19/2010 16:30,90214D,1.25,1
17950,5/19/2010 16:30,90214M,1.25,1
17950,5/19/2010 16:30,75131,1.69,1
17950,5/19/2010 16:30,79051A,0.65,4
17950,5/19/2010 16:30,22122,2.95,1
17950,5/19/2010 16:30,21509,0.42,12
17950,5/19/2010 16:30,21508,0.42,12
17950,5/19/2010 16:30,21507,0.42,12
17950,5/19/2010 16:30,21563,2.95,2
17950,5/19/2010 16:30,21790,0.85,8
17950,5/19/2010 16:30,46126A,1.25,6
17950,5/19/2010 16:30,22174,1.65,6
17950,5/19/2010 16:30,79320,4.95,2
17950,5/19/2010 16:30,21889,1.25,8
17950,5/19/2010 16:30,21791,1.25,8
17950,5/19/2010 16:30,21912,3.75,4
17950,5/19/2010 16:30,84007,2.55,6
17950,5/19/2010 16:30,22606,15.95,1
17950,5/19/2010 16:30,22607,8.5,2
17950,5/19/2010 16:30,22605,12.75,2
17950,7/12/2010 16:43,16048,0.42,1
17950,7/12/2010 16:43,22533,0.42,1
17950,7/12/2010 16:43,22531,0.42,1
17950,7/12/2010 16:43,22533,0.42,2
17950,7/12/2010 16:43,22535,0.42,2
17950,7/12/2010 16:43,22536,0.42,2
17950,7/12/2010 16:43,22532,0.42,2
17950,7/12/2010 16:43,22531,0.42,2
17950,7/12/2010 16:43,85176,0.85,1
17950,7/12/2010 16:43,16047,0.85,1
17950,7/12/2010 16:43,20986,1.25,1
17950,7/12/2010 16:43,22530,0.42,3
17950,7/12/2010 16:43,21329,1.65,1
17950,7/12/2010 16:43,75131,1.69,1
17950,7/12/2010 16:43,22385,1.95,1
17950,7/12/2010 16:43,62018,1.95,1
17950,7/12/2010 16:43,21716,2.55,1
17950,7/12/2010 16:43,21715,2.55,1
17950,7/12/2010 16:43,22273,2.95,1
17950,7/12/2010 16:43,22274,2.95,1
17950,7/12/2010 16:43,22271,2.95,1
17950,7/12/2010 16:43,22272,2.95,1
17950,7/12/2010 16:43,84212,0.65,6
17950,7/12/2010 16:43,85042,4.95,1
