pid,hid,housenum,p20ans,p21ans,gender,year,age,school,school1,school2,mar,income1,income,job_yes,job2,job,job3,relig,ott_yes,ott_main,ott_freq,ott_weekday_min,ott_weekend_min,ott_min,sns_yes,sns_main,sns_weekday_min,sns_weekend_min,sns_min,sns_purpose,e_com_yes,e_com_freq,satis_1,satis_2,satis_3,mental_1,mental_2,mental_3,mental_4,mental_5,pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,pos_7,neg_1,neg_2,neg_3,neg_4,neg_5,neg_6,neg_7,neg_8,neg_9,neg_10,esteem_1,esteem_2,esteem_3,esteem_4,esteem_5,esteem_6,esteem_7,esteem_8,esteem_9,esteem_10
19720001,197200,1,1,1,1,1942,79,2,1,5,3,1,1,2, ,0, ,2,2, , , , ,0,2, , , ,0, ,2, ,5,5,5,6,5,5,5,5,6,6,5,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,3,2,4,2,3,3,3,2,2
19720003,197200,3,1,1,2,1971,50,4,3,5,1,1,1,2, ,0, ,2,1,8,5,30,90,120,1,16,10,10,20,1,1, ,5,5,5,5,6,6,5,5,6,6,5,2,2,2,2,2,2,2,3,3,2,2,2,2,2,3,3,4,3,2,3,3,3,2,2
19730001,197300,1,1,1,1,1966,55,3,2,5,2,5,4,1,1,1,43,2,1,10,5,20,20,40,2, , , ,0, ,1,3,5,5,5,3,2,5,4,4,5,5,5,2,2,2,2,3,1,2,2,2,3,2,2,2,2,3,3,4,4,3,3,2,3,3,3
19730002,197300,2,1,1,2,1972,49,3,2,5,2,1,1,2, ,0, ,1,1,10,5,15,15,30,1,15,20,20,40,1,1, ,5,5,4,5,3,3,3,3,5,5,5,2,2,2,2,3,2,2,3,2,1,2,2,2,2,3,2,2,3,1,3,3,3,1,2
19730003,197300,3,1,1,1,1997,24,5,4,1,1,1,1,2, ,0, ,2,1,10,2,20,20,40,1,12,20,10,30,1,1,10,4,4,4,3,5,5,5,5,6,6,6,3,3,3,3,3,3,2,2,2,1,2,2,2,2,3,3,2,3,2,4,3,3,3,3
19740001,197400,1,1,1,1,1970,51,5,4,5,2,7,5,1,1,1,31,2,1,10,1,60,60,120,1,2,20,20,40,1,1,2,5,5,5,5,4,4,4,5,4,5,5,4,4,4,5,2,2,2,3,3,2,2,2,2,2,2,3,3,2,2,2,2,2,3,2
19740002,197400,2,1,1,2,1973,48,5,4,5,2,7,5,1,1,1,31,2,1,10,1,40,60,100,1,15,10,10,20,1,1,3,4,4,5,4,6,5,5,6,4,5,3,4,4,5,4,2,3,2,2,3,3,2,3,2,3,2,3,3,2,2,3,2,3,3,2
19740003,197400,3,1,1,1,1999,22,5,4,2,1,3,3,1,1,1,52,2,1,10,1,40,40,80,1,2,20,20,40,2,1,2,4,5,5,4,6,3,4,4,4,3,4,4,5,4,4,3,2,3,3,2,2,3,3,2,2,3,2,2,3,3,2,2,3,2,2
19740004,197400,4,1,1,1,2002,19,5,4,2,1,1,1,2, ,0, ,2,1,10,1,60,60,120,1,2,20,20,40,1,1,5,5,5,5,4,4,3,3,4,4,5,5,4,4,4,5,2,2,2,3,3,3,3,2,3,2,2,2,3,3,2,2,2,3,2,2
19750001,197500,1,1,1,1,1958,63,5,4,5,2,6,5,2, ,0, ,2,1,10,4,20,20,40,2, , , ,0, ,2, ,4,4,4,4,4,3,3,3,4,5,4,3,3,3,3,2,1,1,1,1,2,1,1,1,1,2,3,2,2,1,3,3,2,2,2
19750002,197500,2,1,1,2,1963,58,4,3,5,2,1,1,2, ,0, ,2,1,10,4,30,30,60,2, , , ,0, ,1,10,4,4,4,4,4,4,5,4,4,5,5,3,4,4,4,3,2,2,2,2,1,1,2,2,2,3,3,1,3,2,3,3,2,1,2
19750003,197500,3,1,1,2,1988,33,6,5,5,1,5,4,1,1,1,25,2,1,10,5,40,90,130,1,15,10,15,25,1,1,10,5,6,6,6,5,6,6,6,6,6,6,3,4,3,3,1,1,1,1,1,2,1,1,1,1,3,4,1,4,2,3,3,2,1,1
19750004,197500,4,1,1,1,1998,23,5,4,1,1,1,1,2, ,0, ,2,1,10,5,40,60,100,1,15,10,20,30,1,1,6,6,6,6,5,6,6,6,6,5,6,5,3,3,4,4,2,2,3,2,1,1,1,2,1,1,3,4,1,3,2,3,3,2,1,2
19780001,197800,1,1,1,1,1963,58,5,4,5,2,12,8,1,2,2,74,2,1,8,6,60,90,150,2, , , ,0, ,1,10,5,5,4,5,6,6,5,5,5,5,4,3,3,4,4,2,2,1,1,2,2,2,1,1,2,3,4,1,3,2,3,3,2,1,2
19780002,197800,2,1,1,2,1964,57,4,3,5,2,5,4,1,1,1,24,2,1,10,4,30,60,90,2, , , ,0, ,1,24,5,6,5,5,6,6,6,6,5,6,6,3,4,3,3,3,2,2,1,1,2,1,2,2,2,3,3,1,3,2,3,3,3,2,1
19780003,197800,3,1,1,2,1997,24,5,4,5,1,5,4,1,1,1,43,2,1,10,5,30,60,90,1,1,20,25,45,1,1,24,5,5,5,6,5,5,6,5,5,5,4,4,3,3,4,3,2,2,3,2,3,2,1,1,2,3,3,1,4,3,3,3,2,1,2
19800001,198000,1,1,1,1,1977,44,5,4,5,2,12,8,1,2,2,84,2,1,10,5,40,90,130,1,15,10,15,25,1,1,10,5,6,5,6,5,5,5,6,6,5,6,3,3,4,3,2,2,2,1,1,1,1,2,2,2,3,3,2,3,1,3,3,2,1,1
19800002,198000,2,1,1,2,1980,41,5,4,5,2,7,5,1,1,1,24,2,1,10,6,30,60,90,1,15,15,10,25,1,1,24,4,5,4,5,5,4,5,5,5,5,5,4,3,3,4,2,1,2,2,2,2,2,1,1,1,3,3,1,4,2,3,3,1,1,2
19800003,198000,3,1,1,2,2006,15,3,2,1,1,1,1,2, ,0, ,2,1,10,5,30,50,80,2, , , ,0, ,1,2,5,5,5,5,6,6,5,5,5,5,5,4,3,3,3,2,1,2,2,1,2,2,2,2,2,3,3,1,3,2,3,3,2,1,2
19800004,198000,4,1,1,1,2008,13,3,2,1,1,1,1,2, ,0, ,2,1,10,4,20,30,50,2, , , ,0, ,1,6,5,6,5,6,6,5,5,5,6,5,5,4,3,3,3,3,3,2,1,2,1,1,1,1,1,3,3,1,3,2,3,3,2,2,2
19820001,198200,1,1,1,1,1960,61,4,3,5,2,1,1,2, ,0, ,2,1,10,2,20,30,50,1,2,20,30,50,2,2, ,5,5,4,6,5,5,4,4,6,5,5,4,4,5,5,3,2,2,2,3,3,2,3,3,2,3,3,2,2,3,3,2,3,3,3
19820002,198200,2,1,1,2,1964,57,4,3,5,2,6,5,1,3,3,42,2,1,10,2,20,30,50,2, , , ,0, ,1,2,5,4,5,6,5,5,6,5,6,5,5,6,6,5,6,2,3,3,2,2,3,3,2,3,2,3,2,2,3,3,2,3,3,3,2
19820003,198200,3,1,1,1,1992,29,5,4,5,1,1,1,2, ,0, ,2,1,10,1,30,40,70,1,15,10,10,20,1,1,24,5,6,6,5,5,6,4,5,5,6,6,5,5,4,5,3,2,2,2,2,2,3,3,2,2,2,3,3,2,3,3,3,2,2,2
19820004,198200,4,1,1,2,1994,27,5,4,5,1,5,4,1,1,1,31,2,1,10,2,20,30,50,1,15,15,20,35,1,1,2,4,5,4,6,5,5,4,5,5,5,4,5,5,4,5,2,2,3,2,2,2,2,3,3,2,3,3,1,3,1,3,3,2,2,3
19830001,198300,1,1,1,2,1933,88,2,1,3,3,3,3,2, ,0, ,2,2, , , , ,0,2, , , ,0, ,2, ,6,6,6,5,6,6,6,6,6,6,6,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,3,2,2,2,1,2
19840001,198400,1,1,1,1,1967,54,4,3,5,2,9,6,1,1,1,85,2,1,10,4,30,100,130,1,2,10,10,20,1,1,5,5,4,4,3,3,4,3,3,5,4,3,2,2,2,2,2,2,2,1,2,2,1,1,1,1,3,2,1,3,2,3,3,2,1,1
19840002,198400,2,1,1,2,1972,49,4,3,5,2,5,4,1,1,1,93,2,1,10,5,60,60,120,1,2,10,10,20,1,1,24,4,5,4,3,3,4,3,3,5,5,3,2,1,1,3,2,2,2,1,2,2,1,1,1,1,3,2,1,3,2,3,3,2,1,1
19840003,198400,3,1,1,2,2004,17,4,3,1,1,1,1,2, ,0, ,2,1,10,3,60,60,120,1,15,30,60,90,4,1,5,5,5,5,3,3,3,2,3,3,3,3,5,2,2,3,2,2,2,1,2,2,1,1,1,1,3,2,1,2,3,2,2,3,1,1
19890001,198900,1,1,1,1,1955,66,4,3,5,2,7,5,1,3,3,51,1,1,10,4,10,10,20,2, , , ,0, ,2, ,4,4,4,3,3,4,3,2,4,4,5,3,3,3,3,2,1,2,2,1,2,2,2,2,2,3,3,2,3,2,3,3,3,1,1
19890002,198900,2,1,1,2,1957,64,4,3,5,2,2,2,1,4,4,52,1,1,10,3,5,5,10,2, , , ,0, ,1, ,4,4,4,3,2,4,3,3,4,4,4,3,2,2,2,2,2,2,1,1,1,2,1,1,1,3,3,2,3,3,3,3,3,2,2
19900002,199000,2,1,1,2,1938,83,2,1,5,3,2,2,2, ,0, ,2,2, , , , ,0,2, , , ,0, ,2, ,3,3,3,3,2,3,2,3,3,4,5,2,2,2,2,4,2,3,2,2,2,2,3,2,2,3,3,3,1,3,3,3,2,2,2
19930001,199300,1,1,1,1,1941,80,3,2,5,2,4,4,1,3,3,99,1,2, , , , ,0,2, , , ,0, ,2, ,5,5,5,4,4,5,4,4,5,5,5,3,2,2,2,2,2,1,1,1,2,2,1,1,1,4,3,2,3,2,3,3,3,1,1
19930002,199300,2,1,1,2,1942,79,2,1,5,2,2,2,2, ,0, ,1,2, , , , ,0,2, , , ,0, ,2, ,5,5,5,4,4,5,4,4,5,5,5,3,2,2,2,2,1,2,2,1,2,1,1,1,1,3,4,2,2,2,3,3,3,1,1
19940002,199400,2,1,1,1,1960,61,4,3,5,4,2,2,2, ,0, ,2,2, , , , ,0,2, , , ,0, ,2, ,3,3,3,3,2,3,2,3,4,4,4,3,3,5,3,3,2,2,2,2,2,2,2,2,2,3,3,2,2,2,3,3,3,2,2
19960001,199600,1,1,1,1,1948,73,2,1,5,2,5,4,1,1,1,91,2,1,10,5,10,10,20,1,12,15,15,30,1,2, ,5,5,4,5,4,6,6,5,5,5,4,2,2,3,3,3,1,2,2,2,1,1,2,1,1,3,3,2,2,1,3,3,3,1,1
19960002,199600,2,1,1,2,1953,68,2,1,5,2,1,1,2, ,0, ,2,1,10,1,20,20,40,1,12,10,10,20,1,1, ,4,5,4,5,5,4,4,4,5,5,6,3,2,2,2,2,1,1,2,2,1,1,1,1,1,2,3,1,1,2,2,3,3,2,2
19970001,199700,1,1,1,1,1951,70,3,2,5,2,5,4,1,3,3,93,2,1,10,1,15,15,30,1,12,5,5,10,1,2, ,4,4,5,2,2,4,4,5,3,4,4,2,2,2,2,2,2,1,1,1,2,1,1,1,1,3,2,1,2,3,3,3,3,1,1
19970002,199700,2,1,1,2,1953,68,2,1,5,2,1,1,2, ,0, ,2,1,10,3,10,10,20,1,12,10,10,20,1,1, ,5,5,5,4,4,4,5,5,5,5,5,3,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,1,1,3,2,2,3,1,1
19970003,199700,3,1,1,2,1978,43,4,3,5,1,5,4,1,1,1,52,2,1,10,3,20,20,40,1,12,10,10,20,1,1,6,4,4,4,2,3,3,2,5,4,4,5,4,4,4,4,2,1,1,2,2,1,1,1,2,2,2,2,2,2,3,2,2,3,2,2
19990001,199900,1,1,1,1,1960,61,3,2,5,2,5,4,1,1,1,91,2,1,10,4,20,20,40,1,12,10,10,20,1,2, ,5,5,4,4,4,5,5,4,6,6,5,2,3,2,2,2,2,1,1,1,2,2,1,1,1,2,2,1,1,3,2,2,3,2,2
19990002,199900,2,1,1,2,1965,56,3,2,5,2,1,1,2, ,0, ,2,1,10,1,15,15,30,1,12,10,10,20,1,1, ,5,5,4,5,4,4,4,4,5,5,4,4,4,3,3,2,3,3,2,2,2,2,2,2,2,2,2,2,1,3,2,2,1,2,2
20000001,200000,1,1,1,1,1954,67,3,2,5,2,4,4,1,1,1,61,2,2, , , , ,0,2, , , ,0, ,2, ,4,4,5,2,2,3,4,3,3,3,5,4,4,4,4,2,1,1,2,2,1,1,1,1,1,2,3,1,3,2,3,3,3,1,1
20000002,200000,2,1,1,2,1958,63,2,1,5,2,1,1,1,4,4,61,2,1,10,4,10,10,20,1,12,5,5,10,1,2, ,4,5,5,5,6,6,5,4,4,4,5,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,3,2,2,3,1,1
20010001,200100,1,1,1,1,1968,53,4,3,5,4,6,5,1,1,1,91,2,1,10,1,20,20,40,1,12,10,10,20,1,2, ,5,5,4,2,3,3,3,2,4,4,4,5,4,5,4,4,4,3,3,3,3,4,3,3,3,2,1,2,1,4,1,1,3,3,3
20020002,200200,2,1,1,2,1949,72,2,1,5,2,1,1,2, ,0, ,2,1,10,4,30,30,60,2, , , ,0, ,1, ,4,4,4,4,5,5,4,4,4,4,4,3,3,4,4,3,3,2,2,1,2,2,1,2,2,2,3,2,2,2,3,2,2,2,2
20030002,200300,2,1,1,2,1941,80,2,1,5,3,2,2,2, ,0, ,1,2, , , , ,0,2, , , ,0, ,2, ,4,4,4,4,5,4,4,4,5,5,5,3,3,3,3,3,3,2,2,2,3,2,2,2,2,3,3,1,3,1,3,3,3,2,2
20060001,200600,1,1,1,1,1959,62,4,3,5,2,1,1,2, ,0, ,2,1,10,2,60,60,120,2, , , ,0, ,2, ,5,5,5,5,4,4,4,5,5,5,5,5,3,3,3,2,2,2,3,2,2,2,2,2,2,3,3,1,4,1,4,3,3,1,1
20060002,200600,2,1,1,2,1960,61,3,2,5,2,3,3,1,1,1,91,1,2, , , , ,0,2, , , ,0, ,1, ,4,3,4,4,4,4,4,4,4,3,3,2,2,2,1,2,2,2,2,2,1,2,1,2,2,3,3,2,3,2,3,3,2,2,1
20070001,200700,1,1,1,1,1972,49,5,4,5,2,7,5,1,1,1,31,1,1,10,3,30,60,90,1,16,5,10,15,1,1,5,4,4,4,4,3,4,3,3,5,5,5,4,3,3,3,3,2,1,2,2,1,1,2,2,2,3,2,1,3,1,3,3,3,1,1
20070002,200700,2,1,1,2,1971,50,4,3,5,2,4,4,1,1,1,44,1,1,10,3,30,60,90,1,12,10,10,20,1,1,5,5,5,5,5,4,4,5,4,5,5,5,1,1,1,2,2,1,2,1,1,2,1,1,1,1,3,3,1,3,1,4,3,3,1,1
20070003,200700,3,1,1,2,1998,23,5,4,2,1,1,1,2, ,0, ,1,1,10,1,120,120,240,1,2,30,30,60,2,1,24,4,4,4,4,4,5,4,4,6,5,5,3,1,2,2,2,1,1,2,2,1,1,1,1,1,3,2,1,3,1,3,3,3,1,1
20070004,200700,4,1,1,2,2000,21,5,4,1,1,1,1,2, ,0, ,1,1,10,1,120,120,240,1,2,60,60,120,2,1,24,5,5,5,4,5,4,4,4,5,5,5,4,3,2,2,2,2,1,2,3,3,2,2,3,2,3,3,2,2,3,2,2,3,3,3
20070005,200700,5,1,1,1,2005,16,4,3,1,1,1,1,2, ,0, ,1,1,10,1,120,180,300,1,2,30,60,90,1,2, ,5,5,5,5,5,5,5,3,6,6,6,4,3,3,3,2,1,2,1,2,2,3,2,2,2,3,4,3,3,3,2,4,3,3,3
20090003,200900,3,1,1,2,1985,36,5,4,5,1,7,5,1,1,1,31,2,1,8,1,120,180,300,1,15,60,60,120,2,1,120,5,6,5,5,5,5,4,5,6,6,6,1,1,1,2,2,1,1,1,1,3,1,2,1,1,4,4,1,3,1,4,4,1,1,1
20100001,201000,1,1,1,1,1963,58,5,4,5,2,7,5,1,1,1,79,1,1,10,1,60,60,120,1,16,5,5,10,1,1, ,4,4,3,3,3,4,4,3,4,4,4,2,1,2,3,2,1,2,2,1,2,2,1,1,2,3,2,1,2,2,3,3,2,2,2
20100002,201000,2,1,1,2,1966,55,4,3,5,2,5,4,1,1,1,44,1,1,10,3,30,30,60,1,16,5,5,10,1,1,144,5,5,5,3,4,5,4,4,5,5,5,1,2,1,2,1,2,2,1,1,2,2,1,2,2,3,3,1,3,2,3,3,2,2,2
20100003,201000,3,1,1,2,1992,29,5,4,5,1,1,1,2, ,0, ,2,1,10,1,90,120,210,1,15,30,30,60,2,1,24,5,5,4,5,5,5,4,4,5,6,5,2,2,3,2,3,2,1,2,1,1,2,2,1,1,3,2,3,2,2,3,2,2,2,2
20110001,201100,1,1,1,2,1944,77,3,2,3,3,2,2,2, ,0, ,1,2, , , , ,0,2, , , ,0, ,2, ,4,5,3,5,4,6,5,4,5,5,5,1,1,2,2,1,1,1,1,1,1,1,1,1,1,3,3,1,3,1,3,3,3,2,2
20110002,201100,2,1,1,2,1994,27,5,4,5,1,6,5,1,1,1,32,2,1,8,2,120,120,240,1,1,30,60,90,1,1,4,4,5,4,6,5,4,5,6,5,5,6,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,3,1,3,1,3,3,3,1,1
20130001,201300,1,1,1,2,1935,86,2,1,5,3,3,3,2, ,0, ,1,2, , , , ,0,2, , , ,0, ,2, ,3,4,3,3,2,3,3,2,4,3,3,4,3,3,3,4,4,3,3,2,4,3,3,3,2,2,2,2,2,3,3,2,2,2,1
20140001,201400,1,1,1,2,1940,81,3,2,5,3,1,1,2, ,0, ,1,2, , , , ,0,2, , , ,0, ,2, ,5,6,5,5,4,4,5,4,5,6,5,2,2,3,2,1,1,1,2,2,2,1,2,1,1,3,3,1,4,1,3,3,4,1,1
20140002,201400,2,1,1,1,1976,45,5,4,5,1,9,6,1,1,1,13,2,1,10,1,60,120,180,1,16,30,30,60,1,1,36,4,6,5,3,4,4,3,3,5,4,4,3,4,2,3,3,3,3,2,3,2,2,1,1,1,3,3,2,3,2,3,2,4,1,1
20160001,201600,1,1,1,2,1946,75,2,1,5,3,1,1,2, ,0, ,1,2, , , , ,0,2, , , ,0, ,2, ,4,4,4,3,3,4,3,3,5,6,6,2,2,1,2,1,1,2,2,2,1,1,2,1,1,3,3,2,4,3,4,3,3,1,1
20170001,201700,1,1,1,2,1950,71,2,1,5,3,1,1,2, ,0, ,1,1,10,7,10,20,30,2, , , ,0, ,2, ,4,4,4,4,4,5,4,4,5,5,4,1,1,1,1,2,2,1,1,2,1,1,1,2,1,3,3,2,3,1,3,3,3,1,1
20170003,201700,3,1,1,1,1980,41,5,4,5,1,6,5,1,1,1,85,2,1,10,5,20,30,50,1,24,10,30,40,3,1,2,6,6,6,6,6,6,6,7,6,6,6,2,2,3,2,2,2,1,1,2,2,1,1,1,1,3,4,2,3,1,4,3,3,1,1
20180001,201800,1,1,1,1,1978,43,5,4,5,2,8,6,1,1,1,51,2,1,10,5,20,30,50,1,15,20,30,50,2,1,2,5,6,5,6,6,6,5,6,6,6,5,2,1,2,2,1,1,2,2,1,1,2,1,1,1,4,3,1,4,2,4,4,3,1,1
20180002,201800,2,1,1,2,1980,41,5,4,5,2,1,1,2, ,0, ,2,1,10,5,20,30,50,1,2,10,20,30,2,1,10,5,5,4,4,4,5,5,4,5,6,6,2,1,3,2,2,1,2,2,1,2,2,1,1,2,4,4,1,3,1,3,4,3,2,1
20180003,201800,3,1,1,2,2007,14,3,2,1,1,1,1,2, ,0, ,2,1,10,4,40,80,120,1,15,10,20,30,1,1,4,4,4,4,4,4,5,4,4,6,6,5,2,1,2,2,2,2,3,3,2,2,3,2,2,2,3,3,1,3,1,4,4,3,1,1
20190002,201900,2,1,1,2,1949,72,2,1,5,2,1,1,2, ,0, ,1,1,10,6,15,15,30,2, , , ,0, ,2, ,4,4,3,3,3,3,2,3,5,5,5,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,3,2,2,3,2,1
20200003,202000,3,1,1,2,1970,51,5,4,5,2,1,1,2, ,0, ,2,1,10,3,20,30,50,1,15,20,30,50,1,1,2,5,5,5,5,5,5,5,5,6,6,5,2,1,2,2,2,1,1,2,2,1,1,1,1,1,4,3,1,4,1,4,4,3,1,1
20210001,202100,1,1,1,1,1960,61,4,3,5,2,6,5,1,1,1,76,2,1,10,5,10,15,25,2, , , ,0, ,1,4,4,4,4,4,4,5,4,4,5,5,6,2,1,1,1,2,1,2,2,2,1,1,2,2,2,3,3,2,3,2,3,3,2,1,1
20220001,202200,1,1,1,2,1950,71,2,1,5,3,4,4,1,1,1,94,2,2, , , , ,0,2, , , ,0, ,2, ,4,4,5,4,4,4,3,4,5,6,6,2,1,2,2,2,2,1,1,2,2,2,1,1,1,3,3,2,3,3,3,3,3,1,1
20230002,202300,2,1,1,2,1973,48,5,4,5,2,6,5,1,1,1,52,2,1,10,4,20,20,40,2, , , ,0, ,1,2,4,4,4,5,5,4,4,5,6,6,5,2,1,2,2,2,2,1,1,2,2,1,1,2,2,3,3,1,4,2,4,3,3,2,2
20240001,202400,1,1,1,1,1949,72,3,2,5,2,1,1,2, ,0, ,2,1,10,6,20,25,45,2, , , ,0, ,2, ,4,4,4,4,4,4,4,4,5,6,5,2,2,1,2,2,2,1,2,2,1,1,1,1,1,3,3,1,3,2,3,3,3,1,1
20240002,202400,2,1,1,2,1951,70,3,2,5,2,4,4,1,1,1,44,1,1,10,6,15,30,45,2, , , ,0, ,2, ,4,4,4,4,4,3,4,4,5,6,5,2,2,3,2,2,2,2,1,1,2,2,1,1,1,3,3,2,3,2,3,3,3,1,1
20250001,202500,1,1,1,1,1968,53,4,3,5,2,4,4,1,1,1,74,2,1,10,5,20,20,40,2, , , ,0, ,1,2,5,5,5,4,4,5,5,4,5,5,6,2,1,2,2,1,1,1,1,2,2,1,1,1,1,3,3,2,3,2,3,3,4,1,1
20250002,202500,2,1,1,2,1947,74,2,1,5,3,1,1,2, ,0, ,1,2, , , , ,0,2, , , ,0, ,2, ,4,4,4,3,3,3,3,3,5,5,5,1,1,2,2,2,2,1,2,2,1,1,2,2,1,3,3,1,3,2,3,3,3,2,1
20250003,202500,3,1,1,2,1967,54,4,3,5,2,5,4,1,1,1,82,1,1,10,5,20,20,40,2, , , ,0, ,1, ,5,5,5,4,4,4,5,4,5,5,6,1,1,1,1,1,1,1,1,2,2,1,1,1,1,3,3,2,3,2,3,3,4,1,1
20270001,202700,1,1,1,1,1963,58,4,3,5,2,12,8,1,3,3,84,2,1,10,4,60,60,120,1,16,10,10,20,1,1, ,6,6,6,6,7,6,6,6,6,7,6,6,4,3,3,4,2,3,2,4,3,3,3,3,2,4,4,2,3,4,4,3,3,2,2
20270002,202700,2,1,1,2,1965,56,4,3,5,2,1,1,1,4,4,31,2,1,10,4,30,30,60,1,16,10,10,20,1,1, ,6,6,6,6,7,6,6,6,6,7,6,6,6,6,6,4,3,3,2,3,3,4,3,3,3,4,3,2,3,3,3,4,3,3,2
20270003,202700,3,1,1,2,2002,19,5,4,1,1,1,1,2, ,0, ,2,1,10,5,30,60,90,1,15,30,30,60,2,1,5,6,6,6,6,7,6,6,6,6,7,6,7,7,6,6,4,2,3,4,4,4,3,3,4,3,4,4,3,4,4,4,3,3,4,3
20280001,202800,1,1,1,1,1962,59,5,4,5,2,9,6,1,1,1,81,2,1,10,4,30,30,60,1,16,10,10,20,1,2, ,6,6,6,4,4,5,5,4,5,5,5,3,3,3,3,2,3,2,3,3,2,3,3,3,3,3,4,3,3,3,2,3,3,4,3
20280002,202800,2,1,1,2,1965,56,4,3,5,2,7,5,1,1,1,93,1,1,10,6,10,10,20,1,16,10,10,20,1,1, ,6,6,6,6,6,6,5,6,6,6,6,2,3,3,4,3,4,3,3,4,3,3,3,3,3,3,4,4,3,3,3,4,3,3,3
20280003,202800,3,1,1,1,1991,30,5,4,5,1,7,5,1,1,1,31,2,1,9,5,30,30,60,1,1,30,30,60,1,1,24,6,6,6,6,7,6,6,6,6,6,6,2,2,2,3,1,1,1,1,1,2,1,1,1,1,4,4,4,3,3,4,4,4,3,3
20290001,202900,1,1,1,1,1975,46,5,4,5,2,7,5,1,1,1,52,1,1,10,5,20,30,50,1,2,20,30,50,2,1,6,6,6,6,6,6,5,6,6,6,6,6,2,1,2,2,2,2,1,1,2,2,1,1,1,1,4,4,1,3,1,4,4,3,1,1
20290002,202900,2,1,1,2,1982,39,5,4,5,2,1,1,2, ,0, ,1,1,10,5,20,20,40,1,2,10,30,40,2,1,4,5,6,5,5,5,5,4,5,6,6,6,2,1,2,2,1,1,2,2,1,2,2,1,1,1,4,4,1,3,1,3,4,3,1,1
20320002,203200,2,1,1,2,1941,80,2,1,5,3,1,1,2, ,0, ,2,2, , , , ,0,2, , , ,0, ,2, ,4,5,4,4,3,4,4,4,5,6,4,5,3,3,4,2,2,3,2,2,3,3,2,2,2,4,4,4,3,4,4,3,3,4,3
20340001,203400,1,1,1,1,1982,39,5,4,5,2,9,6,1,1,1,22,2,1,10,1,120,60,180,1,12,10,30,40,1,1,24,7,7,7,6,6,6,6,6,5,6,6,5,1,1,2,1,1,1,1,1,1,1,1,1,1,4,4,1,4,1,4,4,1,1,1
20340002,203400,2,1,1,2,1978,43,4,3,5,2,1,1,2, ,0, ,2,1,8,1,330,200,530,1,12,60,30,90,2,1,120,5,5,5,4,3,3,2,1,5,5,5,7,4,3,6,1,3,1,3,3,2,2,2,3,3,2,2,2,2,2,1,2,2,2,2
20340003,203400,3,1,1,2,2013,8,2,1,1,1,1,1,2, ,0, ,2,1,10,1,180,300,480,2, , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
20340101,203401,1,1,1,1,1948,73,3,2,5,2,3,3,1,3,3,43,2,1,10,1,90,120,210,2, , , ,0, ,2, ,6,6,6,6,6,6,5,4,5,5,5,3,2,5,3,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1
20340102,203401,2,1,1,2,1955,66,2,1,5,2,1,1,2, ,0, ,1,2, , , , ,0,2, , , ,0, ,2, ,1,1,1,2,2,2,2,2,3,2,3,7,7,6,7,4,4,3,4,4,3,4,4,4,4,3,3,4,3,2,3,1,2,4,4
20370001,203700,1,1,1,1,1941,80,3,2,5,2,2,2,1,1,1,94,2,2, , , , ,0,2, , , ,0, ,2, ,5,4,4,4,4,5,5,4,5,5,5,4,3,3,3,2,1,2,2,2,1,2,2,2,2,3,3,1,3,1,3,3,2,1,2
20370002,203700,2,1,1,2,1947,74,3,2,5,2,3,3,1,1,1,94,2,2, , , , ,0,2, , , ,0, ,2, ,4,4,4,4,5,4,4,4,4,5,5,3,4,3,3,2,1,2,2,2,2,2,2,1,1,3,3,1,3,2,3,3,2,1,1
20380001,203800,1,1,1,1,1958,63,3,2,5,2,5,4,1,1,1,86,2,1,10,5,40,60,100,2, , , ,0, ,2, ,4,5,4,4,5,4,4,3,4,5,4,4,3,3,4,3,2,2,3,3,2,2,3,2,3,3,2,2,2,3,3,3,2,3,3
20380002,203800,2,1,1,2,1968,53,4,3,5,2,5,4,1,3,3,42,2,1,10,2,20,20,40,1,15,5,10,15,1,1,4,3,4,4,5,4,4,3,4,3,4,4,3,3,4,5,2,3,2,2,3,3,2,2,3,2,2,3,2,2,3,2,2,2,3,2
20380003,203800,3,1,1,2,1999,22,5,4,1,1,1,1,2, ,0, ,2,1,10,1,40,30,70,1,2,20,20,40,1,1,2,6,6,6,6,5,5,5,5,5,4,6,5,5,5,5,2,2,3,2,2,3,3,2,2,3,3,2,2,3,3,2,2,3,2,2
20400001,204000,1,1,1,1,1966,55,6,5,5,2,11,7,1,1,1,25,2,1,10,2,20,30,50,1,2,0,10,10,2,2, ,5,5,5,5,4,5,4,4,4,3,5,5,4,4,4,2,1,3,2,2,2,3,2,2,2,3,3,1,2,1,1,1,2,1,1
