,CustomerID,InvoiceNo,InvoiceDate,Quantity,UnitPrice,Country,TotalSales
3005,12621,552874,2011-05-12 9:40,6,2.55,Germany,15.299999999999999
3006,12621,552874,2011-05-12 9:40,6,2.95,Germany,17.700000000000003
3007,12621,552874,2011-05-12 9:40,10,1.65,Germany,16.5
3008,12621,552874,2011-05-12 9:40,10,1.65,Germany,16.5
3009,12621,552874,2011-05-12 9:40,10,1.65,Germany,16.5
3010,12621,552874,2011-05-12 9:40,10,1.45,Germany,14.5
3012,12621,552874,2011-05-12 9:40,4,4.95,Germany,19.8
3013,12621,552874,2011-05-12 9:40,24,0.55,Germany,13.200000000000001
3014,12621,552874,2011-05-12 9:40,12,1.25,Germany,15.0
3015,12621,552874,2011-05-12 9:40,12,0.85,Germany,10.2
3016,12621,552874,2011-05-12 9:40,25,0.42,Germany,10.5
3017,12621,552874,2011-05-12 9:40,12,2.55,Germany,30.599999999999998
3018,12621,552874,2011-05-12 9:40,6,2.55,Germany,15.299999999999999
3019,12621,552874,2011-05-12 9:40,4,3.75,Germany,15.0
3020,12621,552874,2011-05-12 9:40,4,3.75,Germany,15.0
3021,12621,552874,2011-05-12 9:40,12,0.85,Germany,10.2
3022,12621,552874,2011-05-12 9:40,28,0.21,Germany,5.88
3023,12621,552874,2011-05-12 9:40,30,0.21,Germany,6.3
3024,12621,552874,2011-05-12 9:40,28,0.21,Germany,5.88
3025,12621,552874,2011-05-12 9:40,12,0.85,Germany,10.2
3026,12621,552874,2011-05-12 9:40,12,0.85,Germany,10.2
3027,12621,552874,2011-05-12 9:40,24,0.21,Germany,5.04
3028,12621,552874,2011-05-12 9:40,36,0.85,Germany,30.599999999999998
3029,12621,552874,2011-05-12 9:40,10,2.08,Germany,20.8
3030,12621,552874,2011-05-12 9:40,10,2.08,Germany,20.8
3031,12621,552874,2011-05-12 9:40,10,0.85,Germany,8.5
3032,12621,552874,2011-05-12 9:40,10,1.65,Germany,16.5
3033,12621,552874,2011-05-12 9:40,24,0.19,Germany,4.5600000000000005
3034,12621,552874,2011-05-12 9:40,12,0.39,Germany,4.68
3035,12621,552874,2011-05-12 9:40,120,0.83,Germany,99.6
3036,12621,552874,2011-05-12 9:40,10,3.95,Germany,39.5
3037,12621,552874,2011-05-12 9:40,7,18.0,Germany,126.0
3038,12621,552875,2011-05-12 9:41,20,0.85,Germany,17.0
3039,12621,552875,2011-05-12 9:41,10,2.08,Germany,20.8
3040,12621,552875,2011-05-12 9:41,10,2.08,Germany,20.8
3041,12621,552875,2011-05-12 9:41,10,1.95,Germany,19.5
3042,12621,552875,2011-05-12 9:41,48,1.79,Germany,85.92
3043,12621,552875,2011-05-12 9:41,6,3.75,Germany,22.5
3044,12625,552878,2011-05-12 9:54,48,1.25,Germany,60.0
3045,12625,552878,2011-05-12 9:54,24,1.25,Germany,30.0
3046,12625,552878,2011-05-12 9:54,24,1.25,Germany,30.0
3047,12625,552878,2011-05-12 9:54,24,0.85,Germany,20.4
3048,12625,552878,2011-05-12 9:54,24,0.42,Germany,10.08
3049,12625,552878,2011-05-12 9:54,24,0.42,Germany,10.08
3050,12625,552878,2011-05-12 9:54,24,0.42,Germany,10.08
3051,12625,552878,2011-05-12 9:54,24,0.42,Germany,10.08
3052,12625,552878,2011-05-12 9:54,24,2.55,Germany,61.199999999999996
3053,12625,552878,2011-05-12 9:54,36,1.95,Germany,70.2
3054,12625,552878,2011-05-12 9:54,36,3.75,Germany,135.0
3055,12625,552878,2011-05-12 9:54,24,0.85,Germany,20.4
3056,12625,552878,2011-05-12 9:54,24,0.85,Germany,20.4
3057,12625,552878,2011-05-12 9:54,36,1.25,Germany,45.0
3058,12625,552878,2011-05-12 9:54,24,0.55,Germany,13.200000000000001
3059,12625,552878,2011-05-12 9:54,12,0.42,Germany,5.04
3060,12625,552878,2011-05-12 9:54,12,0.42,Germany,5.04
3061,12625,552878,2011-05-12 9:54,12,0.42,Germany,5.04
3062,12625,552878,2011-05-12 9:54,25,0.42,Germany,10.5
3063,12625,552878,2011-05-12 9:54,20,1.65,Germany,33.0
3064,12625,552878,2011-05-12 9:54,25,0.42,Germany,10.5
3065,12625,552878,2011-05-12 9:54,25,0.42,Germany,10.5
3066,12625,552878,2011-05-12 9:54,12,0.42,Germany,5.04
3067,12625,552878,2011-05-12 9:54,12,0.42,Germany,5.04
3068,12625,552878,2011-05-12 9:54,12,2.95,Germany,35.400000000000006
3069,12625,552878,2011-05-12 9:54,24,0.42,Germany,10.08
3070,12625,552878,2011-05-12 9:54,20,2.08,Germany,41.6
3071,12625,552878,2011-05-12 9:54,12,0.85,Germany,10.2
3072,12625,552878,2011-05-12 9:54,20,1.65,Germany,33.0
3073,12625,552878,2011-05-12 9:54,10,2.08,Germany,20.8
3074,12625,552878,2011-05-12 9:54,12,1.65,Germany,19.799999999999997
3075,12625,552878,2011-05-12 9:54,10,1.65,Germany,16.5
3076,12625,552878,2011-05-12 9:54,8,18.0,Germany,144.0
3077,12590,552978,2011-05-12 14:46,48,4.95,Germany,237.60000000000002
3078,12590,552978,2011-05-12 14:46,48,4.95,Germany,237.60000000000002
3079,12590,552978,2011-05-12 14:46,60,3.39,Germany,203.4
3080,12590,552978,2011-05-12 14:46,96,1.25,Germany,120.0
3081,12590,552978,2011-05-12 14:46,48,1.45,Germany,69.6
3082,12590,552978,2011-05-12 14:46,60,2.1,Germany,126.0
3083,12590,552978,2011-05-12 14:46,24,1.65,Germany,39.599999999999994
3084,12590,552978,2011-05-12 14:46,100,2.75,Germany,275.0
3085,12590,552978,2011-05-12 14:46,40,1.25,Germany,50.0
3086,12590,552978,2011-05-12 14:46,48,2.55,Germany,122.39999999999999
3087,12590,552978,2011-05-12 14:46,48,2.55,Germany,122.39999999999999
3088,12590,552978,2011-05-12 14:46,100,2.55,Germany,254.99999999999997
3089,12590,552978,2011-05-12 14:46,50,4.25,Germany,212.5
3090,12590,552978,2011-05-12 14:46,50,1.85,Germany,92.5
3091,12590,552978,2011-05-12 14:46,20,6.75,Germany,135.0
3092,12590,552978,2011-05-12 14:46,48,1.85,Germany,88.80000000000001
3093,12590,552978,2011-05-12 14:46,48,1.45,Germany,69.6
3094,12590,552978,2011-05-12 14:46,72,2.55,Germany,183.6
3095,12590,552978,2011-05-12 14:46,24,2.1,Germany,50.400000000000006
3096,12590,552978,2011-05-12 14:46,24,2.55,Germany,61.199999999999996
3097,12590,552978,2011-05-12 14:46,50,4.25,Germany,212.5
3098,12590,552978,2011-05-12 14:46,100,2.75,Germany,275.0
3099,12590,552978,2011-05-12 14:46,50,3.39,Germany,169.5
3100,12590,552978,2011-05-12 14:46,48,1.25,Germany,60.0
3101,12590,552978,2011-05-12 14:46,48,1.25,Germany,60.0
3102,12590,552978,2011-05-12 14:46,12,7.65,Germany,91.80000000000001
3103,12590,552978,2011-05-12 14:46,48,1.25,Germany,60.0
3104,12590,552978,2011-05-12 14:46,36,4.15,Germany,149.4
3105,12590,552978,2011-05-12 14:46,24,1.95,Germany,46.8
3106,12590,552978,2011-05-12 14:46,24,2.95,Germany,70.80000000000001
3107,12590,552978,2011-05-12 14:46,60,4.95,Germany,297.0
3108,12590,552978,2011-05-12 14:46,60,4.95,Germany,297.0
3109,12590,552978,2011-05-12 14:46,60,4.95,Germany,297.0
3110,12590,552978,2011-05-12 14:46,60,4.95,Germany,297.0
3111,12590,552978,2011-05-12 14:46,60,2.1,Germany,126.0
3112,12590,552978,2011-05-12 14:46,24,4.25,Germany,102.0
3113,12590,552978,2011-05-12 14:46,24,1.65,Germany,39.599999999999994
3114,12590,552978,2011-05-12 14:46,60,1.85,Germany,111.0
3115,12590,552978,2011-05-12 14:46,60,1.85,Germany,111.0
3116,12590,552978,2011-05-12 14:46,60,1.85,Germany,111.0
3117,12590,552978,2011-05-12 14:46,60,1.85,Germany,111.0
3118,12590,552978,2011-05-12 14:46,48,1.65,Germany,79.19999999999999
3119,12590,552978,2011-05-12 14:46,100,0.72,Germany,72.0
3120,12590,552978,2011-05-12 14:46,100,0.72,Germany,72.0
3121,12590,552978,2011-05-12 14:46,100,0.72,Germany,72.0
3122,12590,552978,2011-05-12 14:46,100,0.72,Germany,72.0
3123,12590,552978,2011-05-12 14:46,100,0.72,Germany,72.0
3124,12590,552978,2011-05-12 14:46,100,1.45,Germany,145.0
3125,12590,552978,2011-05-12 14:46,100,1.45,Germany,145.0
3126,12590,552978,2011-05-12 14:46,100,1.45,Germany,145.0
3127,12590,552978,2011-05-12 14:46,100,1.45,Germany,145.0
3128,12590,552978,2011-05-12 14:46,50,2.55,Germany,127.49999999999999
3129,12590,552978,2011-05-12 14:46,50,2.55,Germany,127.49999999999999
3130,12590,552978,2011-05-12 14:46,48,5.95,Germany,285.6
3131,12590,552978,2011-05-12 14:46,48,3.75,Germany,180.0
3132,12590,552978,2011-05-12 14:46,48,3.75,Germany,180.0
3133,12590,552978,2011-05-12 14:46,48,0.85,Germany,40.8
3134,12590,552978,2011-05-12 14:46,24,7.65,Germany,183.60000000000002
3135,12590,552978,2011-05-12 14:46,600,0.65,Germany,390.0
3136,12590,552978,2011-05-12 14:46,64,1.65,Germany,105.6
3137,12590,552978,2011-05-12 14:46,24,5.39,Germany,129.35999999999999
3138,12590,552978,2011-05-12 14:46,72,2.75,Germany,198.0
3139,12590,552978,2011-05-12 14:46,48,2.55,Germany,122.39999999999999
3140,12590,552978,2011-05-12 14:46,96,2.1,Germany,201.60000000000002
3141,12590,552978,2011-05-12 14:46,10,6.75,Germany,67.5
3142,12590,552978,2011-05-12 14:46,10,6.75,Germany,67.5
3143,12590,552978,2011-05-12 14:46,10,6.75,Germany,67.5
3144,12590,552980,2011-05-12 14:52,1,523.0,Germany,523.0
3145,12471,553037,2011-05-13 8:10,36,2.08,Germany,74.88
3146,12471,553037,2011-05-13 8:10,24,0.85,Germany,20.4
3147,12471,553037,2011-05-13 8:10,32,10.95,Germany,350.4
3148,12471,553037,2011-05-13 8:10,12,1.95,Germany,23.4
3149,12471,553037,2011-05-13 8:10,24,0.42,Germany,10.08
3150,12471,553037,2011-05-13 8:10,8,3.75,Germany,30.0
3151,12471,553037,2011-05-13 8:10,48,0.85,Germany,40.8
3152,12471,553037,2011-05-13 8:10,24,1.45,Germany,34.8
3153,12471,553037,2011-05-13 8:10,24,1.25,Germany,30.0
3154,12471,553037,2011-05-13 8:10,8,2.25,Germany,18.0
3155,12471,553037,2011-05-13 8:10,24,0.83,Germany,19.919999999999998
3156,12471,553037,2011-05-13 8:10,24,2.08,Germany,49.92
3157,12471,553037,2011-05-13 8:10,4,18.0,Germany,72.0
3158,12471,553038,2011-05-13 8:11,12,1.65,Germany,19.799999999999997
3159,12471,553038,2011-05-13 8:11,6,3.75,Germany,22.5
3160,12471,553038,2011-05-13 8:11,6,3.25,Germany,19.5
3161,12471,553038,2011-05-13 8:11,6,4.15,Germany,24.900000000000002
3162,12471,553038,2011-05-13 8:11,2,9.95,Germany,19.9
3164,12474,553547,2011-05-17 15:48,10,0.85,Germany,8.5
3165,12474,553547,2011-05-17 15:48,24,1.25,Germany,30.0
3166,12474,553547,2011-05-17 15:48,12,0.85,Germany,10.2
3167,12474,553547,2011-05-17 15:48,12,0.85,Germany,10.2
3168,12474,553547,2011-05-17 15:48,12,0.39,Germany,4.68
3169,12474,553547,2011-05-17 15:48,4,4.95,Germany,19.8
3170,12474,553547,2011-05-17 15:48,6,2.95,Germany,17.700000000000003
3171,12474,553547,2011-05-17 15:48,40,0.85,Germany,34.0
3172,12474,553547,2011-05-17 15:48,24,0.85,Germany,20.4
3173,12474,553547,2011-05-17 15:48,12,0.85,Germany,10.2
3174,12474,553547,2011-05-17 15:48,12,1.95,Germany,23.4
3175,12474,553547,2011-05-17 15:48,6,1.95,Germany,11.7
3176,12474,553547,2011-05-17 15:48,6,1.95,Germany,11.7
3177,12474,553547,2011-05-17 15:48,4,2.55,Germany,10.2
3178,12474,553547,2011-05-17 15:48,12,2.95,Germany,35.400000000000006
3179,12474,553547,2011-05-17 15:48,10,0.85,Germany,8.5
3180,12474,553547,2011-05-17 15:48,10,0.85,Germany,8.5
3181,12474,553547,2011-05-17 15:48,18,2.08,Germany,37.44
3183,12474,553547,2011-05-17 15:48,12,1.65,Germany,19.799999999999997
3184,12474,553547,2011-05-17 15:48,12,1.65,Germany,19.799999999999997
3185,12474,553547,2011-05-17 15:48,10,2.08,Germany,20.8
3186,12474,553547,2011-05-17 15:48,12,0.83,Germany,9.959999999999999
3187,12474,553547,2011-05-17 15:48,60,0.21,Germany,12.6
3188,12474,553547,2011-05-17 15:48,25,0.42,Germany,10.5
3189,12474,553547,2011-05-17 15:48,25,0.42,Germany,10.5
3190,12474,553547,2011-05-17 15:48,36,1.95,Germany,70.2
3191,12474,553547,2011-05-17 15:48,4,18.0,Germany,72.0
3192,12474,553547,2011-05-17 15:48,10,1.65,Germany,16.5
3193,12474,553547,2011-05-17 15:48,8,0.85,Germany,6.8
3194,12474,553547,2011-05-17 15:48,12,1.95,Germany,23.4
3195,12474,553547,2011-05-17 15:48,20,0.85,Germany,17.0
3196,12474,553547,2011-05-17 15:48,12,1.65,Germany,19.799999999999997
3197,12474,553547,2011-05-17 15:48,12,2.95,Germany,35.400000000000006
3198,12474,553547,2011-05-17 15:48,12,1.25,Germany,15.0
3199,12474,553547,2011-05-17 15:48,4,4.15,Germany,16.6
3200,12474,553547,2011-05-17 15:48,4,4.15,Germany,16.6
3201,12474,553547,2011-05-17 15:48,4,4.15,Germany,16.6
3202,12481,553731,2011-05-19 8:26,24,1.25,Germany,30.0
3203,12481,553731,2011-05-19 8:26,4,5.95,Germany,23.8
3204,12481,553731,2011-05-19 8:26,6,2.1,Germany,12.600000000000001
3205,12481,553731,2011-05-19 8:26,12,1.95,Germany,23.4
3206,12481,553731,2011-05-19 8:26,12,1.95,Germany,23.4
3207,12481,553731,2011-05-19 8:26,12,1.65,Germany,19.799999999999997
3208,12481,553731,2011-05-19 8:26,20,1.25,Germany,25.0
3209,12481,553731,2011-05-19 8:26,4,3.75,Germany,15.0
3210,12481,553731,2011-05-19 8:26,4,3.75,Germany,15.0
3211,12481,553731,2011-05-19 8:26,4,4.15,Germany,16.6
3212,12481,553731,2011-05-19 8:26,4,4.15,Germany,16.6
3213,12481,553731,2011-05-19 8:26,6,2.95,Germany,17.700000000000003
3214,12481,553731,2011-05-19 8:26,6,2.95,Germany,17.700000000000003
3215,12481,553731,2011-05-19 8:26,20,1.65,Germany,33.0
3216,12481,553731,2011-05-19 8:26,12,1.25,Germany,15.0
3217,12481,553731,2011-05-19 8:26,12,1.25,Germany,15.0
3218,12481,553731,2011-05-19 8:26,4,14.95,Germany,59.8
3219,12481,553731,2011-05-19 8:26,3,5.95,Germany,17.85
3220,12481,553731,2011-05-19 8:26,24,1.65,Germany,39.599999999999994
3221,12481,553731,2011-05-19 8:26,24,0.42,Germany,10.08
3222,12481,553731,2011-05-19 8:26,12,0.42,Germany,5.04
3223,12481,553731,2011-05-19 8:26,12,0.42,Germany,5.04
3224,12481,553731,2011-05-19 8:26,12,0.85,Germany,10.2
3225,12481,553731,2011-05-19 8:26,12,0.65,Germany,7.800000000000001
3226,12481,553731,2011-05-19 8:26,25,0.42,Germany,10.5
3227,12481,553731,2011-05-19 8:26,3,4.95,Germany,14.850000000000001
3228,12481,553731,2011-05-19 8:26,12,1.65,Germany,19.799999999999997
3229,12481,553731,2011-05-19 8:26,12,1.65,Germany,19.799999999999997
3230,12481,553731,2011-05-19 8:26,12,1.25,Germany,15.0
3231,12481,553731,2011-05-19 8:26,12,1.25,Germany,15.0
3232,12481,553731,2011-05-19 8:26,10,1.65,Germany,16.5
3233,12481,553731,2011-05-19 8:26,20,0.85,Germany,17.0
3234,12481,553731,2011-05-19 8:26,20,0.85,Germany,17.0
3235,12481,553731,2011-05-19 8:26,4,18.0,Germany,72.0
3236,12481,553731,2011-05-19 8:26,10,1.65,Germany,16.5
3237,12481,553731,2011-05-19 8:26,12,1.25,Germany,15.0
3238,12481,553731,2011-05-19 8:26,12,1.25,Germany,15.0
3239,12481,553732,2011-05-19 8:27,10,1.95,Germany,19.5
3240,12481,553732,2011-05-19 8:27,10,1.95,Germany,19.5
3241,12481,553732,2011-05-19 8:27,10,1.65,Germany,16.5
3242,12481,553732,2011-05-19 8:27,24,0.83,Germany,19.919999999999998
3243,12481,553732,2011-05-19 8:27,12,1.65,Germany,19.799999999999997
3244,12481,553732,2011-05-19 8:27,12,1.65,Germany,19.799999999999997
3245,12481,553732,2011-05-19 8:27,12,1.65,Germany,19.799999999999997
3246,12520,553741,2011-05-19 9:37,12,0.42,Germany,5.04
3247,12520,553741,2011-05-19 9:37,8,1.69,Germany,13.52
3248,12520,553741,2011-05-19 9:37,8,1.65,Germany,13.2
3249,12520,553741,2011-05-19 9:37,6,2.95,Germany,17.700000000000003
3250,12520,553741,2011-05-19 9:37,6,10.95,Germany,65.69999999999999
3251,12520,553741,2011-05-19 9:37,6,2.95,Germany,17.700000000000003
3252,12520,553741,2011-05-19 9:37,12,1.65,Germany,19.799999999999997
3253,12520,553741,2011-05-19 9:37,3,4.95,Germany,14.850000000000001
3254,12520,553741,2011-05-19 9:37,3,4.95,Germany,14.850000000000001
3255,12520,553741,2011-05-19 9:37,4,6.25,Germany,25.0
3256,12520,553741,2011-05-19 9:37,8,0.85,Germany,6.8
3257,12520,553741,2011-05-19 9:37,8,1.69,Germany,13.52
3258,12520,553741,2011-05-19 9:37,8,1.69,Germany,13.52
3259,12520,553741,2011-05-19 9:37,8,0.85,Germany,6.8
3260,12520,553741,2011-05-19 9:37,8,0.85,Germany,6.8
3261,12520,553741,2011-05-19 9:37,12,1.95,Germany,23.4
3262,12520,553741,2011-05-19 9:37,6,3.25,Germany,19.5
3263,12520,553741,2011-05-19 9:37,12,0.85,Germany,10.2
3264,12520,553741,2011-05-19 9:37,12,0.85,Germany,10.2
3265,12520,553741,2011-05-19 9:37,3,18.0,Germany,54.0
3266,12520,553741,2011-05-19 9:37,12,1.65,Germany,19.799999999999997
3267,12520,553741,2011-05-19 9:37,12,1.25,Germany,15.0
3268,12520,553741,2011-05-19 9:37,12,1.45,Germany,17.4
3269,12520,553741,2011-05-19 9:37,6,3.25,Germany,19.5
3270,12520,553741,2011-05-19 9:37,4,4.95,Germany,19.8
3272,12524,553842,2011-05-19 12:24,12,3.75,Germany,45.0
3273,12524,553842,2011-05-19 12:24,20,1.65,Germany,33.0
3274,12524,553842,2011-05-19 12:24,10,1.65,Germany,16.5
3275,12524,553842,2011-05-19 12:24,10,1.65,Germany,16.5
3276,12524,553842,2011-05-19 12:24,10,1.65,Germany,16.5
3277,12524,553842,2011-05-19 12:24,12,2.25,Germany,27.0
3278,12524,553842,2011-05-19 12:24,48,0.29,Germany,13.919999999999998
3279,12524,553842,2011-05-19 12:24,48,0.29,Germany,13.919999999999998
3280,12524,553842,2011-05-19 12:24,48,0.29,Germany,13.919999999999998
3281,12524,553842,2011-05-19 12:24,48,0.29,Germany,13.919999999999998
3282,12524,553842,2011-05-19 12:24,48,0.29,Germany,13.919999999999998
3283,12524,553842,2011-05-19 12:24,48,0.29,Germany,13.919999999999998
3284,12524,553842,2011-05-19 12:24,48,0.29,Germany,13.919999999999998
3285,12524,553842,2011-05-19 12:24,4,4.95,Germany,19.8
3286,12524,553842,2011-05-19 12:24,16,1.69,Germany,27.04
3287,12524,553842,2011-05-19 12:24,16,0.85,Germany,13.6
3288,12524,553842,2011-05-19 12:24,4,3.75,Germany,15.0
3289,12524,553842,2011-05-19 12:24,12,1.65,Germany,19.799999999999997
3290,12524,553842,2011-05-19 12:24,6,2.95,Germany,17.700000000000003
3291,12524,553842,2011-05-19 12:24,2,18.0,Germany,36.0
3293,12600,553884,2011-05-19 15:36,12,2.08,Germany,24.96
3294,12600,553884,2011-05-19 15:36,10,1.65,Germany,16.5
3295,12600,553884,2011-05-19 15:36,15,5.95,Germany,89.25
3296,12600,553884,2011-05-19 15:36,9,5.95,Germany,53.550000000000004
3297,12601,553885,2011-05-19 15:41,24,1.45,Germany,34.8
3298,12601,553885,2011-05-19 15:41,2,7.5,Germany,15.0
3299,12601,553885,2011-05-19 15:41,4,3.75,Germany,15.0
3300,12601,553885,2011-05-19 15:41,3,5.95,Germany,17.85
3301,12601,553885,2011-05-19 15:41,1,18.0,Germany,18.0
3302,12601,553885,2011-05-19 15:41,1,39.95,Germany,39.95
3305,12705,554104,2011-05-22 14:03,12,1.95,Germany,23.4
3306,12705,554104,2011-05-22 14:03,12,2.08,Germany,24.96
3307,12705,554104,2011-05-22 14:03,8,4.25,Germany,34.0
3308,12705,554104,2011-05-22 14:03,10,2.08,Germany,20.8
3309,12705,554104,2011-05-22 14:03,10,2.08,Germany,20.8
3310,12705,554104,2011-05-22 14:03,10,1.65,Germany,16.5
3311,12705,554104,2011-05-22 14:03,10,0.85,Germany,8.5
3312,12705,554104,2011-05-22 14:03,6,2.25,Germany,13.5
3313,12705,554104,2011-05-22 14:03,10,1.65,Germany,16.5
3314,12705,554104,2011-05-22 14:03,12,2.1,Germany,25.200000000000003
3315,12705,554104,2011-05-22 14:03,10,2.08,Germany,20.8
3316,12705,554104,2011-05-22 14:03,10,0.85,Germany,8.5
3317,12705,554104,2011-05-22 14:03,10,0.85,Germany,8.5
3318,12705,554104,2011-05-22 14:03,12,0.83,Germany,9.959999999999999
3319,12705,554104,2011-05-22 14:03,12,3.75,Germany,45.0
3320,12705,554104,2011-05-22 14:03,6,2.95,Germany,17.700000000000003
3321,12705,554104,2011-05-22 14:03,12,0.85,Germany,10.2
3322,12705,554104,2011-05-22 14:03,10,1.65,Germany,16.5
3323,12705,554104,2011-05-22 14:03,6,5.95,Germany,35.7
3324,12705,554104,2011-05-22 14:03,12,1.65,Germany,19.799999999999997
3325,12705,554104,2011-05-22 14:03,12,1.25,Germany,15.0
3326,12705,554104,2011-05-22 14:03,12,1.25,Germany,15.0
3327,12705,554104,2011-05-22 14:03,12,1.25,Germany,15.0
3328,12705,554104,2011-05-22 14:03,12,1.25,Germany,15.0
3329,12705,554104,2011-05-22 14:03,12,1.95,Germany,23.4
3330,12705,554104,2011-05-22 14:03,6,2.55,Germany,15.299999999999999
3331,12705,554104,2011-05-22 14:03,6,2.55,Germany,15.299999999999999
3332,12705,554104,2011-05-22 14:03,12,1.25,Germany,15.0
3333,12705,554104,2011-05-22 14:03,4,3.95,Germany,15.8
3334,12705,554104,2011-05-22 14:03,4,6.25,Germany,25.0
3335,12705,554104,2011-05-22 14:03,12,1.25,Germany,15.0
3336,12705,554104,2011-05-22 14:03,6,2.95,Germany,17.700000000000003
3337,12705,554104,2011-05-22 14:03,6,2.95,Germany,17.700000000000003
3338,12705,554104,2011-05-22 14:03,12,1.25,Germany,15.0
3339,12705,554104,2011-05-22 14:03,6,2.55,Germany,15.299999999999999
3340,12705,554104,2011-05-22 14:03,6,2.55,Germany,15.299999999999999
3341,12705,554104,2011-05-22 14:03,12,1.65,Germany,19.799999999999997
3342,12705,554104,2011-05-22 14:03,16,1.25,Germany,20.0
3343,12705,554104,2011-05-22 14:03,25,0.42,Germany,10.5
3344,12705,554104,2011-05-22 14:03,25,0.42,Germany,10.5
3345,12705,554104,2011-05-22 14:03,25,0.42,Germany,10.5
3346,12705,554104,2011-05-22 14:03,25,0.42,Germany,10.5
3347,12705,554104,2011-05-22 14:03,25,0.42,Germany,10.5
3348,12705,554104,2011-05-22 14:03,24,0.42,Germany,10.08
3349,12705,554104,2011-05-22 14:03,12,0.65,Germany,7.800000000000001
3350,12705,554104,2011-05-22 14:03,16,0.85,Germany,13.6
3351,12705,554104,2011-05-22 14:03,12,0.65,Germany,7.800000000000001
3352,12705,554104,2011-05-22 14:03,6,2.95,Germany,17.700000000000003
3353,12705,554104,2011-05-22 14:03,6,2.95,Germany,17.700000000000003
3354,12705,554104,2011-05-22 14:03,3,12.75,Germany,38.25
3355,12705,554104,2011-05-22 14:03,4,7.5,Germany,30.0
3356,12705,554104,2011-05-22 14:03,2,7.5,Germany,15.0
3357,12705,554104,2011-05-22 14:03,4,18.0,Germany,72.0
3358,12710,554106,2011-05-22 14:05,24,0.42,Germany,10.08
3359,12710,554106,2011-05-22 14:05,24,0.42,Germany,10.08
3360,12710,554106,2011-05-22 14:05,3,4.95,Germany,14.850000000000001
3361,12710,554106,2011-05-22 14:05,3,4.95,Germany,14.850000000000001
3362,12710,554106,2011-05-22 14:05,4,3.75,Germany,15.0
3363,12710,554106,2011-05-22 14:05,4,3.75,Germany,15.0
3364,12710,554106,2011-05-22 14:05,8,1.95,Germany,15.6
3365,12710,554106,2011-05-22 14:05,6,2.1,Germany,12.600000000000001
3366,12710,554106,2011-05-22 14:05,4,4.15,Germany,16.6
3367,12710,554106,2011-05-22 14:05,4,4.15,Germany,16.6
3368,12710,554106,2011-05-22 14:05,4,4.15,Germany,16.6
3369,12710,554106,2011-05-22 14:05,4,4.15,Germany,16.6
3370,12710,554106,2011-05-22 14:05,2,8.5,Germany,17.0
3371,12710,554106,2011-05-22 14:05,2,9.95,Germany,19.9
3372,12710,554106,2011-05-22 14:05,2,9.95,Germany,19.9
3373,12710,554106,2011-05-22 14:05,6,2.55,Germany,15.299999999999999
3374,12710,554106,2011-05-22 14:05,6,2.95,Germany,17.700000000000003
3375,12710,554106,2011-05-22 14:05,10,1.65,Germany,16.5
