pid,hid,mar_20,mar_21,income_20,income_21,ott_score_20,ott_score_21,ott_change,sns_score_20,sns_score_21,sns_change,pc_ability_20,pc_ability_21,pc_change,smart_ability_20,smart_ability_21,smart_change,esteem20,esteem21,esteem_change
7470001,74700,1,1,7,7,0,0,0,0,0,0,2.80952381,1.333333333,-1.476190476,2.32,2.4,0.08,24,22,-2
7470003,74700,1,1,5,5,0,0,0,0,0,0,2.047619048,1.428571429,-0.619047619,2.48,2.52,0.04,26,24,-2
7480001,74800,1,1,5,4,9,9,0,1.25,0,-1.25,2.857142857,3.523809524,0.666666667,3.2,3.68,0.48,27,28,1
7480002,74800,0,0,8,9,8,9,1,4.5,5.25,0.75,3.714285714,4.428571429,0.714285714,3.6,4.16,0.56,27,28,1
7480003,74800,0,0,7,7,9,9,0,5,5,0,4.238095238,3.095238095,-1.142857143,3.76,3.64,-0.12,24,28,4
7480005,74800,1,1,12,12,7,8,1,3,0,-3,3.428571429,3,-0.428571429,3.44,2.88,-0.56,22,23,1
7490001,74900,1,1,12,14,9,9,0,7,3,-4,4.047619048,4.095238095,0.047619048,4,4.52,0.52,29,25,-4
7490002,74900,1,1,1,1,9,9,0,4,4,0,3.714285714,3.761904762,0.047619048,3.72,3.8,0.08,28,26,-2
7490003,74900,0,0,1,1,9,8,-1,2,4,2,3.238095238,3.571428571,0.333333333,3.16,3.44,0.28,26,28,2
7490004,74900,0,0,1,1,8,9,1,6.75,6,-0.75,4,4.666666667,0.666666667,4.4,4.04,-0.36,24,30,6
7510001,75100,1,1,7,8,9,9,0,3,0,-3,3.857142857,3.761904762,-0.095238095,3.84,4.2,0.36,27,25,-2
7510002,75100,1,1,5,6,5,8,3,5,4.5,-0.5,3.523809524,3.761904762,0.238095238,3.72,3.6,-0.12,26,31,5
7510003,75100,0,0,1,1,5,8,3,6,6,0,4.428571429,4.666666667,0.238095238,4.4,4.6,0.2,26,28,2
7530001,75300,1,1,12,12,9,9,0,3.75,5.25,1.5,4.904761905,4.714285714,-0.19047619,5,4.8,-0.2,29,22,-7
7530002,75300,1,1,1,1,9,9,0,1.25,1.75,0.5,3.619047619,3.523809524,-0.095238095,3.72,4.08,0.36,22,24,2
7530003,75300,0,0,1,6,9,9,0,2.5,5.25,2.75,4.19047619,3.857142857,-0.333333333,4.36,4.24,-0.12,19,31,12
7530004,75300,0,0,1,1,8,9,1,5.5,5.75,0.25,3.952380952,3.523809524,-0.428571429,3.96,4.32,0.36,34,26,-8
7530005,75300,0,0,1,1,9,9,0,2.25,2.75,0.5,3.761904762,4.523809524,0.761904762,3.76,4.84,1.08,32,29,-3
7540001,75400,1,1,8,8,6,9,3,3,3,0,3.714285714,3.619047619,-0.095238095,3.76,4.2,0.44,24,32,8
7540002,75400,1,1,1,1,8,8,0,3,3,0,3.857142857,3.095238095,-0.761904762,3.56,3.56,0,27,33,6
7540003,75400,0,0,1,6,5,9,4,6,3,-3,3.952380952,4.761904762,0.80952381,3.96,4.68,0.72,25,31,6
7540004,75400,0,0,6,7,9,9,0,6,7,1,3.761904762,4.095238095,0.333333333,3.8,4.4,0.6,26,25,-1
7540005,75400,0,0,1,6,9,6,-3,5,5.25,0.25,3.619047619,2.80952381,-0.80952381,3.88,4.04,0.16,24,37,13
7550001,75500,1,1,9,8,8,9,1,6,5,-1,3.761904762,2.857142857,-0.904761905,3.8,3.28,-0.52,26,23,-3
7550002,75500,1,1,1,1,6,9,3,6,6,0,3.761904762,3.095238095,-0.666666667,3.84,3.56,-0.28,29,24,-5
7550003,75500,0,0,4,6,6,5,-1,4.5,6,1.5,4.047619048,4.714285714,0.666666667,3.72,4.56,0.84,25,30,5
7550004,75500,0,0,1,1,5,8,3,6,7,1,4.238095238,4.523809524,0.285714286,3.56,4.56,1,24,29,5
7570001,75700,1,1,7,7,0,0,0,0,0,0,3.952380952,3.095238095,-0.857142857,4.36,3.48,-0.88,24,27,3
7570002,75700,1,1,1,1,0,0,0,0,0,0,4.19047619,3.571428571,-0.619047619,4.28,3.44,-0.84,22,24,2
7600001,76000,0,0,2,1,0,0,0,0,0,0,1,1,0,1,1,0,31,23,-8
7600002,76000,0,0,5,6,8,6,-2,6,2.5,-3.5,5,4,-1,5,4.2,-0.8,31,31,0
7660001,76600,1,1,1,3,0,9,9,0,0,0,3.857142857,2.80952381,-1.047619048,3.32,2.28,-1.04,25,25,0
7660002,76600,1,1,3,1,0,9,9,0,0,0,2.904761905,2,-0.904761905,3.2,2.24,-0.96,25,18,-7
7660003,76600,0,0,1,4,8,9,1,2.5,0,-2.5,3.761904762,2.714285714,-1.047619048,3.64,2.24,-1.4,25,25,0
7660004,76600,0,0,1,4,0,9,9,0,0,0,3.904761905,2.80952381,-1.095238095,3.68,2.24,-1.44,25,25,0
7670002,76700,1,1,1,1,4,7,3,4,0,-4,4.571428571,5,0.428571429,4.52,5,0.48,33,34,1
7680002,76800,1,1,1,1,4,6,2,1.25,0,-1.25,3.761904762,5,1.238095238,4,5,1,32,34,2
7690002,76900,1,1,1,2,3,3,0,1.25,0,-1.25,1,1,0,2.16,2.28,0.12,30,32,2
7690003,76900,0,0,2,2,0,0,0,0,0,0,1,1,0,1,1,0,28,30,2
7700002,77000,1,1,1,1,3,5,2,1.25,0,-1.25,1,5,4,2.2,3.88,1.68,30,31,1
7710001,77100,1,1,2,2,0,0,0,0,0,0,1,1,0,1,1,0,30,31,1
7710002,77100,1,1,2,2,0,0,0,0,0,0,1,1,0,1,1,0,30,34,4
7720001,77200,0,0,2,2,0,0,0,0,0,0,1,1,0,1,1,0,30,31,1
7750001,77500,1,1,9,9,5,8,3,4,0,-4,4.666666667,4.714285714,0.047619048,4.52,4.44,-0.08,27,26,-1
7750002,77500,1,1,1,1,0,9,9,0,0,0,3.238095238,4.238095238,1,4.12,4.16,0.04,25,24,-1
7760002,77600,1,1,7,7,9,8,-1,0,0,0,2.285714286,2.095238095,-0.19047619,2.88,2.52,-0.36,26,26,0
7760003,77600,0,0,7,8,9,9,0,4.75,5,0.25,4.904761905,4.523809524,-0.380952381,4.92,4.68,-0.24,28,28,0
7770003,77700,0,0,7,7,0,9,9,4.5,4.25,-0.25,4.333333333,4.333333333,0,4.32,4.36,0.04,28,30,2
7770004,77700,0,0,1,3,8,9,1,6,5.5,-0.5,4.857142857,4.333333333,-0.523809524,4.88,4.6,-0.28,32,28,-4
7780001,77800,1,1,5,6,0,8,8,0,0,0,2.047619048,2.952380952,0.904761905,2.28,3.28,1,26,33,7
7780002,77800,1,1,5,5,0,8,8,0,0,0,1.666666667,2.19047619,0.523809524,2.08,2.68,0.6,27,27,0
7780003,77800,0,0,7,7,0,8,8,4.75,5.25,0.5,4.19047619,4.238095238,0.047619048,4.08,4.6,0.52,30,31,1
7780004,77800,0,0,7,7,0,9,9,9,5.5,-3.5,4.380952381,4,-0.380952381,4.52,4.4,-0.12,32,28,-4
7780005,77800,0,0,7,7,4,9,5,5,5,0,4.80952381,4.666666667,-0.142857143,4.8,4.64,-0.16,33,27,-6
7790003,77900,0,0,1,4,0,9,9,5,4.5,-0.5,4.571428571,4.380952381,-0.19047619,4.6,4.48,-0.12,28,32,4
7790004,77900,0,0,1,1,0,9,9,4.75,5.5,0.75,4.142857143,4.19047619,0.047619048,4.28,4.36,0.08,32,28,-4
7800001,78000,1,1,8,9,6,9,3,0,0,0,4.571428571,4.571428571,0,4.64,4.52,-0.12,29,30,1
7800002,78000,1,1,1,1,6,9,3,0,0,0,3.333333333,3.095238095,-0.238095238,4,2.96,-1.04,32,30,-2
7800003,78000,0,0,1,1,0,0,0,4,4,0,3,3.047619048,0.047619048,3.48,3.48,0,28,31,3
7810001,78100,1,1,7,7,0,8,8,0,0,0,4.619047619,4.571428571,-0.047619048,4.92,4.8,-0.12,31,29,-2
7810002,78100,1,1,1,1,0,8,8,0,0,0,4.095238095,3.238095238,-0.857142857,4.04,3.44,-0.6,25,29,4
7810003,78100,0,0,1,1,0,0,0,0,2.75,2.75,1.904761905,2.80952381,0.904761905,2.48,3.56,1.08,30,27,-3
7820001,78200,1,1,7,7,0,0,0,0,0,0,2,1.857142857,-0.142857143,2.44,2.4,-0.04,24,24,0
7820002,78200,1,1,7,7,0,0,0,0,0,0,1.857142857,2.285714286,0.428571429,2.32,3,0.68,25,28,3
7820003,78200,0,0,7,7,5,6,1,5.25,6,0.75,4.857142857,1.476190476,-3.380952381,4.92,4.56,-0.36,31,30,-1
7830001,78300,1,1,7,8,0,0,0,0,0,0,3,3.285714286,0.285714286,3.88,4.16,0.28,26,23,-3
7840001,78400,1,1,7,7,0,5,5,0,0,0,1,3.333333333,2.333333333,2.28,3.24,0.96,33,28,-5
7840002,78400,1,1,1,1,0,5,5,0,0,0,1,2.095238095,1.095238095,1.84,2.96,1.12,27,26,-1
7850002,78500,1,1,1,1,9,4,-5,0,0,0,3.142857143,3.857142857,0.714285714,3.16,3.76,0.6,21,26,5
7860001,78600,1,1,7,9,0,5,5,0,0,0,2.428571429,3.619047619,1.19047619,3,3.68,0.68,21,24,3
7880001,78800,1,1,9,10,8,5,-3,0,0,0,3.952380952,3.904761905,-0.047619048,3.88,3.76,-0.12,30,29,-1
7880002,78800,1,1,5,6,7,5,-2,1.5,0,-1.5,2.761904762,3.619047619,0.857142857,3.68,3.8,0.12,19,25,6
7890001,78900,1,1,7,9,8,6,-2,0,4.75,4.75,3.80952381,4.428571429,0.619047619,3.88,4.48,0.6,21,30,9
7890002,78900,1,1,7,6,9,9,0,3.75,2,-1.75,3.095238095,2.380952381,-0.714285714,3.28,2.4,-0.88,27,31,4
7900001,79000,1,1,7,9,8,8,0,2.25,2.25,0,3.761904762,2.952380952,-0.80952381,3.84,2.88,-0.96,26,34,8
7900002,79000,1,1,1,1,8,8,0,3.75,2,-1.75,3.285714286,3.666666667,0.380952381,3.76,3.6,-0.16,22,29,7
7910001,79100,1,1,7,8,8,8,0,0,4,4,3.476190476,3.80952381,0.333333333,3.96,4,0.04,26,30,4
7910002,79100,1,1,1,10,0,8,8,0,1.5,1.5,2.857142857,3.904761905,1.047619048,3.68,3.6,-0.08,25,29,4
7940001,79400,1,1,9,9,7,9,2,2.5,2.5,0,3.619047619,2.380952381,-1.238095238,3.76,2.8,-0.96,25,33,8
7970001,79700,1,1,7,8,8,8,0,0,4.75,4.75,3.619047619,3.571428571,-0.047619048,3.4,3.92,0.52,25,29,4
7970003,79700,0,0,1,1,9,9,0,4.25,5.25,1,4.047619048,3.619047619,-0.428571429,3.04,4.12,1.08,26,33,7
7970004,79700,0,0,1,1,9,4,-5,2.25,5,2.75,3.714285714,4.047619048,0.333333333,3.56,4.24,0.68,19,31,12
8030001,80300,1,1,7,7,4,4,0,1.75,0,-1.75,3.285714286,5,1.714285714,3.32,5,1.68,30,34,4
8030002,80300,1,1,1,1,4,4,0,1.75,0,-1.75,3.285714286,5,1.714285714,3.32,5,1.68,30,33,3
8050001,80500,1,1,2,2,3,4,1,1.25,0,-1.25,1.238095238,1.857142857,0.619047619,2.4,2.48,0.08,30,29,-1
8050002,80500,1,1,5,2,0,4,4,0,0,0,1,1,0,1.76,2.08,0.32,30,32,2
8060001,80600,1,1,7,8,4,6,2,1.25,0,-1.25,4.619047619,5,0.380952381,4.64,5,0.36,32,30,-2
8060002,80600,1,1,5,5,4,7,3,1.25,0,-1.25,4.666666667,5,0.333333333,4.64,5,0.36,32,30,-2
8060003,80600,0,0,5,5,5,5,0,5.5,3,-2.5,4.666666667,5,0.333333333,4.64,5,0.36,33,33,0
8060004,80600,0,0,1,1,5,5,0,5.5,3,-2.5,4.619047619,5,0.380952381,4.64,5,0.36,34,32,-2
8060005,80600,0,0,1,1,5,8,3,5.5,5.5,0,4.142857143,4.80952381,0.666666667,4.2,4.84,0.64,34,34,0
8070001,80700,1,1,2,2,0,0,0,0,0,0,1,1,0,1.6,2.24,0.64,30,33,3
8070002,80700,1,1,6,6,4,5,1,1.25,0,-1.25,1,1,0,2.2,2.24,0.04,30,30,0
8080001,80800,1,1,2,2,3,5,2,1.25,3,1.75,1,1.047619048,0.047619048,2.2,2.56,0.36,30,33,3
8080002,80800,1,1,7,5,3,4,1,1.25,3,1.75,1,1.047619048,0.047619048,2.2,2.16,-0.04,30,30,0
8090003,80900,0,0,5,6,5,5,0,5.5,3,-2.5,4.714285714,5,0.285714286,4.72,5,0.28,32,34,2
8100001,81000,1,1,9,8,5,7,2,5.5,5.5,0,4.19047619,5,0.80952381,4.6,5,0.4,30,35,5
8100002,81000,1,1,1,1,4,5,1,5.5,5.5,0,4,5,1,4.4,5,0.6,30,34,4
8120001,81200,1,1,9,8,4,5,1,1.25,0,-1.25,4.666666667,5,0.333333333,4.6,5,0.4,34,34,0
8120002,81200,1,1,1,1,4,4,0,5.5,5.5,0,4.666666667,5,0.333333333,4.6,5,0.4,34,29,-5
8130001,81300,1,#N/A,9,#N/A,9,#N/A,#N/A,0,#N/A,#N/A,4,#N/A,#N/A,4.48,#N/A,#N/A,25,#N/A,#N/A
8130002,81300,1,#N/A,1,#N/A,9,#N/A,#N/A,5,#N/A,#N/A,4,#N/A,#N/A,4.2,#N/A,#N/A,29,#N/A,#N/A
8140001,81400,1,1,5,5,9,9,0,5,8,3,4,4.047619048,0.047619048,3.92,3.2,-0.72,34,28,-6
8140002,81400,1,1,1,1,9,9,0,6,8,2,4,3.095238095,-0.904761905,4.2,3.16,-1.04,27,28,1
8150002,81500,1,1,4,5,0,0,0,0,0,0,2.80952381,2.142857143,-0.666666667,3.4,2.44,-0.96,27,27,0
8170001,81700,0,0,3,3,0,0,0,0,0,0,1,1.285714286,0.285714286,1.12,1.24,0.12,27,28,1
8180001,81800,1,1,7,8,9,9,0,5,8,3,4,4.095238095,0.095238095,4.2,4.92,0.72,29,28,-1
8180002,81800,1,1,1,1,5,9,4,8,8,0,4,3.095238095,-0.904761905,4.2,3.08,-1.12,28,27,-1
8190001,81900,1,1,5,5,9,9,0,8,8,0,4,4.952380952,0.952380952,4.64,4.96,0.32,27,27,0
8190002,81900,1,1,1,1,9,8,-1,8,8,0,5,3.047619048,-1.952380952,5,3.72,-1.28,27,29,2
8200002,82000,1,1,1,1,9,9,0,9,8,-1,5,4.857142857,-0.142857143,5,4.92,-0.08,29,26,-3
8200003,82000,0,0,1,1,9,9,0,0,0,0,3.666666667,2.619047619,-1.047619048,3.92,3.08,-0.84,#VALUE!,27,#VALUE!
8210001,82100,0,0,5,5,9,9,0,5,9,4,5,4.952380952,-0.047619048,5,4.96,-0.04,30,28,-2
8220001,82200,1,1,5,5,9,9,0,0,0,0,3,4.904761905,1.904761905,3.2,4.92,1.72,31,27,-4
8220002,82200,1,1,3,3,0,9,9,8,8,0,3,3.095238095,0.095238095,3,3.08,0.08,27,28,1
8220003,82200,0,0,3,3,9,9,0,9,8,-1,5,4.904761905,-0.095238095,5,4.92,-0.08,32,27,-5
8230002,82300,1,1,1,6,8,6,-2,0,0,0,2.047619048,3.142857143,1.095238095,3.04,3.6,0.56,30,34,4
8230003,82300,0,0,7,7,8,7,-1,0,0,0,4.619047619,4.714285714,0.095238095,4.64,4.68,0.04,29,35,6
8230004,82300,0,0,6,7,8,7,-1,0,0,0,4.714285714,4.476190476,-0.238095238,4.68,4.64,-0.04,26,33,7
8240001,82400,1,1,8,8,7,6,-1,0,0,0,2.476190476,3.476190476,1,3.4,3.44,0.04,32,33,1
8240002,82400,1,1,1,1,8,6,-2,0,0,0,2.80952381,1.761904762,-1.047619048,3.2,3.8,0.6,33,32,-1
8240004,82400,0,0,6,7,8,9,1,0,5,5,4.714285714,4.666666667,-0.047619048,4.84,4.64,-0.2,33,35,2
8250002,82500,1,1,1,6,9,7,-2,7.25,0,-7.25,4.047619048,3.714285714,-0.333333333,3.84,4.2,0.36,28,31,3
8250003,82500,0,0,1,1,9,6,-3,5,0,-5,3.761904762,4.095238095,0.333333333,4.04,4.2,0.16,28,27,-1
8270001,82700,1,1,7,6,7,8,1,0,0,0,4.238095238,1.952380952,-2.285714286,4.08,2.68,-1.4,32,26,-6
8270002,82700,1,1,4,4,0,8,8,5,3,-2,3.904761905,2.047619048,-1.857142857,3.84,3.08,-0.76,32,28,-4
8280001,82800,1,1,7,7,5,8,3,0,0,0,4.095238095,1.571428571,-2.523809524,4.24,2.4,-1.84,34,35,1
8280002,82800,1,1,5,4,8,8,0,0,0,0,4,1.571428571,-2.428571429,4.08,2.8,-1.28,32,27,-5
8320002,83200,1,1,1,1,9,6,-3,0,0,0,2.857142857,2.476190476,-0.380952381,3.12,3.4,0.28,24,26,2
8320003,83200,0,0,7,7,9,7,-2,0,0,0,5,4.428571429,-0.571428571,5,4.28,-0.72,23,31,8
8320004,83200,0,0,4,6,9,7,-2,0,0,0,4.619047619,3.285714286,-1.333333333,4.72,4.32,-0.4,29,27,-2
8380001,83800,1,1,6,8,8,7,-1,0,0,0,3.571428571,2.904761905,-0.666666667,3.88,3.64,-0.24,29,31,2
8380002,83800,1,#N/A,1,#N/A,9,#N/A,#N/A,0,#N/A,#N/A,3.571428571,#N/A,#N/A,3.48,#N/A,#N/A,27,#N/A,#N/A
8390002,83900,1,1,1,6,9,7,-2,0,0,0,3.857142857,3.285714286,-0.571428571,3.8,3.72,-0.08,27,27,0
8390003,83900,0,0,1,1,9,8,-1,7,0,-7,4.904761905,4,-0.904761905,4.68,4.52,-0.16,29,31,2
8390004,83900,0,0,1,1,8,8,0,7.75,5.25,-2.5,4.80952381,4.428571429,-0.380952381,4.48,4.36,-0.12,29,33,4
8400002,84000,1,1,5,6,8,7,-1,0,0,0,3.571428571,3.666666667,0.095238095,3.84,3.68,-0.16,26,24,-2
8400003,84000,0,0,1,2,9,7,-2,6.5,0,-6.5,4.904761905,4.619047619,-0.285714286,4.84,4.48,-0.36,28,33,5
8410001,84100,1,1,7,7,9,5,-4,0,0,0,3.619047619,1,-2.619047619,3.84,1.96,-1.88,33,33,0
8410002,84100,1,1,4,4,0,0,0,6.75,5,-1.75,2.666666667,1,-1.666666667,3.04,1.84,-1.2,32,30,-2
8410003,84100,0,0,7,7,9,5,-4,5.25,5,-0.25,4.380952381,3.80952381,-0.571428571,4.36,4.04,-0.32,33,32,-1
8420001,84200,1,1,9,8,5,4,-1,0,6,6,4.095238095,4,-0.095238095,4.12,4.92,0.8,34,26,-8
8420002,84200,1,1,5,6,3,5,2,4.75,4.5,-0.25,3.952380952,3.619047619,-0.333333333,4.04,4.24,0.2,34,27,-7
8450002,84500,1,1,2,2,0,0,0,0,0,0,1.523809524,1,-0.523809524,2.56,1.48,-1.08,31,29,-2
8450003,84500,0,0,7,7,7,6,-1,0,0,0,4.095238095,3.571428571,-0.523809524,4.24,3.52,-0.72,36,30,-6
8460002,84600,1,1,4,5,0,0,0,2.5,5,2.5,2.761904762,2.142857143,-0.619047619,3.52,2.6,-0.92,33,35,2
8460003,84600,0,0,3,3,9,5,-4,5,3,-2,4.095238095,3.904761905,-0.19047619,4.36,3.88,-0.48,26,38,12
8460004,84600,0,0,3,8,9,7,-2,6.25,4,-2.25,4.333333333,3.904761905,-0.428571429,4.4,4.08,-0.32,33,36,3
8470002,84700,1,1,4,6,0,0,0,0,3.75,3.75,3.19047619,3.952380952,0.761904762,3.16,4.88,1.72,34,31,-3
8480001,84800,1,#N/A,7,#N/A,0,#N/A,#N/A,0,#N/A,#N/A,2.80952381,#N/A,#N/A,3.56,#N/A,#N/A,29,#N/A,#N/A
8480002,84800,1,#N/A,1,#N/A,8,#N/A,#N/A,0,#N/A,#N/A,2.952380952,#N/A,#N/A,3.64,#N/A,#N/A,32,#N/A,#N/A
8480003,84800,0,#N/A,6,#N/A,9,#N/A,#N/A,0,#N/A,#N/A,3.80952381,#N/A,#N/A,4.6,#N/A,#N/A,30,#N/A,#N/A
8490001,84900,0,0,1,4,9,6,-3,0,0,0,1.857142857,1.761904762,-0.095238095,1.92,2.08,0.16,25,26,1
8490002,84900,0,0,5,7,8,7,-1,0,0,0,3.857142857,3.238095238,-0.619047619,4.08,3.96,-0.12,27,34,7
8500003,85000,0,0,6,7,5,7,2,0,0,0,3.952380952,4.523809524,0.571428571,4.12,4.36,0.24,26,28,2
8500004,85000,0,0,5,7,8,7,-1,5.25,6.5,1.25,4.333333333,3.714285714,-0.619047619,4.12,4.56,0.44,29,31,2
8510001,85100,1,1,6,7,9,8,-1,0,3.75,3.75,2.571428571,3.952380952,1.380952381,3.4,3.84,0.44,30,33,3
8510002,85100,1,1,6,7,9,9,0,0,0,0,3.523809524,3.476190476,-0.047619048,3.8,3.84,0.04,30,32,2
8520001,85200,0,0,1,1,0,0,0,0,0,0,1.571428571,1,-0.571428571,1.84,1.48,-0.36,32,27,-5
8520004,85200,0,0,6,7,9,7,-2,3,2.5,-0.5,3.523809524,3.666666667,0.142857143,3.2,3.88,0.68,28,33,5
8520005,85200,0,0,1,5,9,9,0,2.25,3.75,1.5,4.571428571,3.333333333,-1.238095238,4.44,3.24,-1.2,24,35,11
8530001,85300,1,1,6,7,6,5,-1,2.75,0,-2.75,2.857142857,1.19047619,-1.666666667,3.08,2.24,-0.84,28,27,-1
8530002,85300,1,1,1,1,9,5,-4,5.5,0,-5.5,2.428571429,1.19047619,-1.238095238,3.28,1.84,-1.44,25,28,3
8530003,85300,0,0,5,6,9,9,0,8.25,0,-8.25,4.333333333,4,-0.333333333,4.48,3.96,-0.52,28,34,6
8540001,85400,1,1,7,7,9,5,-4,0,1.5,1.5,1.761904762,1.571428571,-0.19047619,2.2,2.8,0.6,33,29,-4
8540002,85400,1,1,1,1,9,5,-4,0,1.5,1.5,1.904761905,2.095238095,0.19047619,2.24,2.84,0.6,32,36,4
8550002,85500,1,1,5,5,9,5,-4,4.5,2,-2.5,3.142857143,2.571428571,-0.571428571,3.28,2.96,-0.32,34,31,-3
8550003,85500,0,0,5,5,9,6,-3,6.75,3.25,-3.5,4.571428571,3.80952381,-0.761904762,4.52,3.96,-0.56,37,33,-4
8560001,85600,0,0,5,5,9,6,-3,3,2,-1,3.19047619,2.19047619,-1,3.4,3.04,-0.36,27,33,6
8560002,85600,0,0,5,5,9,5,-4,9,2.5,-6.5,4.333333333,2.047619048,-2.285714286,4.48,3.12,-1.36,36,27,-9
8570001,85700,1,1,1,1,9,5,-4,0,0,0,1.333333333,1,-0.333333333,2.24,1.28,-0.96,32,30,-2
8570002,85700,1,1,5,5,9,8,-1,0,1.5,1.5,2,2.238095238,0.238095238,2.68,3.12,0.44,31,32,1
8570003,85700,0,0,1,6,9,9,0,3,1.5,-1.5,2.523809524,1.857142857,-0.666666667,3.16,2.56,-0.6,31,25,-6
8570004,85700,0,0,6,7,9,5,-4,0,3.75,3.75,2.714285714,3.476190476,0.761904762,3.2,3.88,0.68,30,36,6
8580001,85800,1,1,1,1,5,5,0,2,0,-2,1.238095238,1,-0.238095238,1.96,1.12,-0.84,29,30,1
8580002,85800,1,1,1,1,0,0,0,0,0,0,1.095238095,1,-0.095238095,1.44,1.2,-0.24,29,31,2
8580003,85800,0,0,6,7,9,7,-2,3,3,0,3.380952381,3.380952381,0,4.16,3.84,-0.32,36,35,-1
8580004,85800,0,0,6,7,9,8,-1,4.5,3.75,-0.75,3.523809524,2.238095238,-1.285714286,3.8,3.16,-0.64,34,29,-5
8590001,85900,1,1,6,7,5,5,0,0,1.5,1.5,2.571428571,1.523809524,-1.047619048,3,2.12,-0.88,28,34,6
8590002,85900,1,1,1,1,0,4,4,0,1.5,1.5,2.476190476,1.476190476,-1,2.68,1.96,-0.72,30,26,-4
8590004,85900,0,0,6,7,5,8,3,1.75,4.25,2.5,4.142857143,3.095238095,-1.047619048,4.28,3.72,-0.56,36,35,-1
8600002,86000,1,1,1,1,5,4,-1,1.75,2.5,0.75,2,2.047619048,0.047619048,2.68,2.68,0,28,28,0
8600003,86000,0,0,1,1,8,7,-1,0,4.75,4.75,3.095238095,2.476190476,-0.619047619,3.68,3.2,-0.48,32,31,-1
8630002,86300,1,#N/A,1,#N/A,9,#N/A,#N/A,0,#N/A,#N/A,2.571428571,#N/A,#N/A,3.2,#N/A,#N/A,32,#N/A,#N/A
8650001,86500,1,1,4,9,9,7,-2,0,0,0,3.80952381,1.952380952,-1.857142857,3.64,3.48,-0.16,24,32,8
8650002,86500,1,1,5,6,9,6,-3,0,0,0,3.19047619,2.904761905,-0.285714286,3.52,2.96,-0.56,25,32,7
8670001,86700,1,#N/A,6,#N/A,9,#N/A,#N/A,6,#N/A,#N/A,4.428571429,#N/A,#N/A,4.4,#N/A,#N/A,26,#N/A,#N/A
8670002,86700,1,#N/A,1,#N/A,9,#N/A,#N/A,6.75,#N/A,#N/A,3.523809524,#N/A,#N/A,4.28,#N/A,#N/A,26,#N/A,#N/A
8740001,87400,0,0,4,6,9,6,-3,0,0,0,1.476190476,2.952380952,1.476190476,1.96,3.6,1.64,26,25,-1
8740002,87400,0,0,7,7,8,7,-1,0,0,0,4.857142857,4.380952381,-0.476190476,4.88,4.56,-0.32,27,31,4
8750002,87500,1,1,1,1,4,7,3,3,4.5,1.5,2.571428571,1.857142857,-0.714285714,3.2,2.84,-0.36,33,30,-3
8750003,87500,0,0,6,7,9,6,-3,4.25,4.25,0,4.333333333,1.857142857,-2.476190476,4.08,2.92,-1.16,31,32,1
8760001,87600,1,1,7,7,9,5,-4,0,2.5,2.5,3.571428571,3.523809524,-0.047619048,3.8,3.8,0,30,35,5
8760002,87600,1,1,1,1,9,7,-2,3,1.5,-1.5,2.428571429,1.428571429,-1,3.28,2.64,-0.64,25,31,6
8760003,87600,0,0,1,1,9,9,0,0,4,4,2.80952381,1.904761905,-0.904761905,3.52,3.04,-0.48,29,34,5
8770001,87700,0,0,1,1,9,6,-3,0,0,0,1.523809524,1,-0.523809524,2.76,1.28,-1.48,30,28,-2
8770002,87700,0,0,6,7,9,8,-1,0,2,2,3.285714286,2.380952381,-0.904761905,3.68,3.12,-0.56,33,33,0
8790001,87900,1,1,4,4,5,5,0,0,0,0,1.666666667,2.285714286,0.619047619,2.2,3.12,0.92,31,29,-2
8790002,87900,1,1,2,1,5,5,0,0,0,0,1.571428571,1.619047619,0.047619048,2.2,2.32,0.12,24,28,4
8820001,88200,1,1,12,11,0,0,0,2.75,1.75,-1,4.523809524,4.571428571,0.047619048,4.48,4.32,-0.16,37,31,-6
8820002,88200,1,1,12,10,9,9,0,4.75,5.75,1,5,5,0,5,5,0,38,38,0
8820003,88200,0,0,1,1,9,9,0,6,5.25,-0.75,4.476190476,5,0.523809524,4.48,5,0.52,32,40,8
8820004,88200,0,0,1,1,9,9,0,5,4.25,-0.75,3.571428571,3.238095238,-0.333333333,4.32,4.72,0.4,33,31,-2
8830001,88300,0,0,7,7,5,5,0,0,0,0,3.095238095,4.619047619,1.523809524,4.28,4.96,0.68,24,32,8
8830002,88300,0,0,1,1,0,0,0,0,0,0,1,1.047619048,0.047619048,1.08,1.04,-0.04,31,27,-4
8840001,88400,1,1,13,13,8,6,-2,0,4,4,4,5,1,4.16,5,0.84,32,28,-4
8840002,88400,1,1,1,1,9,6,-3,0,3,3,4.142857143,5,0.857142857,4.36,5,0.64,25,31,6
8840004,88400,0,0,1,1,9,8,-1,4,4,0,4.047619048,4.428571429,0.380952381,4.64,4.36,-0.28,23,29,6
8840005,88400,0,0,1,1,5,5,0,0,4,4,3.761904762,3.619047619,-0.142857143,3.56,4.84,1.28,#VALUE!,#VALUE!,#VALUE!
8870002,88700,0,0,3,3,0,5,5,0,0,0,1,1,0,1.08,2,0.92,25,28,3
8880001,88800,1,1,8,10,5,7,2,0,3.75,3.75,5,5,0,5,5,0,28,33,5
8880002,88800,0,1,6,6,5,6,1,0,0,0,3.333333333,4.19047619,0.857142857,5,5,0,23,28,5
